cik,symbol,root,company_name,cusip,figi,class_figi,exchange,related,sector,industry,sic,sic_name,sector_etf,industry_etf,mkt_cap,employees,shares_out,ipo_date,win_rate,total_count,recent_count,avg_abs_return,max_return,min_return,fiscal_year_end_month,fiscal_year_end_day
926326,OMCL,OMCL,OMNICELL INC,68213N109,BBG000BTNGZ4,BBG001SF6Z45,NAS,"['AMN', 'MASI', 'WST']",Healthcare,HealthInformationServices,3571,ELECTRONIC COMPUTERS,XLV,IHF,1847110888,3590,46320000,2001-08-06,0.6702127659574468,94,68,2.763980159292035,9.968257,-26.757757,12,31
16875,CP,CP,CANADIAN PACIFIC KANSAS CITY LTD,13645T100 13646K108 135923100 136440302,BBG000BCVMH9,BBG001S7F4Z8,TSE,"['CNI', 'CNI', 'UNP', 'NSC', 'CSX']",Industrials,Railroads,4011,"RAILROADS, LINE-HAUL OPERATING",XLI,IYT,72047530000,20164,933350000,1952-04-02,0.5154639175257731,194,129,0.7776526598360656,4.453265,-8.993354,12,31
1126328,PFG,PFG,PRINCIPAL FINANCIAL GROUP INC,74251V102,BBG000NSCNT7,BBG001SD3148,NAS,"['PRU', 'MET', 'EQH', 'AMP', 'BHF', 'FITB', 'AIG', 'RF', 'SF', 'HBAN']",FinancialServices,AssetManagement,6321,ACCIDENT & HEALTH INSURANCE,XLF,IAI,18831000301,19800,228730000,2001-10-23,0.5,132,101,0.9691778823529412,5.415977,-5.693324,12,31
1144215,AYI,AYI,ACUITY BRANDS INC,00508Y102,BBG000BJ5HK0,BBG001SBG656,NYS,"['ITT', 'EXP']",Industrials,ElectricalEquipmentAndParts,3640,ELECTRIC LIGHTING & WIRING EQUIPMENT,XLI,IYJ,9990773086,13200,30860000,2001-11-28,0.6101694915254238,118,62,2.019429590277778,10.672534,-14.342622,8,31
1158449,AAP,AAP,ADVANCE AUTO PARTS INC,00751Y106,BBG000F7RCJ1,BBG001SD2SB2,NYS,"['AZO', 'KMX']",ConsumerCyclical,SpecialtyRetail,5531,RETAIL-AUTO & HOME SUPPLY STORES,XLY,XRT,2744800872.3500004,69000,59740000,2001-11-29,0.6023622047244095,254,170,1.3296829389067524,10.156664999999998,-17.338613,4,18
1137774,PRU,PRU,PRUDENTIAL FINANCIAL INC,744320102,BBG000HCJMF9,BBG001S97MM7,NYS,"['AIZ', 'ORI', 'RDN', 'MET', 'PFG', 'EQH', 'BHF', 'LNC', 'AIG', 'FITB']",FinancialServices,InsuranceLife,6311,LIFE INSURANCE,XLF,KIE,40276740000,40658,357700000,2001-12-13,0.4973544973544973,189,135,0.8072099737991267,4.587803,-5.175585,12,31
817720,SYNA,SYNA,SYNAPTICS INC,87157D109,BBG000BQV1S2,BBG001SCDXM9,NAS,"['DIOD', 'NXPI', 'MCHP', 'ADI', 'LSCC', 'MKSI', 'POWI', 'TER', 'ON', 'SLAB']",Technology,Semiconductors,3674,SEMICONDUCTORS & RELATED DEVICES,XLK,SOXX,2794787813,1716,40060000,2002-01-28,0.5088757396449705,169,92,2.257685494680851,12.08376,-7.84834,12,30
1326380,GME,GME,GAMESTOP CORP,36467W109 36466R101 36467W208,BBG000BB5BF6,BBG001S5RLR0,NYS,"['AMC', 'TSLA', 'HOOD', 'BB', 'CHWY', 'CLOV', 'AMZN', 'PLTR', 'GOOGL', 'SPCE']",ConsumerCyclical,SpecialtyRetail,5734,RETAIL-COMPUTER & COMPUTER SOFTWARE STORES,XLY,XRT,11049373026,8000,446800000,2002-02-13,0.474537037,432,210,4.622395699203188,89.123028,-36.198214,2,3
1158463,JBLU,JBLU,JETBLUE AIRWAYS CORP,477143101,BBG000BRQ6L2,BBG001S9YPC1,NAS,"['AAL', 'ALK', 'UAL', 'ULCC', 'DAL', 'LUV', 'ALGT', 'CPA', 'SKYW', 'ALGT']",Industrials,Airlines,4512,"AIR TRANSPORTATION, SCHEDULED",XLI,JETS,2313667629,23388,346880000,2002-04-12,0.5024390243902439,205,110,1.3963625614754098,6.355966,-12.717609,3,31
1166388,VRNT,VRNT,VERINT SYSTEMS INC,92343X100,BBG000BCBYT2,BBG001S6V8N6,NAS,[],Technology,SoftwareInfrastructure,7373,SERVICES-COMPUTER INTEGRATED SYSTEMS DESIGN,XLK,IGV,1592302190,3700,62010000,2002-05-16,0.5208333333333334,96,62,2.0778779732142856,12.148602,-9.593078,1,31
1065280,NFLX,NFLX,NETFLIX INC,64110L106,BBG000CL9VN6,BBG001SF6L46,NAS,"['DIS', 'AMZN', 'GOOGL', 'AAPL', 'WBD', 'TSLA', 'GOOG', 'CMCSA', 'ROKU', 'PARA']",CommunicationServices,Entertainment,7841,SERVICES-VIDEO TAPE RENTAL,XLC,PEJ,4.33716E+11,14000,427760000,2002-05-23,0.5051792828685259,1255,818,1.1219929385550305,7.824616000000001,-17.731442,12,31
1170010,KMX,KMX,CARMAX INC,143130102 172737306,BBG000BLMZK6,BBG001SD9561,NYS,"['TSLA', 'LAD', 'PAG', 'AN']",ConsumerCyclical,AutoAndTruckDealerships,5500,RETAIL-AUTO DEALERS & GASOLINE STATIONS,XLY,CARZ,13111447784,29836,153800000,1997-02-04,0.5191256830601093,183,135,1.387360594017094,9.582787,-7.733223,2,29
1089063,DKS,DKS,DICK'S SPORTING GOODS INC,253393102,BBG000F6ZWH2,BBG001SK2651,NYS,"['ULTA', 'FIVE', 'CASY', 'WSM', 'BURL', 'CPRI', 'SBH', 'ASO']",ConsumerCyclical,SpecialtyRetail,5940,RETAIL-MISCELLANEOUS SHOPPING GOODS STORES,XLY,XRT,19056096299,55500,57900000,2002-10-16,0.5176056338028169,284,175,1.7963869608433736,24.659408,-24.404673,2,1
1166691,CMCSA,CMCS,COMCAST CORP,20030N101 200300101 200300200,BBG000BFT2L4,BBG001S5PXL2,NAS,"['DIS', 'NFLX', 'WBD', 'PARA', 'CHTR', 'T', 'GOOGL', 'AMZN', 'GOOG', 'ROKU']",CommunicationServices,TelecomServices,4841,CABLE & OTHER PAY TELEVISION SERVICES,XLC,IYZ,1.29954E+11,182000,3771580000,1988-07-07,0.4988009592326139,417,272,0.7706024970645793,5.229879,-8.299828,12,31
1137789,STX,STX,SEAGATE TECHNOLOGY HOLDINGS PLC,G7945M107 G7997R103 G7945J104,,,NAS,"['WDC', 'WDC']",Technology,ComputerHardware,3572,COMPUTER STORAGE DEVICES,XLK,IYW,20355665837,30000,211710000,2002-12-11,0.5645161290322581,248,169,1.7788289701986753,26.498734,-10.521118,9,27
1179929,MOH,MOH,MOLINA HEALTHCARE INC,60855R100,BBG000MBHNC8,BBG001SKBQ20,NYS,"['CNC', 'CI', 'ANTM', 'HCA', 'SEM', 'CNC', 'ELV']",Healthcare,HealthcarePlans,6324,HOSPITAL & MEDICAL SERVICE PLANS,XLV,IHF,15902320000.000002,18000,57200000,2003-07-02,0.631578947,133,78,1.3909802919254657,12.474481,-9.144485,12,31
1060822,CRI,CRI,CARTERS INC,146229109,BBG000CTM4J9,BBG001SCJ3Q5,NYS,"['COLM', 'SHOO']",ConsumerCyclical,ApparelRetail,2300,APPAREL & OTHER FINISHD PRODS OF FABRICS & SIMILAR MATL,XLY,XRT,1816356226,15230,36040000,2003-10-24,0.5168539325842697,89,56,1.7723360277777778,10.816084,-10.498323,3,28
1142417,NXST,NXST,NEXSTAR MEDIA GROUP INC,65336K103,BBG000DZJVH0,BBG001SKJJT9,NAS,"['GTN', 'SBGI', 'WBD']",CommunicationServices,Entertainment,4833,TELEVISION BROADCASTING STATIONS,XLC,PEJ,4970439744,13294,32830000,2003-11-24,0.5979381443298969,97,58,1.4298240740740742,10.357507,-7.293786,12,31
1177394,SNX,SNX,TD SYNNEX CORP,87162W100,BBG000CL9JV4,BBG001SFQWB2,NYS,"['ARW', 'CDW', 'AVT', 'TEL', 'ITT', 'VSH', 'APH', 'FUL', 'GMS', 'ST']",Technology,ElectronicsAndComputerDistribution,5045,WHOLESALE-COMPUTERS & PERIPHERAL EQUIPMENT & SOFTWARE,XLK,IYW,12082355268,28500,84650000,2003-11-25,0.6440677966101694,118,104,1.6171611610738252,10.798142,-9.204009,11,30
1013871,NRG,NRG,NRG ENERGY INC,629377508,BBG000D8RG11,BBG001SDD8F0,NYS,"['DUK', 'ED', 'VST']",Utilities,UtilitiesIndependentPowerProducers,4911,ELECTRIC SERVICES,XLU,IDU,21475076397,18131,208480000,1993-10-20,0.5698924731182796,93,65,1.215314694915255,6.394615000000001,-5.024803,12,31
1061983,CYTK,CYTK,CYTOKINETICS INC,23282W605 23282W100,BBG000F0R4N9,BBG001SGMVF2,NAS,[],Healthcare,Biotechnology,2834,PHARMACEUTICAL PREPARATIONS,XLV,IBB,5046288902,564,118010000,2004-04-29,0.5133689839572193,187,104,2.2392244554455445,15.396275,-10.924811,12,31
1070494,ACAD,ACAD,ACADIA PHARMACEUTICALS INC,004225108,BBG000BHG9K0,BBG001SB06N3,NAS,[],Healthcare,Biotechnology,2834,PHARMACEUTICAL PREPARATIONS,XLV,IBB,3086569578,620,166390000,2004-05-27,0.5726872246696035,227,148,3.207008705035971,11.942474,-21.2969,12,31
1178670,ALNY,ALNY,ALNYLAM PHARMACEUTICALS INC,02043Q107,BBG000BFGNJ5,BBG001S7FTC8,NAS,[],Healthcare,Biotechnology,2834,PHARMACEUTICAL PREPARATIONS,XLV,IBB,35623239466,2100,128979999,2004-05-28,0.488135593,295,195,1.49443942,6.193086,-13.119136,12,31
1108524,CRM,CRM,SALESFORCE INC,79466L302,BBG000BN2DC2,BBG001SDLP09,NYS,"['NVDA', 'ADBE', 'META', 'GOOGL', 'ANET', 'MSFT', 'GOOG', 'ORCL', 'AMZN', 'TSLA']",Technology,SoftwareApplication,7372,SERVICES-PREPACKAGED SOFTWARE,XLK,IGV,3.11819E+11,72682,957000000,2004-06-23,0.515748031,762,543,0.9158091387283238,11.590288,-9.701799,1,31
1262823,WLK,WLK,WESTLAKE CORP,960413102,BBG000PXZFW2,BBG001SHVYF4,NYS,"['ASIX', 'DOW', 'LYB', 'DOW', 'LYB', 'EMN', 'HUN', 'OLN', 'CBT', 'CE']",BasicMaterials,SpecialtyChemicals,2860,INDUSTRIAL ORGANIC CHEMICALS,XLB,IYM,14354557762,15520,128710000,2004-08-11,0.6208791208791209,182,118,1.3494882139737991,7.121849,-7.440766,12,31
1289490,EXR,EXR,EXTRA SPACE STORAGE INC,30225T102,BBG000PV27K3,BBG001SLSXK5,NYS,"['CUBE', 'OUT', 'REXR', 'CUBE', 'NSA', 'PSA', 'PLD', 'FR', 'MAA', 'EGP']",RealEstate,REITIndustrial,6798,REAL ESTATE INVESTMENT TRUSTS,XLRE,INDS,33069436764,7618,211980000,2004-08-12,0.5373134328358209,134,87,1.0282270718562874,9.881744,-9.329277,12,31
1284812,CNS,CNS,COHEN & STEERS INC,19247A100,BBG000BB0WG4,BBG001S5PZN5,NYS,"['VCTR', 'APAM', 'VRTS', 'IVZ', 'TROW', 'BEN', 'BLK', 'JHG', 'PPBI', 'CBRE']",FinancialServices,AssetManagement,6282,INVESTMENT ADVICE,XLF,IAI,4498095422,405,50540000,2004-08-13,0.4705882352941176,204,124,0.9626302723004692,6.250185,-6.096584,12,31
879407,ARWR,ARWR,ARROWHEAD PHARMACEUTICALS INC,04280A100 042797209 042797100,BBG000BRVKH0,BBG001SGT8G5,NAS,[],Healthcare,Biotechnology,2834,PHARMACEUTICAL PREPARATIONS,XLV,IBB,2513812655,525,124200000,1997-01-06,0.5944055944055944,143,88,2.927511829411765,20.59544,-20.480647,9,30
1124941,BECN,BECN,BEACON ROOFING SUPPLY INC,073685109,BBG000BKTXF2,BBG001S903Y3,NAS,"['BLDR', 'GMS', 'GMS', 'OC', 'BLD', 'UFPI', 'EXP', 'BLDR', 'IBP', 'BCC']",Industrials,IndustrialDistribution,5030,WHOLESALE-LUMBER & OTHER CONSTRUCTION MATERIALS,XLI,IYJ,7407991685,8063,61890000,2004-09-23,0.6090225563909775,133,81,1.6500075562913907,12.231134,-14.339956,12,31
1289460,TXRH,TXRH,TEXAS ROADHOUSE INC,882681109,BBG000PSJMV7,BBG001SLR3C1,NAS,"['SHAK', 'WING', 'DRI', 'CAKE', 'BJRI', 'BLMN', 'EAT', 'DIN', 'HLT']",ConsumerCyclical,Restaurants,5812,RETAIL-EATING PLACES,XLY,EATZ,11732423334,91000,66790000,2004-10-05,0.5625,256,132,1.1580817006578947,8.012429,-6.126394,12,26
1285785,MOS,MOS,MOSAIC CO,61945C103 61945A107 449669100 61945A206,BBG000BFXHL6,BBG001S7LJN1,NYS,"['ASIX', 'NTR', 'CC', 'NTR', 'CF', 'IPI']",BasicMaterials,AgriculturalInputs,2870,AGRICULTURAL CHEMICALS,XLB,MOO,8528775768,14049,317650000,2004-10-25,0.5405405405405406,222,155,1.367079116,6.539069,-11.733764,12,31
1297996,DLR,DLR,DIGITAL REALTY TRUST INC,253868103,BBG000Q5ZRM7,BBG001SM0K30,NYS,"['O', 'PLD', 'EQIX', 'COR', 'VICI', 'SBAC', 'STAG', 'EXR', 'EQIX', 'CCI']",RealEstate,REITSpecialty,6798,REAL ESTATE INVESTMENT TRUSTS,XLRE,IYR,55750937690,3664,331710000,2004-10-29,0.5918367346938775,147,119,0.9840999948186528,3.805774,-5.379746,12,31
1278021,MKTX,MKTX,MARKETAXESS HOLDINGS INC,57060D108,BBG000BJBZ23,BBG001S8R6K4,NAS,['COIN'],FinancialServices,CapitalMarkets,6211,"SECURITY BROKERS, DEALERS & FLOTATION COMPANIES",XLF,IAI,7592527779,881,37700000,2004-11-05,0.6123595505617978,178,146,1.135684377593361,4.0653690000000005,-9.37088,12,31
1280452,MPWR,MPWR,MONOLITHIC POWER SYSTEMS INC,609839105,BBG000C30L48,BBG001SDRGP6,NAS,"['ANET', 'GOOGL', 'MXL', 'ON', 'KLAC', 'MCHP', 'LRCX', 'NXPI', 'AMAT', 'ADI']",Technology,Semiconductors,3674,SEMICONDUCTORS & RELATED DEVICES,XLK,SOXX,34444515750,3564,48780000,2004-11-19,0.5759493670886076,158,115,2.1198441147540983,10.997538,-7.95097,12,31
1306830,CE,CE,CELANESE CORP,150870103,BBG000JYP7L8,BBG001SJDDG5,NYS,"['ASIX', 'CC', 'EMN', 'HUN', 'WLK', 'TKR', 'DOW', 'AVNT', 'LYB', 'CBT']",BasicMaterials,Chemicals,2820,"PLASTIC MATERIAL, SYNTH RESIN/RUBBER, CELLULOS (NO GLASS)",XLB,VAW,7438696639.049999,12410,109310000,2005-01-21,0.5958333333333333,240,131,1.0900505268456375,7.23343,-4.689924,12,31
1120193,NDAQ,NDAQ,NASDAQ INC,631103108,BBG000F5VVB6,BBG001SKTBJ6,NAS,"['CBOE', 'MKTX', 'COIN', 'MCO', 'ICE', 'SPGI', 'MSCI']",FinancialServices,FinancialDataAndStockExchanges,6200,"SECURITY & COMMODITY BROKERS, DEALERS, EXCHANGES & SERVICES",XLF,IAI,47601424763,9120,574760000,2002-07-01,0.5360824742268041,194,163,0.8239637396226415,4.40854,-8.359686,3,31
1307954,HUN,HUN,HUNTSMAN CORP,447011107,BBG000NS26Q8,BBG001SKWX22,NYS,"['NTR', 'CC', 'WLK', 'EMN', 'DOW', 'CE', 'LYB', 'OLN', 'TROX', 'AVNT']",BasicMaterials,Chemicals,2800,CHEMICALS & ALLIED PRODUCTS,XLB,VAW,2944327601,6000,172990000,2005-02-11,0.5573770491803278,183,120,1.2324571488372091,7.552040999999999,-10.178187,12,31
1093557,DXCM,DXCM,DEXCOM INC,252131107,BBG000QTF8K1,BBG001SKZG99,NAS,"['PODD', 'ITGR', 'ABT', 'HQY', 'AMN']",Healthcare,MedicalDevices,3841,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS,XLV,IHI,35296018658,9600,400730000,2005-04-14,0.5536912751677853,298,192,1.7646906327160494,13.445889,-18.59399,3,31
1311370,LAZ,LAZ,LAZARD INC,G54050102 52110M109,BBG000BT4C39,BBG001S711C4,NYS,"['EVR', 'MC', 'SF', 'PIPR', 'JEF', 'MS', 'GS', 'AMP', 'EQH', 'IVZ']",FinancialServices,CapitalMarkets,6282,INVESTMENT ADVICE,XLF,IAI,4814801426,3291,112770000,2005-05-05,0.6341463414634146,82,54,1.5555844684684683,6.904186999999999,-7.618226,12,31
1316835,BLDR,BLDR,BUILDERS FIRSTSOURCE INC,12008R107,BBG000BKD3K9,BBG001S9CFC7,NYS,"['GMS', 'TGLS', 'WSM', 'TOL', 'BLD', 'PHM', 'TMHC', 'IBP', 'DHI', 'LEN']",Industrials,BuildingProductsAndEquipment,5211,RETAIL-LUMBER & OTHER BUILDING MATERIALS DEALERS,XLI,XHB,17715030971,29000,115090000,2005-06-22,0.5988372093023255,172,113,1.4554020463917527,8.967253000000001,-5.813456,12,31
1287865,MPW,MPW,MEDICAL PROPERTIES TRUST INC,58463J304,BBG000BGRB25,BBG001S7WM61,NYS,[],RealEstate,REITHealthcareFacilities,6798,REAL ESTATE INVESTMENT TRUSTS,XLRE,SRET,2863907999.9999995,121,600400000,2005-07-08,0.5887096774193549,124,113,1.162147614379085,8.206133,-6.327478,12,31
1323885,ATRC,ATRC,ATRICURE INC,04963C209,BBG000BL6CB5,BBG001SD43V3,NAS,[],Healthcare,MedicalInstrumentsAndSupplies,3841,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS,XLV,IHI,1996597705,1200,48700000,2005-08-05,0.5555555555555556,90,52,2.175095866666667,6.858649,-6.941341,12,31
1324424,EXPE,EXPE,EXPEDIA GROUP INC,30212P303 30212P105,BBG000QY3XZ2,BBG001SP8VM0,NAS,"['BKNG', 'ABNB', 'TRIP', 'BKNG', 'MAR', 'HLT', 'H', 'TNL', 'PK', 'RCL']",ConsumerCyclical,TravelServices,4700,TRANSPORTATION SERVICES,XLY,JETS,26076806065,17100,122820000,1999-11-10,0.4727272727272727,275,149,1.8250503641618496,7.953741,-12.552868,12,31
1324404,CF,CF,CF INDUSTRIES HOLDINGS INC,125269100,BBG000BWJFZ4,BBG001SJ8KV8,NYS,"['NTR', 'MOS', 'IPI', 'MOS', 'NTR']",BasicMaterials,AgriculturalInputs,2870,AGRICULTURAL CHEMICALS,XLB,MOO,14626375032,2700,174020000,2005-08-11,0.5903614457831325,166,131,1.496923425120773,12.719441000000002,-6.486241,12,31
820027,AMP,AMP,AMERIPRISE FINANCIAL INC,03076C106,BBG000G3QLY3,BBG001SK6096,NYS,"['SEIC', 'RJF', 'SF', 'EQH', 'PFG', 'PRU', 'MET', 'MS', 'BHF', 'VOYA']",FinancialServices,AssetManagement,6282,INVESTMENT ADVICE,XLF,IAI,51813320000,13800,97020000,2005-09-15,0.4914285714285714,175,120,0.8923553350253808,11.202055,-5.834886,12,31
1568100,PD,PD,PAGERDUTY INC,69553P100,BBG0043BYPB8,BBG0043BYPD6,TSE,"['PDS', 'NET', 'HUBS', 'S', 'PATH', 'GTLB', 'HCP', 'SPT', 'NOW', 'DDOG']",Energy,OilAndGasDrilling,7372,SERVICES-PREPACKAGED SOFTWARE,XLE,OIH,1717454122,1182,90160000,2019-04-11,0.4571428571428571,105,87,2.4439278646616542,11.351952,-16.539409,1,31
1571949,ICE,ICE,INTERCONTINENTAL EXCHANGE INC,45866F104 45865V100,BBG000C1FB75,BBG001SDJ4R0,NYS,"['CME', 'CBOE', 'NDAQ', 'MKTX', 'COIN', 'MCO', 'NDAQ', 'SPGI']",FinancialServices,FinancialDataAndStockExchanges,6200,"SECURITY & COMMODITY BROKERS, DEALERS, EXCHANGES & SERVICES",XLF,IAI,95854655260,12920,574570000,2005-11-16,0.4948979591836734,196,154,0.7041301916666666,2.5685130000000003,-4.124086,3,31
1335258,LYV,LYV,LIVE NATION ENTERTAINMENT INC,538034109 14985W109,BBG000FQ7YR4,BBG001SNP2B2,NYS,"['OSW', 'HLT', 'CZR', 'HLT']",CommunicationServices,Entertainment,7900,SERVICES-AMUSEMENT & RECREATION SERVICES,XLC,PEJ,34200177734,14700,230600000,2005-12-14,0.5294117647058824,187,125,1.7327301898148149,11.691246,-11.122877,12,31
1058090,CMG,CMG,CHIPOTLE MEXICAN GRILL INC,169656105 169656204,BBG000QX74T1,BBG001SP50B3,NYS,"['WING', 'ARCO', 'SBUX', 'MCD', 'DPZ', 'QSR', 'YUMC', 'DRI', 'SHAK', 'WEN']",ConsumerCyclical,Restaurants,5812,RETAIL-EATING PLACES,XLY,EATZ,77620149990,130504,1355340000,2006-01-26,0.569164265,694,386,1.0456379898989898,7.624976,-7.684723,12,31
1334036,CROX,CROX,CROCS INC,227046109,BBG000BLY663,BBG001SDGFR8,NAS,"['GIII', 'GIL', 'NKE', 'HGV', 'SHOO', 'UAA', 'AGS', 'FUN', 'OXM', 'RICK']",ConsumerCyclical,FootwearAndAccessories,3021,RUBBER & PLASTICS FOOTWEAR,XLY,XRT,5441804906,7030,58280000,2006-02-08,0.4753086419753086,162,98,2.4827495977011496,9.047954,-18.546485,12,31
1260221,TDG,TDG,TRANSDIGM GROUP INC,893641100,BBG000L8CBX4,BBG001SPV1C1,NYS,"['RTX', 'CW', 'HEI', 'HWM', 'HEI.A', 'HLT', 'PH', 'ITT', 'MAR', 'HXL']",Industrials,AerospaceAndDefense,3728,"AIRCRAFT PARTS & AUXILIARY EQUIPMENT, NEC",XLI,ITA,74443315709,16600,56090000,2006-03-15,0.5628140703517588,199,123,0.9761355887445888,16.621358,-3.809328,9,30
784977,POR,POR,PORTLAND GENERAL ELECTRIC CO,736508847,BBG000BCRMW7,BBG001S5V4Y5,NYS,"['IDA', 'LNT', 'OGE', 'BKH', 'CMS', 'NWE', 'EVRG', 'WEC', 'AEE', 'NI']",Utilities,UtilitiesRegulatedElectric,4911,ELECTRIC SERVICES,XLU,IDU,4314188187,2842,105460000,2006-03-31,0.5980392156862745,102,75,1.0946716319999998,7.730557,-14.39827,12,31
1694426,DK,DK,DELEK US HOLDINGS INC,24665A103 246647101,BBG00FZYFVC5,BBG00FZYFVD4,NYS,"['PBF', 'VLO', 'CVI', 'DINO', 'MPC', 'PSX', 'PARR', 'MGY', 'XOM', 'MUR']",Energy,OilAndGasRefiningAndMarketing,2911,PETROLEUM REFINING,XLE,CRAK,1197765000,3591,63200000,2006-05-04,0.6068965517241379,145,100,1.889472096590909,6.387514,-17.006814,3,31
1350653,ATEC,ATEC,ALPHATEC HOLDINGS INC,02081G201 02081G102,BBG000BBM7Y5,BBG001S64XQ8,NAS,[],Healthcare,MedicalDevices,3841,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS,XLV,IHI,1610483003.1999998,839,141770000,2006-06-02,0.6538461538461539,78,63,3.233953607843137,14.021276,-8.829074,12,31
7431,AWI,AWI,ARMSTRONG WORLD INDUSTRIES INC,04247X102 04247X110,BBG000DW4LB1,BBG001SGL0H9,NYS,"['OC', 'OTIS', 'BLD', 'FBIN', 'ITT', 'OC', 'EXP', 'MAS', 'GMS', 'PNR']",Industrials,BuildingProductsAndEquipment,3089,"PLASTICS PRODUCTS, NEC",XLI,XHB,6599146363,3500,43760000,2006-10-18,0.5769230769230769,78,63,1.7408204716981133,8.042356,-11.129144,12,31
1370946,OC,OC,OWENS CORNING,690742101,BBG000M44VW8,BBG001SQ7PD2,NYS,"['OTIS', 'BLD', 'IBP', 'BCC', 'BLD', 'MAS', 'FBIN', 'BECN', 'BLDR', 'EXP']",Industrials,BuildingProductsAndEquipment,3290,"ABRASIVE, ASBESTOS & MISC NONMETALLIC MINERAL PRODS",XLI,XHB,15526962101,18000,85780000,2006-11-01,0.5683060109289617,183,123,1.428523618604651,7.655111000000001,-9.925529,12,31
1369568,CPRX,CPRX,CATALYST PHARMACEUTICALS INC,14888U101,BBG000GZDC67,BBG001SRHS16,NAS,[],Healthcare,Biotechnology,2834,PHARMACEUTICAL PREPARATIONS,XLV,IBB,2731361684,167,119270000,2006-11-08,0.5445544554455446,101,70,2.160263953271028,10.343422,-10.974719,12,31
1357615,KBR,KBR,KBR INC,48242W106,BBG000P28YZ6,BBG001SP11V3,NYS,"['J', 'STRL', 'URI', 'DY', 'HWM', 'EME', 'LPX', 'TOL']",Industrials,EngineeringAndConstruction,1600,HEAVY CONSTRUCTION OTHER THAN BLDG CONST - CONTRACTORS,XLI,PKB,7269683520,34000,133240000,2006-11-16,0.5662100456621004,219,102,1.0328282770562769,8.35075,-9.931081,3,29
1274494,FSLR,FSLR,FIRST SOLAR INC,336433107,BBG000BFL116,BBG001S991Z7,NAS,"['ENPH', 'SEDG', 'CSIQ', 'RUN', 'TSLA', 'RUN', 'ENPH', 'CSIQ', 'SEDG']",Technology,Solar,3674,SEMICONDUCTORS & RELATED DEVICES,XLK,TAN,18022098605,6700,107060000,2006-11-17,0.5517241379310345,348,227,1.5899379553349873,13.199328,-12.542889,12,31
1364885,SPR,SPR,SPIRIT AEROSYSTEMS HOLDINGS INC,848574109,BBG000PRJ2Z9,BBG001SKF1N8,NYS,"['RTX', 'LDOS', 'HII', 'BA']",Industrials,AerospaceAndDefense,3728,"AIRCRAFT PARTS & AUXILIARY EQUIPMENT, NEC",XLI,ITA,4044508513,20655,117270000,2006-11-21,0.5705521472392638,163,101,1.845823425,8.165078999999999,-14.177136,12,31
1362468,ALGT,ALGT,ALLEGIANT TRAVEL CO,01748X102,BBG000LJS6B8,BBG001SQ25S5,NAS,"['DAL', 'LUV', 'UAL', 'ALK', 'JBLU', 'ULCC', 'AAL', 'SNCY', 'TNL']",Industrials,Airlines,4512,"AIR TRANSPORTATION, SCHEDULED",XLI,JETS,1649839379.1599998,5951,18230000,2006-12-08,0.5964912280701754,171,98,2.022761985221675,18.001647000000002,-20.221016,12,31
1368622,AVAV,AVAV,AEROVIRONMENT INC,008073108,BBG000GX14P2,BBG001SPPWP6,NAS,[],Industrials,AerospaceAndDefense,3721,AIRCRAFT,XLI,ITA,4992961238,1428,28200000,2007-01-23,0.5147058823529411,136,85,2.527623180645161,18.980609,-14.611969,4,30
1375365,SMCI,SMCI,SUPER MICRO COMPUTER INC,86800U104 86800U302,BBG000MYZDJ3,BBG001SQGH95,NAS,"['NVDA', 'AMD', 'ANET', 'DELL', 'INTC', 'PLTR', 'META', 'HPE', 'VRT', 'GOOGL']",Technology,ComputerHardware,3571,ELECTRONIC COMPUTERS,XLK,IYW,21244307996,5126,585570000,2007-03-29,0.5514018691588785,107,76,2.4761603097345133,13.69,-9.560268,6,30
1383312,BR,BR,BROADRIDGE FINANCIAL SOLUTIONS INC,11133T103,BBG000PPFKQ7,BBG001SR7MB9,NYS,"['ADP', 'VRSK', 'IT', 'DOCU', 'PAYX', 'MCO', 'ADP', 'SPGI', 'ACN', 'MMC']",Technology,InformationTechnologyServices,7389,"SERVICES-BUSINESS SERVICES, NEC",XLK,IGV,28133632729,14600,117020000,2007-03-22,0.6019417475728155,103,70,0.8564938959999999,5.114947000000001,-4.608625,9,30
1385280,CNK,CNK,CINEMARK HOLDINGS INC,17243V102,BBG000QDVR53,BBG001SS31W4,NYS,"['AMC', 'IMAX', 'IMAX', 'MCS']",CommunicationServices,Entertainment,7830,SERVICES-MOTION PICTURE THEATERS,XLC,PEJ,3798194825,17500,122370000,2007-04-24,0.6303030303030303,165,106,2.1607576137566133,20.827843,-10.113249,12,31
27904,DAL,DAL,DELTA AIR LINES INC,247361702,BBG000R7Z112,BBG001SPT759,NYS,"['UAL', 'AAL', 'JBHT', 'LUV', 'ALK', 'JBLU', 'CPA', 'ALGT', 'SKYW', 'ULCC']",Industrials,Airlines,4512,"AIR TRANSPORTATION, SCHEDULED",XLI,JETS,43969462399,103000,645280000,1967-07-03,0.5116279069767442,516,263,1.0074546180665611,7.578993,-10.681323,6,30
