cik,symbol,root,company_name,cusip,figi,class_figi,exchange,related,sector,industry,sic,sic_name,sector_etf,industry_etf,mkt_cap,employees,shares_out,ipo_date,win_rate,total_count,recent_count,avg_abs_return,max_return,min_return
0001289460,TXRH,TXRH,TEXAS ROADHOUSE INC,882681109,BBG000PSJMV7,BBG001SLR3C1,NAS,"['SHAK', 'WING', 'DRI', 'CAKE', 'BJRI', 'BLMN', 'EAT', 'DIN', 'HLT']",ConsumerCyclical,Restaurants,5812,RETAIL-EATING PLACES,XLY,XLY,11732423334.0,91000.0,66790000.0,2004-10-05,0.5625,256.0,132.0,1.1580817006578947,8.012429,-6.1263939999999995
0001285785,MOS,MOS,MOSAIC CO,61945C103 61945A107 449669100 61945A206,BBG000BFXHL6,BBG001S7LJN1,NYS,"['ASIX', 'NTR', 'CC', 'NTR', 'CF', 'IPI']",BasicMaterials,AgriculturalInputs,2870,AGRICULTURAL CHEMICALS,XLB,MOO,8528775768.0,14049.0,317650000.0,2004-10-25,0.5405405405405406,222.0,155.0,1.3670791162790699,6.539069,-11.733763999999999
0001297996,DLR,DLR,DIGITAL REALTY TRUST INC,253868103,BBG000Q5ZRM7,BBG001SM0K30,NYS,"['O', 'PLD', 'EQIX', 'COR', 'VICI', 'SBAC', 'STAG', 'EXR', 'EQIX', 'CCI']",RealEstate,REITSpecialty,6798,REAL ESTATE INVESTMENT TRUSTS,XLRE,IYR,55750937690.42,3664.0,331710000.0,2004-10-29,0.5918367346938775,147.0,119.0,0.9840999948186528,3.805774,-5.379746
0001278021,MKTX,MKTX,MARKETAXESS HOLDINGS INC,57060D108,BBG000BJBZ23,BBG001S8R6K4,NAS,['COIN'],FinancialServices,CapitalMarkets,6211,"SECURITY BROKERS, DEALERS & FLOTATION COMPANIES",XLF,KCE,7592527778.68,881.0,37700000.0,2004-11-05,0.6123595505617978,178.0,146.0,1.135684377593361,4.0653690000000005,-9.37088
0001280452,MPWR,MPWR,MONOLITHIC POWER SYSTEMS INC,609839105,BBG000C30L48,BBG001SDRGP6,NAS,"['ANET', 'GOOGL', 'MXL', 'ON', 'KLAC', 'MCHP', 'LRCX', 'NXPI', 'AMAT', 'ADI']",Technology,Semiconductors,3674,SEMICONDUCTORS & RELATED DEVICES,XLK,XSD,34444515750.0,3564.0,48780000.0,2004-11-19,0.5759493670886076,158.0,115.0,2.1198441147540983,10.997538,-7.950969999999999
0001306830,CE,CE,CELANESE CORP,150870103,BBG000JYP7L8,BBG001SJDDG5,NYS,"['ASIX', 'CC', 'EMN', 'HUN', 'WLK', 'TKR', 'DOW', 'AVNT', 'LYB', 'CBT']",BasicMaterials,Chemicals,2820,"PLASTIC MATERIAL, SYNTH RESIN/RUBBER, CELLULOS (NO GLASS)",XLB,XLB,7438696639.049999,12410.0,109310000.0,2005-01-21,0.5958333333333333,240.0,131.0,1.0900505268456375,7.23343,-4.689924
0001120193,NDAQ,NDAQ,NASDAQ INC,631103108,BBG000F5VVB6,BBG001SKTBJ6,NAS,"['CBOE', 'MKTX', 'COIN', 'MCO', 'ICE', 'SPGI', 'MSCI']",FinancialServices,FinancialDataAndStockExchanges,6200,"SECURITY & COMMODITY BROKERS, DEALERS, EXCHANGES & SERVICES",XLF,KCE,47601424763.28,9120.0,574760000.0,2002-07-01,0.5360824742268041,194.0,163.0,0.8239637396226415,4.40854,-8.359686
0001307954,HUN,HUN,HUNTSMAN CORP,447011107,BBG000NS26Q8,BBG001SKWX22,NYS,"['NTR', 'CC', 'WLK', 'EMN', 'DOW', 'CE', 'LYB', 'OLN', 'TROX', 'AVNT']",BasicMaterials,Chemicals,2800,CHEMICALS & ALLIED PRODUCTS,XLB,XLB,2944327601.42,6000.0,172990000.0,2005-02-11,0.5573770491803278,183.0,120.0,1.2324571488372091,7.552040999999999,-10.178187
0001093557,DXCM,DXCM,DEXCOM INC,252131107,BBG000QTF8K1,BBG001SKZG99,NAS,"['PODD', 'ITGR', 'ABT', 'HQY', 'AMN']",Healthcare,MedicalDevices,3841,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS,XLV,IHI,35296018657.92,9600.0,400730000.0,2005-04-14,0.5536912751677853,298.0,192.0,1.7646906327160494,13.445889000000001,-18.593989999999998
0001311370,LAZ,LAZ,LAZARD INC,G54050102 52110M109,BBG000BT4C39,BBG001S711C4,NYS,"['EVR', 'MC', 'SF', 'PIPR', 'JEF', 'MS', 'GS', 'AMP', 'EQH', 'IVZ']",FinancialServices,CapitalMarkets,6282,INVESTMENT ADVICE,XLF,KCE,4814801425.5,3291.0,112770000.0,2005-05-05,0.6341463414634146,82.0,54.0,1.5555844684684683,6.904186999999999,-7.618226
0001316835,BLDR,BLDR,BUILDERS FIRSTSOURCE INC,12008R107,BBG000BKD3K9,BBG001S9CFC7,NYS,"['GMS', 'TGLS', 'WSM', 'TOL', 'BLD', 'PHM', 'TMHC', 'IBP', 'DHI', 'LEN']",Industrials,BuildingProductsAndEquipment,5211,RETAIL-LUMBER & OTHER BUILDING MATERIALS DEALERS,XLI,XHB,17715030971.4,29000.0,115090000.0,2005-06-22,0.5988372093023255,172.0,113.0,1.4554020463917527,8.967253000000001,-5.813456
0001287865,MPW,MPW,MEDICAL PROPERTIES TRUST INC,58463J304,BBG000BGRB25,BBG001S7WM61,NYS,[],RealEstate,REITHealthcareFacilities,6798,REAL ESTATE INVESTMENT TRUSTS,XLRE,IYR,2863907999.9999995,121.0,600400000.0,2005-07-08,0.5887096774193549,124.0,113.0,1.162147614379085,8.206133,-6.327478
0001323885,ATRC,ATRC,ATRICURE INC,04963C209,BBG000BL6CB5,BBG001SD43V3,NAS,[],Healthcare,MedicalInstrumentsAndSupplies,3841,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS,XLV,IHI,1996597705.0,1200.0,48700000.0,2005-08-05,0.5555555555555556,90.0,52.0,2.175095866666667,6.858649,-6.9413409999999995
0001324424,EXPE,EXPE,EXPEDIA GROUP INC,30212P303 30212P105,BBG000QY3XZ2,BBG001SP8VM0,NAS,"['BKNG', 'ABNB', 'TRIP', 'BKNG', 'MAR', 'HLT', 'H', 'TNL', 'PK', 'RCL']",ConsumerCyclical,TravelServices,4700,TRANSPORTATION SERVICES,XLY,PEJ,26076806065.38,17100.0,122820000.0,1999-11-10,0.4727272727272727,275.0,149.0,1.8250503641618496,7.953741,-12.552867999999998
0001324404,CF,CF,CF INDUSTRIES HOLDINGS INC,125269100,BBG000BWJFZ4,BBG001SJ8KV8,NYS,"['NTR', 'MOS', 'IPI', 'MOS', 'NTR']",BasicMaterials,AgriculturalInputs,2870,AGRICULTURAL CHEMICALS,XLB,MOO,14626375032.449999,2700.0,174020000.0,2005-08-11,0.5903614457831325,166.0,131.0,1.496923425120773,12.719441000000002,-6.486241
0000820027,AMP,AMP,AMERIPRISE FINANCIAL INC,03076C106,BBG000G3QLY3,BBG001SK6096,NYS,"['SEIC', 'RJF', 'SF', 'EQH', 'PFG', 'PRU', 'MET', 'MS', 'BHF', 'VOYA']",FinancialServices,AssetManagement,6282,INVESTMENT ADVICE,XLF,IAI,51813320000.0,13800.0,97020000.0,2005-09-15,0.49142857142857144,175.0,120.0,0.8923553350253808,11.202055000000001,-5.834886
0001568100,PD,PD,PAGERDUTY INC,69553P100,BBG0043BYPB8,BBG0043BYPD6,TSE,"['PDS', 'NET', 'HUBS', 'S', 'PATH', 'GTLB', 'HCP', 'SPT', 'NOW', 'DDOG']",Energy,OilAndGasDrilling,7372,SERVICES-PREPACKAGED SOFTWARE,XLE,XOP,1717454121.6000001,1182.0,90160000.0,2019-04-11,0.45714285714285713,105.0,87.0,2.4439278646616542,11.351952,-16.539409
0001571949,ICE,ICE,INTERCONTINENTAL EXCHANGE INC,45866F104 45865V100,BBG000C1FB75,BBG001SDJ4R0,NYS,"['CME', 'CBOE', 'NDAQ', 'MKTX', 'COIN', 'MCO', 'NDAQ', 'SPGI']",FinancialServices,FinancialDataAndStockExchanges,6200,"SECURITY & COMMODITY BROKERS, DEALERS, EXCHANGES & SERVICES",XLF,KCE,95854655260.14001,12920.0,574570000.0,2005-11-16,0.49489795918367346,196.0,154.0,0.7041301916666666,2.5685130000000003,-4.124085999999999
0001345105,CPA,CPA,COPA HOLDINGS SA,P31076105,,,NYS,"['AAL', 'ALGT', 'ALK', 'SKYW', 'GATX', 'WAB', 'UAL', 'DAL', 'AAL', 'ALK']",Industrials,Airlines,,,XLI,JETS,3827282276.4700003,7625.0,31090000.0,2005-12-15,0.723404255319149,94.0,53.0,1.7990060093457947,9.525907,-10.526292000000002
0001335258,LYV,LYV,LIVE NATION ENTERTAINMENT INC,538034109 14985W109,BBG000FQ7YR4,BBG001SNP2B2,NYS,"['OSW', 'HLT', 'CZR', 'HLT']",CommunicationServices,Entertainment,7900,SERVICES-AMUSEMENT & RECREATION SERVICES,XLC,XLC,34200177733.7,14700.0,230600000.0,2005-12-14,0.5294117647058824,187.0,125.0,1.7327301898148149,11.691246,-11.122877
0001058090,CMG,CMG,CHIPOTLE MEXICAN GRILL INC,169656105 169656204,BBG000QX74T1,BBG001SP50B3,NYS,"['WING', 'ARCO', 'SBUX', 'MCD', 'DPZ', 'QSR', 'YUMC', 'DRI', 'SHAK', 'WEN']",ConsumerCyclical,Restaurants,5812,RETAIL-EATING PLACES,XLY,XLY,77620149990.0,130504.0,1355340000.0,2006-01-26,0.569164265129683,694.0,386.0,1.0456379898989898,7.624976,-7.684723
0001334036,CROX,CROX,CROCS INC,227046109,BBG000BLY663,BBG001SDGFR8,NAS,"['GIII', 'GIL', 'NKE', 'HGV', 'SHOO', 'UAA', 'AGS', 'FUN', 'OXM', 'RICK']",ConsumerCyclical,FootwearAndAccessories,3021,RUBBER & PLASTICS FOOTWEAR,XLY,XRT,5441804905.72,7030.0,58280000.0,2006-02-08,0.47530864197530864,162.0,98.0,2.4827495977011496,9.047954,-18.546485
0001260221,TDG,TDG,TRANSDIGM GROUP INC,893641100,BBG000L8CBX4,BBG001SPV1C1,NYS,"['RTX', 'CW', 'HEI', 'HWM', 'HEI.A', 'HLT', 'PH', 'ITT', 'MAR', 'HXL']",Industrials,AerospaceAndDefense,3728,"AIRCRAFT PARTS & AUXILIARY EQUIPMENT, NEC",XLI,ITA,74443315708.58,16600.0,56090000.0,2006-03-15,0.5628140703517588,199.0,123.0,0.9761355887445888,16.621358,-3.8093280000000003
0000784977,POR,POR,PORTLAND GENERAL ELECTRIC CO,736508847,BBG000BCRMW7,BBG001S5V4Y5,NYS,"['IDA', 'LNT', 'OGE', 'BKH', 'CMS', 'NWE', 'EVRG', 'WEC', 'AEE', 'NI']",Utilities,UtilitiesRegulatedElectric,4911,ELECTRIC SERVICES,XLU,XLU,4314188186.9,2842.0,105460000.0,2006-03-31,0.5980392156862745,102.0,75.0,1.0946716319999998,7.730557,-14.39827
0001694426,DK,DK,DELEK US HOLDINGS INC,24665A103 246647101,BBG00FZYFVC5,BBG00FZYFVD4,NYS,"['PBF', 'VLO', 'CVI', 'DINO', 'MPC', 'PSX', 'PARR', 'MGY', 'XOM', 'MUR']",Energy,OilAndGasRefiningAndMarketing,2911,PETROLEUM REFINING,XLE,CRAK,1197765000.0,3591.0,63200000.0,2006-05-04,0.6068965517241379,145.0,100.0,1.8894720965909093,6.387514,-17.006814
0001350653,ATEC,ATEC,ALPHATEC HOLDINGS INC,02081G201 02081G102,BBG000BBM7Y5,BBG001S64XQ8,NAS,[],Healthcare,MedicalDevices,3841,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS,XLV,IHI,1610483003.1999998,839.0,141770000.0,2006-06-02,0.6538461538461539,78.0,63.0,3.2339536078431372,14.021276,-8.829074
0000007431,AWI,AWI,ARMSTRONG WORLD INDUSTRIES INC,04247X102 04247X110,BBG000DW4LB1,BBG001SGL0H9,NYS,"['OC', 'OTIS', 'BLD', 'FBIN', 'ITT', 'OC', 'EXP', 'MAS', 'GMS', 'PNR']",Industrials,BuildingProductsAndEquipment,3089,"PLASTICS PRODUCTS, NEC",XLI,XHB,6599146362.62,3500.0,43760000.0,2006-10-18,0.5769230769230769,78.0,63.0,1.7408204716981133,8.042356,-11.129144
0001370946,OC,OC,OWENS CORNING,690742101,BBG000M44VW8,BBG001SQ7PD2,NYS,"['OTIS', 'BLD', 'IBP', 'BCC', 'BLD', 'MAS', 'FBIN', 'BECN', 'BLDR', 'EXP']",Industrials,BuildingProductsAndEquipment,3290,"ABRASIVE, ASBESTOS & MISC NONMETALLIC MINERAL PRODS",XLI,XHB,15526962101.0,18000.0,85780000.0,2006-11-01,0.5683060109289617,183.0,123.0,1.428523618604651,7.655111000000001,-9.925529000000001
0001369568,CPRX,CPRX,CATALYST PHARMACEUTICALS INC,14888U101,BBG000GZDC67,BBG001SRHS16,NAS,[],Healthcare,Biotechnology,2834,PHARMACEUTICAL PREPARATIONS,XLV,IBB,2731361684.3999996,167.0,119270000.0,2006-11-08,0.5445544554455446,101.0,70.0,2.160263953271028,10.343422,-10.974719
0001375877,CSIQ,CSIQ,CANADIAN SOLAR INC,136635109,BBG000K1J931,BBG001SPNJT3,NAS,"['ENPH', 'SEDG', 'RUN', 'RUN', 'SEDG', 'ENPH', 'NOVA', 'FSLR', 'BLDP']",Technology,Solar,,,XLK,TAN,673660705.96,22234.0,66180000.0,2006-11-09,0.5384615384615384,156.0,93.0,2.073412901098901,8.533498999999999,-8.6204
0001357615,KBR,KBR,KBR INC,48242W106,BBG000P28YZ6,BBG001SP11V3,NYS,"['J', 'STRL', 'URI', 'DY', 'HWM', 'EME', 'LPX', 'TOL']",Industrials,EngineeringAndConstruction,1600,HEAVY CONSTRUCTION OTHER THAN BLDG CONST - CONTRACTORS,XLI,PKB,7269683520.0,34000.0,133240000.0,2006-11-16,0.5662100456621004,219.0,102.0,1.0328282770562769,8.35075,-9.931080999999999
0001274494,FSLR,FSLR,FIRST SOLAR INC,336433107,BBG000BFL116,BBG001S991Z7,NAS,"['ENPH', 'SEDG', 'CSIQ', 'RUN', 'TSLA', 'RUN', 'ENPH', 'CSIQ', 'SEDG']",Technology,Solar,3674,SEMICONDUCTORS & RELATED DEVICES,XLK,TAN,18022098604.88,6700.0,107060000.0,2006-11-17,0.5517241379310345,348.0,227.0,1.5899379553349873,13.199328,-12.542889
0001364885,SPR,SPR,SPIRIT AEROSYSTEMS HOLDINGS INC,848574109,BBG000PRJ2Z9,BBG001SKF1N8,NYS,"['RTX', 'LDOS', 'HII', 'BA']",Industrials,AerospaceAndDefense,3728,"AIRCRAFT PARTS & AUXILIARY EQUIPMENT, NEC",XLI,ITA,4044508513.2900004,20655.0,117270000.0,2006-11-21,0.5705521472392638,163.0,101.0,1.8458234249999999,8.165078999999999,-14.177136
0001362468,ALGT,ALGT,ALLEGIANT TRAVEL CO,01748X102,BBG000LJS6B8,BBG001SQ25S5,NAS,"['DAL', 'LUV', 'UAL', 'ALK', 'JBLU', 'ULCC', 'AAL', 'SNCY', 'TNL']",Industrials,Airlines,4512,"AIR TRANSPORTATION, SCHEDULED",XLI,JETS,1649839379.1599998,5951.0,18230000.0,2006-12-08,0.5964912280701754,171.0,98.0,2.022761985221675,18.001647000000002,-20.221016
0001368622,AVAV,AVAV,AEROVIRONMENT INC,008073108,BBG000GX14P2,BBG001SPPWP6,NAS,[],Industrials,AerospaceAndDefense,3721,AIRCRAFT,XLI,ITA,4992961238.33,1428.0,28200000.0,2007-01-23,0.5147058823529411,136.0,85.0,2.5276231806451612,18.980609,-14.611969
0001375365,SMCI,SMCI,SUPER MICRO COMPUTER INC,86800U104 86800U302,BBG000MYZDJ3,BBG001SQGH95,NAS,"['NVDA', 'AMD', 'ANET', 'DELL', 'INTC', 'PLTR', 'META', 'HPE', 'VRT', 'GOOGL']",Technology,ComputerHardware,3571,ELECTRONIC COMPUTERS,XLK,VGT,21244307995.600002,5126.0,585570000.0,2007-03-29,0.5514018691588785,107.0,76.0,2.4761603097345133,13.69,-9.560268
0001383312,BR,BR,BROADRIDGE FINANCIAL SOLUTIONS INC,11133T103,BBG000PPFKQ7,BBG001SR7MB9,NYS,"['ADP', 'VRSK', 'IT', 'DOCU', 'PAYX', 'MCO', 'ADP', 'SPGI', 'ACN', 'MMC']",Technology,InformationTechnologyServices,7389,"SERVICES-BUSINESS SERVICES, NEC",XLK,VGT,28133632728.539997,14600.0,117020000.0,2007-03-22,0.6019417475728155,103.0,70.0,0.8564938959999999,5.114947000000001,-4.608625
0001385280,CNK,CNK,CINEMARK HOLDINGS INC,17243V102,BBG000QDVR53,BBG001SS31W4,NYS,"['AMC', 'IMAX', 'IMAX', 'MCS']",CommunicationServices,Entertainment,7830,SERVICES-MOTION PICTURE THEATERS,XLC,XLC,3798194824.96,17500.0,122370000.0,2007-04-24,0.6303030303030303,165.0,106.0,2.1607576137566133,20.827842999999998,-10.113249
0000027904,DAL,DAL,DELTA AIR LINES INC,247361702,BBG000R7Z112,BBG001SPT759,NYS,"['UAL', 'AAL', 'JBHT', 'LUV', 'ALK', 'JBLU', 'CPA', 'ALGT', 'SKYW', 'ULCC']",Industrials,Airlines,4512,"AIR TRANSPORTATION, SCHEDULED",XLI,JETS,43969462398.94,103000.0,645280000.0,1967-07-03,0.5116279069767442,516.0,263.0,1.0074546180665611,7.578993,-10.681323
0001381197,IBKR,IBKR,INTERACTIVE BROKERS GROUP INC,45841N107,BBG000LV0836,BBG001SQ4YC7,NAS,"['LPLA', 'HOOD', 'COIN', 'NVDA', 'SCHW', 'TW', 'RJF', 'SQ', 'LPLA', 'RJF']",FinancialServices,CapitalMarkets,6211,"SECURITY BROKERS, DEALERS & FLOTATION COMPANIES",XLF,KCE,25156294330.44,2951.0,108840000.0,2007-05-04,0.5591397849462365,93.0,67.0,1.3094067394957982,6.48714,-7.80618
0000868857,ACM,ACM,AECOM,00766T100,BBG000F61RJ8,BBG001SKTTF1,NYS,"['KBR', 'J', 'STRL', 'HWM', 'MLM', 'EME', 'MPTI', 'ITT', 'PWR', 'URI']",Industrials,EngineeringAndConstruction,8711,SERVICES-ENGINEERING SERVICES,XLI,PKB,14219022894.0,51000.0,132690000.0,2007-05-10,0.5864661654135338,133.0,72.0,1.0751425161290322,7.9532869999999996,-2.985096
0001145197,PODD,PODD,INSULET CORP,45784P101,BBG000R7XX87,BBG001SRF439,NAS,[],Healthcare,MedicalDevices,3841,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS,XLV,IHI,19856582907.0,3000.0,70150000.0,2007-05-15,0.5586592178770949,179.0,119.0,2.4493488557692307,23.926258999999998,-6.274832999999999
0001232524,JAZZ,JAZZ,JAZZ PHARMACEUTICALS PLC,G50871105 472147107,,,NAS,['AXSM'],Healthcare,Biotechnology,2834,PHARMACEUTICAL PREPARATIONS,XLV,IBB,7272082871.68,2800.0,60460000.0,2007-06-01,0.4950980392156863,204.0,128.0,1.2893843790322579,11.120851,-7.210926000000001
0001393818,BX,BX,BLACKSTONE INC,09260D107 09253U108,BBG000BH0106,BBG001S7H949,NYS,"['BLK', 'KKR', 'IVZ', 'CG', 'KKR', 'CG', 'TPG', 'ARES', 'BLK', 'APO']",FinancialServices,AssetManagement,6282,INVESTMENT ADVICE,XLF,IAI,130890335975.07,4735.0,722000000.0,2007-06-22,0.5120643431635389,373.0,307.0,0.7957735583524027,4.8782879999999995,-6.669717
0001385157,TEL,TEL,TE CONNECTIVITY PLC,H84989104 G87052109 G9144P105 H8912P106,,,NYS,"['APH', 'NXPI', 'ST', 'LFUS', 'ITT', 'MCHP', 'ADI', 'DIOD', 'CSQ', 'ARW']",Technology,ElectronicComponents,5065,"WHOLESALE-ELECTRONIC PARTS & EQUIPMENT, NEC",XLK,XSD,43822115078.4,87000.0,298350000.0,2007-06-14,0.5564516129032258,124.0,85.0,1.1835945743243241,5.277676,-7.569976
0001397187,LULU,LULU,LULULEMON ATHLETICA INC,550021109,BBG000R8ZVD1,BBG001STBM75,NAS,"['NKE', 'GIII', 'PVH', 'CROX', 'PTON', 'OXM', 'AVGO', 'CASY', 'RH', 'UAA']",ConsumerCyclical,ApparelRetail,2300,APPAREL & OTHER FINISHD PRODS OF FABRICS & SIMILAR MATL,XLY,XRT,48482021302.5,38000.0,117660000.0,2007-07-27,0.4991482112436116,587.0,377.0,0.9801843215339233,15.334109000000002,-10.73827
0001398659,G,G,GENPACT LTD,G3922B107,,,NYS,['CCRN'],Technology,InformationTechnologyServices,8742,SERVICES-MANAGEMENT CONSULTING SERVICES,XLK,VGT,9597674317.35,138500.0,176360000.0,2007-08-02,0.5,94.0,73.0,1.6700304918032787,4.550243,-13.325397
0000937556,MASI,MASI,MASIMO CORP,574795100,BBG000C3W281,BBG001S71GQ6,NAS,"['AMN', 'VEEV', 'PDCO']",Healthcare,MedicalDevices,3845,ELECTROMEDICAL & ELECTROTHERAPEUTIC APPARATUS,XLV,IHI,9368584631.52,3796.0,53180000.0,2007-08-08,0.4645161290322581,155.0,97.0,2.626200987878788,6.3996010000000005,-31.374499
0001099590,MELI,MELI,MERCADOLIBRE INC,58733R102,BBG000GQPB11,BBG001SM32G3,NAS,"['AMZN', 'SHOP', 'PYPL', 'GOOG', 'SQ', 'ETSY', 'ABNB', 'EBAY', 'PINS', 'SQ']",ConsumerCyclical,InternetRetail,7389,"SERVICES-BUSINESS SERVICES, NEC",XLY,XRT,101224913793.75,58313.0,50700000.0,2007-08-10,0.4897959183673469,294.0,237.0,1.4313976819571865,18.834310000000002,-7.600774
0000816761,TDC,TDC,TERADATA CORP,88076W103,BBG000R0L5J4,BBG001SPRJ28,NYS,[],Technology,SoftwareInfrastructure,7372,SERVICES-PREPACKAGED SOFTWARE,XLK,IGV,2952345000.0,6500.0,95700000.0,2007-09-12,0.5130434782608696,115.0,63.0,3.578095911764706,48.382548,-14.534309
0001403568,ULTA,ULTA,ULTA BEAUTY INC,90384S303,BBG00FWQ4VD6,BBG00FWQ4W44,NAS,"['FIVE', 'BBW', 'ARHS', 'SBH', 'TGT', 'CASY']",ConsumerCyclical,SpecialtyRetail,5990,"RETAIL-RETAIL STORES, NEC",XLY,XRT,17379963517.02,56000.0,46370000.0,2007-10-25,0.48955223880597015,335.0,183.0,1.604710266149871,13.953671,-11.754113
0000026780,DAN,DAN,DANA INC,235825205,BBG000TCD088,BBG001SRW699,NYS,"['ADNT', 'LEA', 'MGA', 'AXL', 'BWA', 'ALV', 'VC', 'APTV', 'GNTX', 'PAG']",ConsumerCyclical,AutoParts,3714,MOTOR VEHICLE PARTS & ACCESSORIES,XLY,CARZ,2312417075.65,41100.0,144980000.0,2008-02-01,0.4827586206896552,116.0,72.0,2.180675056338028,9.120071,-13.839542
0001104485,NOG,NOG,NORTHERN OIL & GAS INC,665531307 665531109,BBG000DRTDR6,BBG001SK2P31,NYS,"['CHRD', 'MGY', 'MTDR', 'VTLE', 'PR', 'MUR', 'CIVI', 'OVV', 'SM', 'FANG']",Energy,OilAndGasEAndP,1311,CRUDE PETROLEUM & NATURAL GAS,XLE,XOP,3509852766.24,38.0,99830000.0,2007-04-13,0.5637583892617449,149.0,107.0,1.9333328114285717,12.543377,-30.529958999999998
0001410636,AWK,AWK,AMERICAN WATER WORKS COMPANY INC,030420103,BBG000TRJ294,BBG001SPHYW3,NYS,"['WTRG', 'CWT', 'MSEX', 'CWCO', 'AWR', 'GWRS', 'SJW', 'WTRG', 'AWR', 'LNT']",Utilities,UtilitiesRegulatedWater,4941,WATER SUPPLY,XLU,PHO,23872552463.61,6500.0,194890000.0,1947-12-15,0.5290322580645161,155.0,112.0,0.6684545561497326,3.022415,-3.7810159999999997
0001423689,AGNC,AGNC,AGNC INVESTMENT CORP,00123Q104 02503X105,BBG000TJ8XZ7,BBG001T074G2,NAS,"['NLY', 'AGNCO', 'AGNCL', 'PFLT', 'O', 'NLY', 'ARR', 'DX', 'ORC', 'TWO']",RealEstate,REITMortgage,6798,REAL ESTATE INVESTMENT TRUSTS,XLRE,MORT,9036818000.0,53.0,897400000.0,2008-05-15,0.5348837209302325,86.0,57.0,1.0525939705882355,5.684299,-4.837122
0001434621,TREE,TREE,LENDINGTREE INC,52603B107 894675107,BBG000TVRB50,BBG001SP2FG8,NAS,[],FinancialServices,FinancialConglomerates,6163,LOAN BROKERS,XLF,IYF,610778574.14,870.0,13360000.0,2008-08-12,0.4842105263157895,95.0,58.0,2.458273467741935,6.7691360000000005,-13.519488
0001730168,AVGO,AVGO,BROADCOM INC,11135F101 Y09827109 Y0486S104,BBG00KHY5S69,BBG00KHY5SY8,NAS,"['NVDA', 'GOOGL', 'GOOG', 'AAPL', 'META', 'AMD', 'MSFT', 'SNPS', 'TSLA', 'INTC']",Technology,Semiconductors,3674,SEMICONDUCTORS & RELATED DEVICES,XLK,XSD,1054045778799.72,37000.0,4687360000.0,2009-08-06,0.5461847389558233,498.0,347.0,0.9782541871750432,12.831055,-8.062021
0001442145,VRSK,VRSK,VERISK ANALYTICS INC,92345Y106,BBG000BCZL41,BBG001SBRX64,NAS,"['APTV', 'SPGI', 'MCO', 'SPGI']",Industrials,ConsultingServices,7374,SERVICES-COMPUTER PROCESSING & DATA PREPARATION,XLI,IYC,41477799524.82,7500.0,141210000.0,2009-10-07,0.6054054054054054,185.0,140.0,0.7977085822222222,8.15076,-7.402781
0001468174,H,H,HYATT HOTELS CORP,448579102,BBG000CVRFS4,BBG001SFNHB8,NYS,"['CHH', 'HLT', 'RCL', 'VAC', 'CROX', 'HGV', 'BYD', 'LYV', 'WH', 'RICK']",ConsumerCyclical,Lodging,7011,HOTELS & MOTELS,XLY,PEJ,15752216891.820002,51000.0,42290000.0,2009-11-05,0.5363128491620112,179.0,109.0,1.2443045700483093,5.2577560000000005,-6.99696
0001262039,FTNT,FTNT,FORTINET INC,34959E109,BBG000BCMBG4,BBG001S77BL6,NAS,"['PANW', 'CRWD', 'ZS', 'ABNB', 'TTD']",Technology,SoftwareInfrastructure,3577,"COMPUTER PERIPHERAL EQUIPMENT, NEC",XLK,IGV,82516297466.68,13986.0,766450000.0,2009-11-18,0.5461741424802111,379.0,247.0,1.2870698616780047,8.638014,-6.730639
0000842162,LEA,LEA,LEAR CORP,521865204 521893107,BBG000PTLGZ1,BBG001T60092,NYS,"['OSK', 'ADNT', 'MGA', 'ALV', 'APTV', 'BWA', 'VC', 'DAN', 'GNTX', 'GM']",ConsumerCyclical,AutoParts,3714,MOTOR VEHICLE PARTS & ACCESSORIES,XLY,CARZ,5223826861.88,186600.0,54340000.0,1994-04-06,0.5509259259259259,216.0,125.0,1.2078471704545455,7.334504,-4.753953999999999
0001474735,GNRC,GNRC,GENERAC HOLDINGS INC,368736104,BBG000PQ4W72,BBG001T5VGH6,NYS,[],Industrials,SpecialtyIndustrialMachinery,3621,MOTORS & GENERATORS,XLI,XLI,8455155476.490001,8600.0,59500000.0,2010-02-11,0.5444015444015444,259.0,173.0,1.664061498245614,8.165586,-13.136588999999999
0001477294,ST,ST,SENSATA TECHNOLOGIES HOLDING PLC,G8060N102 N7902X106,,,NYS,"['TEL', 'ITT', 'TKR', 'LFUS', 'MCHP', 'LEA', 'AVNT', 'DOV', 'NXPI', 'APTV']",Technology,ScientificAndTechnicalInstruments,3823,"INDUSTRIAL INSTRUMENTS FOR MEASUREMENT, DISPLAY, AND CONTROL",XLK,XSD,3867782707.7999997,19400.0,149570000.0,2010-03-11,0.5423728813559322,118.0,79.0,1.479575894039735,6.05021,-9.005664999999999
