ticker,accession,formType,filedAt,in_neo4j,in_edgar
FLS,0001157523-23-001432,8-K,2023-09-20,YES,YES
FLS,0001157523-23-001207,8-K,2023-08-01,YES,YES
FLS,0001193125-23-156583,8-K,2023-05-30,YES,YES
FLS,0001157523-23-000656,8-K,2023-05-01,YES,YES
FLS,0001157523-23-000542,8-K,2023-04-12,YES,YES
FLS,0001157523-23-000318,8-K,2023-02-21,YES,YES
FLS,0001193125-23-041112,8-K,2023-02-16,YES,YES
FLS,0001157523-23-000246,8-K,2023-02-10,YES,YES
FLS,0000030625-26-000003,10-K,2026-02-17,NO,YES
FLS,0000030625-25-000039,10-K,2025-02-26,YES,YES
FLS,0000030625-24-000025,10-K,2024-02-20,YES,YES
FLS,0000030625-23-000077,10-K,2023-03-07,YES,YES
FLS,0001193125-23-056301,NT 10-K,2023-03-01,NO,NO
FLS,0000030625-25-000072,10-Q,2025-10-28,YES,YES
FLS,0000030625-25-000066,10-Q,2025-07-30,YES,YES
FLS,0000030625-25-000059,10-Q,2025-04-29,YES,YES
FLS,0000030625-24-000092,10-Q,2024-10-28,YES,YES
FLS,0000030625-24-000081,10-Q,2024-07-29,YES,YES
FLS,0000030625-24-000041,10-Q,2024-04-29,YES,YES
FLS,0000030625-23-000136,10-Q,2023-10-25,YES,YES
FLS,0000030625-23-000123,10-Q,2023-08-01,YES,YES
FLS,0000030625-23-000090,10-Q,2023-05-01,YES,YES
FLYW,0001193125-26-125260,8-K,2026-03-26,NO,YES
FLYW,0001193125-26-067020,8-K,2026-02-24,NO,YES
FLYW,0001193125-26-013060,8-K,2026-01-14,NO,YES
FLYW,0001193125-25-264983,8-K,2025-11-04,NO,YES
FLYW,0001193125-25-173548,8-K,2025-08-05,YES,YES
FLYW,0001193125-25-137051,8-K,2025-06-06,YES,YES
FLYW,0001193125-25-113876,8-K,2025-05-06,YES,YES
FLYW,0001193125-25-035188,8-K,2025-02-25,YES,YES
FLYW,0001193125-24-262221,8-K,2024-11-20,YES,YES
FLYW,0001193125-24-253131,8-K,2024-11-07,YES,YES
FLYW,0001193125-24-194919,8-K,2024-08-06,NO,YES
FLYW,0001193125-24-157391,8-K,2024-06-07,YES,YES
FLYW,0001193125-24-133128,8-K,2024-05-07,YES,YES
FLYW,0001193125-24-071282,8-K,2024-03-19,YES,YES
FLYW,0001193125-24-048010,8-K,2024-02-27,YES,YES
FLYW,0001193125-24-042087,8-K,2024-02-22,YES,YES
FLYW,0001193125-23-272444,8-K,2023-11-07,YES,YES
FLYW,0001193125-23-238122,8-K,2023-09-20,YES,YES
FLYW,0001193125-23-233454,8-K,2023-09-12,YES,YES
FLYW,0001193125-23-209397,8-K,2023-08-10,YES,YES
FLYW,0001193125-23-206282,8-K,2023-08-08,YES,YES
FLYW,0001193125-23-164473,8-K,2023-06-09,YES,YES
FLYW,0001193125-23-139432,8-K,2023-05-09,YES,YES
FLYW,0001193125-23-054021,8-K,2023-02-28,YES,YES
FLYW,0001193125-23-005671,8-K,2023-01-10,YES,YES
FLYW,0001193125-26-067540,10-K,2026-02-24,NO,YES
FLYW,0000950170-25-027078,10-K,2025-02-25,YES,YES
FLYW,0000950170-24-021713,10-K,2024-02-28,YES,YES
FLYW,0000950170-23-007149,10-K,2023-03-10,YES,YES
FLYW,0001193125-23-054140,NT 10-K,2023-02-28,NO,NO
FLYW,0001193125-25-274358,10-Q,2025-11-10,YES,YES
FLYW,0000950170-25-104179,10-Q,2025-08-06,YES,YES
FLYW,0000950170-25-065606,10-Q,2025-05-07,YES,YES
FLYW,0000950170-24-123502,10-Q,2024-11-07,YES,YES
FLYW,0000950170-24-091985,10-Q,2024-08-06,NO,YES
FLYW,0000950170-24-054762,10-Q,2024-05-07,YES,YES
FLYW,0000950170-23-060405,10-Q,2023-11-07,YES,YES
FLYW,0000950170-23-039957,10-Q,2023-08-08,YES,YES
FLYW,0000950170-23-019929,10-Q,2023-05-09,YES,YES
FMC,0000037785-26-000036,8-K,2026-02-04,NO,YES
FMC,0000037785-25-000134,8-K,2025-12-12,YES,YES
FMC,0001193125-25-311499,8-K,2025-12-08,YES,YES
FMC,0000950103-25-015695,8-K,2025-12-03,YES,YES
FMC,0000950103-25-013822,8-K,2025-10-29,YES,YES
FMC,0000037785-25-000123,8-K,2025-10-29,YES,YES
FMC,0000037785-25-000078,8-K,2025-07-30,YES,YES
FMC,0001193125-25-128667,8-K,2025-05-28,YES,YES
FMC,0001193125-25-124022,8-K,2025-05-21,YES,YES
FMC,0000037785-25-000058,8-K,2025-04-30,YES,YES
FMC,0000037785-25-000054,8-K,2025-04-30,YES,YES
FMC,0000037785-25-000034,8-K,2025-04-22,YES,YES
FMC,0000037785-25-000015,8-K,2025-02-11,YES,YES
FMC,0000037785-25-000013,8-K,2025-02-04,YES,YES
FMC,0000037785-25-000012,8-K,2025-02-04,YES,YES
FMC,0000037785-24-000128,8-K,2024-12-12,YES,YES
FMC,0000037785-24-000125,8-K,2024-12-11,YES,YES
FMC,0000037785-24-000112,8-K,2024-10-29,YES,YES
FMC,0000037785-24-000098,8-K,2024-07-31,YES,YES
FMC,0000037785-24-000083,8-K,2024-07-15,YES,YES
FMC,0000037785-24-000081,8-K,2024-07-12,YES,YES
FMC,0000037785-24-000070,8-K,2024-06-11,YES,YES
FMC,0000037785-24-000064,8-K,2024-05-06,YES,YES
FMC,0000037785-24-000042,8-K,2024-05-01,YES,YES
FMC,0000037785-24-000040,8-K,2024-02-29,YES,YES
FMC,0000037785-24-000032,8-K/A,2024-02-27,YES,YES
FMC,0000037785-24-000017,8-K,2024-02-05,YES,YES
FMC,0000037785-23-000188,8-K,2023-12-18,YES,YES
FMC,0000037785-23-000184,8-K,2023-11-17,YES,YES
FMC,0000037785-23-000181,8-K,2023-11-16,YES,YES
FMC,0001193125-23-272483,8-K,2023-11-07,YES,YES
FMC,0000037785-23-000171,8-K,2023-10-30,YES,YES
FMC,0000037785-23-000156,8-K,2023-10-23,YES,YES
FMC,0000037785-23-000151,8-K,2023-08-02,YES,YES
FMC,0000037785-23-000124,8-K,2023-07-17,YES,YES
FMC,0000037785-23-000110,8-K,2023-07-10,YES,YES
FMC,0001193125-23-183826,8-K,2023-07-07,YES,YES
FMC,0001193125-23-148108,8-K,2023-05-18,YES,YES
FMC,0000037785-23-000093,8-K,2023-05-01,YES,YES
FMC,0000037785-23-000084,8-K,2023-04-27,YES,YES
FMC,0000037785-23-000021,8-K,2023-02-24,YES,YES
FMC,0000037785-23-000010,8-K,2023-02-07,YES,YES
FMC,0000037785-26-000041,10-K,2026-02-27,NO,YES
FMC,0000037785-25-000030,10-K,2025-02-28,YES,YES
FMC,0000037785-24-000033,10-K,2024-02-27,YES,YES
FMC,0000037785-23-000019,10-K,2023-02-24,YES,YES
FMC,0000037785-25-000127,10-Q,2025-10-30,YES,YES
FMC,0000037785-25-000083,10-Q,2025-07-31,YES,YES
FMC,0000037785-25-000065,10-Q,2025-05-01,YES,YES
FMC,0000037785-24-000119,10-Q,2024-10-30,YES,YES
FMC,0000037785-24-000102,10-Q,2024-08-01,YES,YES
FMC,0000037785-24-000066,10-Q,2024-05-07,YES,YES
FMC,0000037785-23-000178,10-Q,2023-11-07,YES,YES
FMC,0000037785-23-000153,10-Q,2023-08-03,YES,YES
FMC,0000037785-23-000099,10-Q,2023-05-02,YES,YES
FMC,0000037785-24-000032,8-K/A,2024-02-27,YES,YES
FN,0001408710-26-000006,8-K,2026-02-02,NO,YES
FN,0001408710-25-000058,8-K,2025-12-12,YES,YES
FN,0001408710-25-000054,8-K,2025-11-03,NO,YES
FN,0001408710-25-000047,8-K,2025-10-17,YES,YES
FN,0001408710-25-000044,8-K,2025-10-16,YES,YES
FN,0001408710-25-000036,8-K,2025-08-18,YES,YES
FN,0001408710-25-000027,8-K,2025-05-27,YES,YES
FN,0001408710-25-000021,8-K,2025-05-05,YES,YES
FN,0001408710-25-000010,8-K,2025-03-13,YES,YES
FN,0001408710-25-000006,8-K,2025-02-03,YES,YES
FN,0001408710-24-000044,8-K,2024-12-20,YES,YES
FN,0001408710-24-000042,8-K,2024-12-13,YES,YES
FN,0001408710-24-000038,8-K,2024-11-04,YES,YES
FN,0001408710-24-000030,8-K,2024-08-19,YES,YES
FN,0001408710-24-000023,8-K,2024-06-14,YES,YES
FN,0001408710-24-000017,8-K,2024-05-06,YES,YES
FN,0001408710-24-000007,8-K,2024-02-05,YES,YES
FN,0001408710-23-000038,8-K,2023-12-13,YES,YES
FN,0001408710-23-000034,8-K,2023-11-06,YES,YES
FN,0001408710-23-000026,8-K,2023-08-21,YES,YES
FN,0001408710-23-000016,8-K,2023-05-08,YES,YES
FN,0001408710-23-000006,8-K,2023-02-06,YES,YES
FN,0001408710-25-000039,10-K,2025-08-19,YES,YES
FN,0001408710-24-000032,10-K,2024-08-20,YES,YES
FN,0001408710-23-000028,10-K,2023-08-22,YES,YES
FN,0001408710-26-000008,10-Q,2026-02-03,YES,YES
FN,0001408710-25-000056,10-Q,2025-11-04,NO,YES
FN,0001408710-25-000023,10-Q,2025-05-06,YES,YES
FN,0001408710-25-000008,10-Q,2025-02-04,YES,YES
FN,0001408710-24-000040,10-Q,2024-11-05,YES,YES
FN,0001408710-24-000019,10-Q,2024-05-07,YES,YES
FN,0001408710-24-000009,10-Q,2024-02-06,YES,YES
FN,0001408710-23-000036,10-Q,2023-11-07,YES,YES
FN,0001408710-23-000018,10-Q,2023-05-09,YES,YES
FN,0001408710-23-000008,10-Q,2023-02-07,YES,YES
FND,0001628280-26-009760,8-K,2026-02-19,NO,YES
FND,0001628280-25-047541,8-K,2025-10-30,YES,YES
FND,0001628280-25-047536,8-K,2025-10-30,YES,YES
FND,0001628280-25-037011,8-K,2025-07-31,YES,YES
FND,0001507079-25-000100,8-K,2025-05-12,YES,YES
FND,0001507079-25-000094,8-K,2025-05-01,YES,YES
FND,0001507079-25-000012,8-K,2025-02-20,YES,YES
FND,0001507079-25-000007,8-K/A,2025-02-18,YES,YES
FND,0001507079-25-000004,8-K,2025-01-28,YES,YES
FND,0001507079-24-000055,8-K,2024-12-13,YES,YES
FND,0001507079-24-000040,8-K,2024-11-01,YES,YES
FND,0001507079-24-000036,8-K,2024-10-30,YES,YES
FND,0001507079-24-000031,8-K,2024-10-10,YES,YES
FND,0001104659-24-102452,8-K,2024-09-24,YES,YES
FND,0001507079-24-000028,8-K,2024-09-03,YES,YES
FND,0001507079-24-000022,8-K,2024-08-01,YES,YES
FND,0001104659-24-059942,8-K,2024-05-10,YES,YES
FND,0001507079-24-000015,8-K,2024-05-02,YES,YES
FND,0001507079-24-000009,8-K,2024-02-22,YES,YES
FND,0001507079-23-000029,8-K,2023-11-02,YES,YES
FND,0001104659-23-095995,8-K,2023-08-28,YES,YES
FND,0001507079-23-000023,8-K,2023-08-03,YES,YES
FND,0001104659-23-059719,8-K,2023-05-12,YES,YES
FND,0001507079-23-000014,8-K,2023-05-04,YES,YES
FND,0001507079-23-000006,8-K,2023-02-23,YES,YES
FND,0001628280-26-009770,10-K,2026-02-19,NO,YES
FND,0001507079-25-000013,10-K,2025-02-20,YES,YES
FND,0001507079-24-000010,10-K,2024-02-22,YES,YES
FND,0001507079-23-000008,10-K,2023-02-23,YES,YES
FND,0001628280-25-047547,10-Q,2025-10-30,YES,YES
FND,0001628280-25-037017,10-Q,2025-07-31,YES,YES
FND,0001507079-25-000095,10-Q,2025-05-01,YES,YES
FND,0001507079-24-000037,10-Q,2024-10-30,YES,YES
FND,0001507079-24-000023,10-Q,2024-08-01,YES,YES
FND,0001507079-24-000017,10-Q,2024-05-02,YES,YES
FND,0001507079-23-000030,10-Q,2023-11-02,YES,YES
FND,0001507079-23-000024,10-Q,2023-08-03,YES,YES
FND,0001507079-23-000015,10-Q,2023-05-04,YES,YES
FND,0001507079-25-000007,8-K/A,2025-02-18,YES,YES
FNKO,0001704711-26-000018,8-K,2026-03-12,NO,YES
FNKO,0001704711-26-000008,8-K,2026-03-06,NO,YES
FNKO,0001704711-26-000005,8-K,2026-02-13,NO,YES
FNKO,0001193125-26-012212,8-K,2026-01-14,NO,YES
FNKO,0001704711-25-000134,8-K,2025-11-06,NO,YES
FNKO,0001193125-25-181846,8-K,2025-08-15,YES,YES
FNKO,0001193125-25-179070,8-K,2025-08-12,YES,YES
FNKO,0001704711-25-000120,8-K,2025-08-07,YES,YES
FNKO,0001704711-25-000118,8-K,2025-08-07,YES,YES
FNKO,0001193125-25-173536,8-K,2025-08-05,YES,YES
FNKO,0001193125-25-172716,8-K/A,2025-08-04,YES,YES
FNKO,0001704711-25-000107,8-K,2025-07-17,YES,YES
FNKO,0001193125-25-156176,8-K,2025-07-07,YES,YES
FNKO,0001704711-25-000092,8-K,2025-06-13,YES,YES
FNKO,0001704711-25-000072,8-K,2025-05-08,YES,YES
FNKO,0001704711-25-000053,8-K,2025-03-20,YES,YES
FNKO,0001193125-25-050446,8-K,2025-03-10,YES,YES
FNKO,0001704711-25-000015,8-K,2025-03-06,YES,YES
FNKO,0001193125-24-280555,8-K,2024-12-17,YES,YES
FNKO,0001704711-24-000155,8-K,2024-11-07,YES,YES
FNKO,0001193125-24-217988,8-K,2024-09-12,YES,YES
FNKO,0001704711-24-000130,8-K,2024-08-08,NO,YES
FNKO,0001193125-24-192945,8-K,2024-08-02,YES,YES
FNKO,0001704711-24-000104,8-K,2024-06-07,YES,YES
FNKO,0001704711-24-000081,8-K/A,2024-05-09,YES,YES
FNKO,0001704711-24-000076,8-K,2024-05-09,YES,YES
FNKO,0001193125-24-094886,8-K,2024-04-12,YES,YES
FNKO,0001704711-24-000011,8-K,2024-03-07,YES,YES
FNKO,0001193125-24-033998,8-K,2024-02-13,YES,YES
FNKO,0001193125-23-303025,8-K,2023-12-26,YES,YES
FNKO,0001704711-23-000042,8-K,2023-11-02,YES,YES
FNKO,0001193125-23-227657,8-K,2023-09-01,YES,YES
FNKO,0001193125-23-213531,8-K,2023-08-15,YES,YES
FNKO,0001704711-23-000034,8-K,2023-08-03,YES,YES
FNKO,0001193125-23-197743,8-K,2023-07-28,YES,YES
FNKO,0001193125-23-188856,8-K,2023-07-18,YES,YES
FNKO,0001704711-23-000029,8-K,2023-06-16,YES,YES
FNKO,0001704711-23-000024,8-K,2023-05-04,YES,YES
FNKO,0001704711-23-000006,8-K,2023-03-01,YES,YES
FNKO,0001704711-26-000020,10-K,2026-03-12,NO,YES
FNKO,0001704711-25-000031,10-K,2025-03-13,YES,YES
FNKO,0001704711-24-000013,10-K,2024-03-07,YES,YES
FNKO,0001704711-23-000008,10-K,2023-03-01,YES,YES
FNKO,0001704711-25-000136,10-Q,2025-11-06,NO,YES
FNKO,0001704711-25-000119,10-Q,2025-08-07,YES,YES
FNKO,0001704711-25-000073,10-Q,2025-05-08,YES,YES
FNKO,0001704711-24-000157,10-Q,2024-11-07,YES,YES
FNKO,0001704711-24-000132,10-Q,2024-08-08,NO,YES
FNKO,0001704711-24-000079,10-Q,2024-05-09,YES,YES
FNKO,0001704711-23-000043,10-Q,2023-11-02,YES,YES
FNKO,0001704711-23-000035,10-Q,2023-08-03,YES,YES
FNKO,0001704711-23-000025,10-Q,2023-05-04,YES,YES
FNKO,0001193125-25-172716,8-K/A,2025-08-04,YES,YES
FNKO,0001704711-24-000081,8-K/A,2024-05-09,YES,YES
FOUR,0001193125-26-098532,8-K,2026-03-09,NO,YES
FOUR,0001794669-26-000006,8-K,2026-02-26,NO,YES
FOUR,0001193125-26-043740,8-K,2026-02-10,NO,YES
FOUR,0001794669-26-000004,8-K,2026-01-05,YES,YES
FOUR,0001193125-25-325098,8-K,2025-12-18,YES,YES
FOUR,0001794669-25-000043,8-K,2025-12-08,YES,YES
FOUR,0001794669-25-000040,8-K,2025-12-03,YES,YES
FOUR,0001794669-25-000033,8-K,2025-11-06,NO,YES
FOUR,0001193125-25-225014,8-K,2025-09-30,YES,YES
FOUR,0001193125-25-182293,8-K,2025-08-18,YES,YES
FOUR,0001794669-25-000025,8-K/A,2025-08-05,YES,YES
FOUR,0001193125-25-155254,8-K,2025-07-03,YES,YES
FOUR,0001193125-25-142142,8-K/A,2025-06-17,YES,YES
FOUR,0001193125-25-135018,8-K,2025-06-04,YES,YES
FOUR,0001193125-25-121783,8-K,2025-05-16,YES,YES
FOUR,0001193125-25-120830,8-K,2025-05-15,YES,YES
FOUR,0001193125-25-116086,8-K,2025-05-08,YES,YES
FOUR,0001193125-25-112827,8-K,2025-05-05,YES,YES
FOUR,0001193125-25-105932,8-K,2025-04-30,YES,YES
FOUR,0001193125-25-105683,8-K,2025-04-30,YES,YES
FOUR,0001794669-25-000017,8-K,2025-04-29,YES,YES
FOUR,0001193125-25-056179,8-K,2025-03-18,YES,YES
FOUR,0001193125-25-028625,8-K,2025-02-18,YES,YES
FOUR,0001794669-25-000007,8-K,2025-02-18,YES,YES
FOUR,0001193125-24-270801,8-K,2024-12-04,YES,YES
FOUR,0001794669-24-000031,8-K,2024-11-12,NO,YES
FOUR,0001193125-24-233122,8-K,2024-10-04,YES,YES
FOUR,0001193125-24-216669,8-K,2024-09-10,YES,YES
FOUR,0001193125-24-201402,8-K,2024-08-15,YES,YES
FOUR,0001193125-24-199125,8-K,2024-08-12,YES,YES
FOUR,0001193125-24-198406,8-K,2024-08-12,YES,YES
FOUR,0001794669-24-000023,8-K,2024-08-08,NO,YES
FOUR,0001193125-24-159126,8-K,2024-06-11,YES,YES
FOUR,0001794669-24-000014,8-K,2024-05-09,YES,YES
FOUR,0001794669-24-000004,8-K,2024-02-27,YES,YES
FOUR,0001794669-23-000024,8-K,2023-11-08,YES,YES
FOUR,0001193125-23-263590,8-K,2023-10-26,YES,YES
FOUR,0001794669-23-000022,8-K,2023-10-20,YES,YES
FOUR,0001193125-23-249117,8-K,2023-10-02,YES,YES
FOUR,0001794669-23-000016,8-K,2023-08-03,YES,YES
FOUR,0001193125-23-165321,8-K,2023-06-12,YES,YES
FOUR,0001794669-23-000008,8-K,2023-05-04,YES,YES
FOUR,0001794669-23-000002,8-K,2023-02-28,YES,YES
FOUR,0001794669-26-000010,10-K,2026-02-27,NO,YES
FOUR,0001794669-25-000011,10-K,2025-02-19,YES,YES
FOUR,0001794669-24-000007,10-K,2024-02-29,YES,YES
FOUR,0001794669-23-000006,10-K,2023-03-01,YES,YES
FOUR,0001794669-25-000035,10-Q,2025-11-06,NO,YES
FOUR,0001794669-25-000027,10-Q,2025-08-05,YES,YES
FOUR,0001794669-25-000019,10-Q,2025-04-29,YES,YES
FOUR,0001794669-24-000033,10-Q,2024-11-12,NO,YES
FOUR,0001794669-24-000026,10-Q,2024-08-08,NO,YES
FOUR,0001794669-24-000016,10-Q,2024-05-09,YES,YES
FOUR,0001794669-23-000029,10-Q,2023-11-09,YES,YES
FOUR,0001794669-23-000019,10-Q,2023-08-04,YES,YES
FOUR,0001794669-23-000011,10-Q,2023-05-09,YES,YES
FOUR,0001794669-25-000025,8-K/A,2025-08-05,YES,YES
FOUR,0001193125-25-142142,8-K/A,2025-06-17,YES,YES
FRPT,0001611647-26-000002,8-K,2026-02-23,NO,YES
FRPT,0000929638-26-000488,8-K,2026-02-04,NO,YES
FRPT,0000929638-25-004586,8-K,2025-12-12,YES,YES
FRPT,0001611647-25-000027,8-K,2025-11-03,NO,YES
FRPT,0000929638-25-003841,8-K,2025-10-07,YES,YES
FRPT,0001611647-25-000019,8-K,2025-08-04,YES,YES
FRPT,0000929638-25-002294,8-K,2025-06-24,YES,YES
FRPT,0001611647-25-000011,8-K,2025-05-05,YES,YES
FRPT,0001611647-25-000005,8-K,2025-02-20,YES,YES
FRPT,0000929638-25-000089,8-K,2025-01-07,YES,YES
FRPT,0001611647-24-000017,8-K,2024-11-04,YES,YES
FRPT,0000929638-24-003440,8-K,2024-10-04,YES,YES
FRPT,0000929638-24-003051,8-K,2024-09-03,YES,YES
FRPT,0000929638-24-003043,8-K,2024-08-30,YES,YES
FRPT,0001611647-24-000008,8-K,2024-08-05,NO,YES
FRPT,0001437749-24-014706,8-K,2024-05-06,YES,YES
FRPT,0000929638-24-001432,8-K,2024-04-10,YES,YES
FRPT,0000929638-24-001371,8-K,2024-04-04,YES,YES
FRPT,0001437749-24-005926,8-K,2024-02-28,YES,YES
FRPT,0001437749-24-005453,8-K,2024-02-26,YES,YES
FRPT,0001437749-23-030279,8-K,2023-11-06,YES,YES
FRPT,0000929638-23-002754,8-K,2023-10-12,YES,YES
FRPT,0001213900-23-069135,8-K,2023-08-21,YES,YES
FRPT,0001437749-23-022194,8-K,2023-08-07,YES,YES
FRPT,0001213900-23-058828,8-K,2023-07-21,YES,YES
FRPT,0001213900-23-046848,8-K,2023-06-06,YES,YES
FRPT,0001213900-23-045387,8-K,2023-06-02,YES,YES
FRPT,0001213900-23-040862,8-K,2023-05-17,YES,YES
FRPT,0001437749-23-012894,8-K,2023-05-08,YES,YES
FRPT,0000929638-23-000899,8-K,2023-03-23,YES,YES
FRPT,0000929638-23-000860,8-K,2023-03-16,YES,YES
FRPT,0000929638-23-000836,8-K,2023-03-14,YES,YES
FRPT,0001437749-23-004621,8-K,2023-02-27,YES,YES
FRPT,0001611647-26-000006,10-K,2026-02-23,NO,YES
FRPT,0001611647-25-000007,10-K,2025-02-20,YES,YES
FRPT,0001437749-24-013821,10-K/A,2024-04-29,YES,YES
FRPT,0001437749-24-005542,10-K,2024-02-26,YES,YES
FRPT,0001437749-23-011901,10-K/A,2023-05-01,YES,YES
FRPT,0001437749-23-004928,10-K,2023-02-28,YES,YES
FRPT,0001611647-25-000030,10-Q,2025-11-03,NO,YES
FRPT,0001611647-25-000021,10-Q,2025-08-04,YES,YES
FRPT,0001611647-25-000013,10-Q,2025-05-05,YES,YES
FRPT,0001611647-24-000019,10-Q,2024-11-04,YES,YES
FRPT,0001611647-24-000011,10-Q,2024-08-05,NO,YES
FRPT,0001437749-24-014824,10-Q,2024-05-06,YES,YES
FRPT,0001437749-23-030394,10-Q,2023-11-06,YES,YES
FRPT,0001437749-23-022342,10-Q,2023-08-07,YES,YES
FRPT,0001437749-23-013012,10-Q,2023-05-08,YES,YES
FRPT,0001437749-24-013821,10-K/A,2024-04-29,YES,YES
FRPT,0001437749-23-011901,10-K/A,2023-05-01,YES,YES
FRSH,0001544522-26-000047,8-K,2026-03-05,NO,YES
FRSH,0001193125-26-073546,8-K,2026-02-26,NO,YES
FRSH,0001544522-26-000028,8-K,2026-02-10,YES,YES
FRSH,0001544522-25-000129,8-K,2025-12-19,YES,YES
FRSH,0001544522-25-000106,8-K,2025-11-05,NO,YES
FRSH,0001193125-25-201038,8-K,2025-09-11,YES,YES
FRSH,0001544522-25-000078,8-K,2025-09-04,YES,YES
FRSH,0001544522-25-000049,8-K,2025-07-29,YES,YES
FRSH,0001544522-25-000037,8-K,2025-06-06,YES,YES
FRSH,0001544522-25-000028,8-K,2025-04-29,YES,YES
FRSH,0001544522-25-000005,8-K,2025-02-11,YES,YES
FRSH,0001544522-24-000056,8-K,2024-11-06,YES,YES
FRSH,0001193125-24-200249,8-K,2024-08-14,YES,YES
FRSH,0001544522-24-000050,8-K,2024-08-05,NO,YES
FRSH,0001544522-24-000046,8-K,2024-07-30,YES,YES
FRSH,0001544522-24-000038,8-K,2024-06-07,YES,YES
FRSH,0001193125-24-127540,8-K,2024-05-01,YES,YES
FRSH,0001544522-24-000036,8-K,2024-05-01,YES,YES
FRSH,0001544522-24-000035,8-K,2024-05-01,YES,YES
FRSH,0001544522-24-000016,8-K,2024-02-16,YES,YES
FRSH,0001544522-24-000003,8-K,2024-02-06,YES,YES
FRSH,0001544522-23-000063,8-K,2023-10-31,YES,YES
FRSH,0001193125-23-230351,8-K,2023-09-07,YES,YES
FRSH,0001544522-23-000053,8-K,2023-08-01,YES,YES
FRSH,0001544522-23-000047,8-K,2023-06-09,YES,YES
FRSH,0001544522-23-000039,8-K,2023-05-02,YES,YES
FRSH,0001544522-23-000038,8-K,2023-05-02,YES,YES
FRSH,0001544522-23-000009,8-K,2023-02-17,YES,YES
FRSH,0001544522-23-000004,8-K,2023-02-07,YES,YES
FRSH,0001544522-26-000036,10-K,2026-02-26,NO,YES
FRSH,0001544522-25-000010,10-K,2025-02-20,YES,YES
FRSH,0001544522-24-000012,10-K,2024-02-16,YES,YES
FRSH,0001544522-23-000016,10-K,2023-02-23,YES,YES
FRSH,0001544522-25-000107,10-Q,2025-11-05,NO,YES
FRSH,0001544522-25-000051,10-Q,2025-07-29,YES,YES
FRSH,0001544522-25-000029,10-Q,2025-04-29,YES,YES
FRSH,0001544522-24-000057,10-Q,2024-11-06,YES,YES
FRSH,0001544522-24-000047,10-Q,2024-07-30,YES,YES
FRSH,0001544522-24-000034,10-Q,2024-05-01,YES,YES
FRSH,0001544522-23-000064,10-Q,2023-10-31,YES,YES
FRSH,0001544522-23-000056,10-Q,2023-08-02,YES,YES
FRSH,0001544522-23-000044,10-Q,2023-05-04,YES,YES
FRT,0000034903-26-000016,8-K,2026-02-12,NO,YES
FRT,0000034903-25-000067,8-K,2025-11-19,YES,YES
FRT,0000034903-25-000065,8-K,2025-11-10,YES,YES
FRT,0000034903-25-000062,8-K,2025-10-31,YES,YES
FRT,0000034903-25-000051,8-K,2025-08-06,YES,YES
FRT,0000034903-25-000039,8-K,2025-05-09,YES,YES
FRT,0000034903-25-000036,8-K,2025-05-08,YES,YES
FRT,0000034903-25-000028,8-K,2025-04-10,YES,YES
FRT,0001193125-25-060219,8-K,2025-03-21,YES,YES
FRT,0001193125-25-026570,8-K,2025-02-14,YES,YES
FRT,0000034903-25-000015,8-K,2025-02-13,YES,YES
FRT,0000034903-24-000073,8-K,2024-11-15,NO,YES
FRT,0000034903-24-000068,8-K,2024-10-30,YES,YES
FRT,0000034903-24-000055,8-K,2024-08-01,YES,YES
FRT,0000034903-24-000047,8-K,2024-05-02,YES,YES
FRT,0000034903-24-000044,8-K,2024-05-02,YES,YES
FRT,0001193125-24-064325,8-K,2024-03-11,YES,YES
FRT,0000034903-24-000031,8-K,2024-02-12,YES,YES
FRT,0001193125-24-006607,8-K,2024-01-11,YES,YES
FRT,0000034903-23-000063,8-K,2023-11-02,YES,YES
FRT,0000034903-23-000052,8-K,2023-08-02,YES,YES
FRT,0000034903-23-000045,8-K,2023-05-05,YES,YES
FRT,0000034903-23-000043,8-K,2023-05-04,YES,YES
FRT,0001193125-23-099281,8-K,2023-04-12,YES,YES
FRT,0000034903-23-000031,8-K,2023-02-09,YES,YES
FRT,0000034903-23-000019,8-K,2023-02-08,YES,YES
FRT,0000034903-26-000017,10-K,2026-02-12,NO,YES
FRT,0000034903-25-000016,10-K,2025-02-13,YES,YES
FRT,0000034903-24-000032,10-K,2024-02-12,YES,YES
FRT,0000034903-23-000020,10-K,2023-02-08,YES,YES
FRT,0000034903-25-000063,10-Q,2025-10-31,YES,YES
FRT,0000034903-25-000052,10-Q,2025-08-06,YES,YES
FRT,0000034903-25-000037,10-Q,2025-05-08,YES,YES
FRT,0000034903-24-000069,10-Q,2024-10-30,YES,YES
FRT,0000034903-24-000056,10-Q,2024-08-01,YES,YES
FRT,0000034903-24-000046,10-Q,2024-05-02,YES,YES
FRT,0000034903-23-000064,10-Q,2023-11-02,YES,YES
FRT,0000034903-23-000054,10-Q,2023-08-02,YES,YES
FRT,0000034903-23-000044,10-Q,2023-05-04,YES,YES
FSLR,0001274494-26-000020,8-K,2026-02-24,NO,YES
FSLR,0001274494-26-000016,8-K,2026-02-19,NO,YES
FSLR,0001274494-25-000081,8-K,2025-10-30,YES,YES
FSLR,0001274494-25-000077,8-K,2025-10-21,YES,YES
FSLR,0001274494-25-000053,8-K,2025-07-31,YES,YES
FSLR,0001274494-25-000047,8-K,2025-07-30,YES,YES
