ticker,accession,formType,filedAt,in_secapi,in_edgar,in_neo4j,gap_type
INTU,0000896878-26-000012,8-K,2026-02-26,YES,YES,NO,PIPELINE_LOST
INTU,0000896878-26-000008,8-K,2026-01-30,YES,YES,NO,PIPELINE_LOST
INTU,0000896878-26-000006,8-K,2026-01-26,YES,YES,NO,PIPELINE_LOST
INTU,0000896878-26-000004,8-K,2026-01-09,YES,YES,NO,PIPELINE_LOST
INTU,0000896878-26-000014,10-Q,2026-02-26,YES,YES,NO,PIPELINE_LOST
INVH,0001687229-26-000024,8-K,2026-03-05,YES,YES,NO,PIPELINE_LOST
INVH,0001687229-26-000020,8-K,2026-02-27,YES,YES,NO,PIPELINE_LOST
INVH,0001687229-26-000013,8-K,2026-02-18,YES,YES,NO,PIPELINE_LOST
INVH,0001687229-24-000077,8-K,2024-11-14,YES,YES,NO,PIPELINE_LOST
INVH,0001687229-26-000016,10-K,2026-02-19,YES,YES,NO,PIPELINE_LOST
IOT,0001628280-26-015170,8-K,2026-03-05,YES,YES,NO,PIPELINE_LOST
IOT,0001628280-26-000886,8-K,2026-01-06,YES,YES,NO,PIPELINE_LOST
IOT,0001642896-24-000053,8-K,2024-08-07,YES,YES,NO,PIPELINE_LOST
IOT,0001628280-26-018167,10-K,2026-03-16,YES,YES,NO,PIPELINE_LOST
IOVA,0001104659-26-032774,8-K,2026-03-20,YES,YES,NO,PIPELINE_LOST
IOVA,0001104659-26-018837,8-K,2026-02-24,YES,YES,NO,PIPELINE_LOST
IOVA,0001104659-26-002323,8-K,2026-01-09,YES,YES,NO,PIPELINE_LOST
IOVA,0001104659-25-107426,8-K,2025-11-06,YES,YES,NO,PIPELINE_LOST
IOVA,0001104659-24-087259,8-K,2024-08-08,YES,YES,NO,PIPELINE_LOST
IOVA,0001104659-26-018899,10-K,2026-02-24,YES,YES,NO,PIPELINE_LOST
IOVA,0001104659-25-107470,10-Q,2025-11-06,YES,YES,NO,PIPELINE_LOST
IOVA,0001558370-24-011641,10-Q,2024-08-08,YES,YES,NO,PIPELINE_LOST
IP,0001628280-26-011950,8-K,2026-02-26,YES,YES,NO,PIPELINE_LOST
IP,0000051434-26-000016,8-K,2026-01-29,YES,YES,NO,PIPELINE_LOST
IP,0001628280-26-003279,8-K,2026-01-23,YES,YES,NO,PIPELINE_LOST
IP,0000051434-26-000055,10-K,2026-02-27,YES,YES,NO,PIPELINE_LOST
IP,0000051434-25-000074,10-Q,2025-11-06,YES,YES,NO,PIPELINE_LOST
IR,0001628280-26-007710,8-K,2026-02-12,YES,YES,NO,PIPELINE_LOST
IR,0001628280-26-008617,10-K,2026-02-17,YES,YES,NO,PIPELINE_LOST
IRTC,0001388658-26-000017,8-K,2026-03-12,YES,YES,NO,PIPELINE_LOST
IRTC,0001388658-26-000009,8-K,2026-02-19,YES,YES,NO,PIPELINE_LOST
IRTC,0001388658-24-000176,8-K,2024-11-13,YES,YES,NO,PIPELINE_LOST
IRTC,0001388658-26-000011,10-K,2026-02-19,YES,YES,NO,PIPELINE_LOST
ISRG,0001035267-26-000012,8-K,2026-03-02,YES,YES,NO,PIPELINE_LOST
ISRG,0001035267-26-000006,8-K,2026-01-22,YES,YES,NO,PIPELINE_LOST
ISRG,0001035267-26-000003,8-K,2026-01-14,YES,YES,NO,PIPELINE_LOST
ISRG,0001035267-26-000010,10-K,2026-02-03,YES,YES,NO,PIPELINE_LOST
ITCI,0001193125-24-195429,8-K,2024-08-07,YES,YES,NO,PIPELINE_LOST
ITCI,0001628280-24-035386,10-Q,2024-08-07,YES,YES,NO,PIPELINE_LOST
ITRI,0001193125-26-076749,8-K,2026-02-26,YES,YES,NO,PIPELINE_LOST
ITRI,0001171843-26-000850,8-K,2026-02-17,YES,YES,NO,PIPELINE_LOST
ITRI,0000780571-26-000033,10-K,2026-02-17,YES,YES,NO,PIPELINE_LOST
ITW,0001193125-26-061771,8-K,2026-02-20,YES,YES,NO,PIPELINE_LOST
ITW,0000049826-26-000003,8-K,2026-02-03,YES,YES,NO,PIPELINE_LOST
ITW,0000049826-24-000041,8-K,2024-08-06,YES,YES,NO,PIPELINE_LOST
ITW,0000049826-26-000008,10-K,2026-02-13,YES,YES,NO,PIPELINE_LOST
J,0001193125-26-110913,8-K,2026-03-17,YES,YES,NO,PIPELINE_LOST
J,0001193125-26-088712,8-K,2026-03-03,YES,YES,NO,PIPELINE_LOST
J,0001193125-26-077417,8-K,2026-02-26,YES,YES,NO,PIPELINE_LOST
J,0001628280-26-005001,8-K,2026-02-03,YES,YES,NO,PIPELINE_LOST
J,0001628280-26-004841,8-K,2026-02-03,YES,YES,NO,PIPELINE_LOST
J,0001193125-26-001432,8-K,2026-01-05,YES,YES,NO,PIPELINE_LOST
J,0000052988-24-000051,8-K,2024-08-06,YES,YES,NO,PIPELINE_LOST
J,0001628280-26-005006,10-Q,2026-02-03,YES,YES,NO,PIPELINE_LOST
J,0000052988-24-000053,10-Q,2024-08-06,YES,YES,NO,PIPELINE_LOST
JAMF,0001104659-26-009193,8-K,2026-02-02,YES,YES,NO,PIPELINE_LOST
JAMF,0001104659-26-002883,8-K,2026-01-12,YES,YES,NO,PIPELINE_LOST
JAMF,0001104659-26-002132,8-K,2026-01-08,YES,YES,NO,PIPELINE_LOST
JAMF,0001628280-24-035602,8-K,2024-08-07,YES,YES,NO,PIPELINE_LOST
JAMF,0001628280-24-035604,10-Q,2024-08-07,YES,YES,NO,PIPELINE_LOST
JAZZ,0001232524-26-000012,8-K,2026-02-24,YES,YES,NO,PIPELINE_LOST
JAZZ,0001193125-26-009899,8-K,2026-01-12,YES,YES,NO,PIPELINE_LOST
JAZZ,0001232524-25-000073,8-K,2025-11-05,YES,YES,NO,PIPELINE_LOST
JAZZ,0001232524-26-000013,10-K,2026-02-24,YES,YES,NO,PIPELINE_LOST
JAZZ,0001232524-25-000074,10-Q,2025-11-05,YES,YES,NO,PIPELINE_LOST
JBHT,0001437749-26-007077,8-K,2026-03-05,YES,YES,NO,PIPELINE_LOST
JBHT,0001437749-26-001357,8-K,2026-01-15,YES,YES,NO,PIPELINE_LOST
JBHT,0001437749-26-005294,10-K,2026-02-24,YES,YES,NO,PIPELINE_LOST
JBLU,0001158463-26-000030,8-K,2026-03-17,YES,YES,NO,PIPELINE_LOST
JBLU,0001158463-26-000004,8-K,2026-01-27,YES,YES,NO,PIPELINE_LOST
JBLU,0001158463-26-000007,10-K,2026-02-12,YES,YES,NO,PIPELINE_LOST
JELD,0001674335-26-000034,8-K,2026-02-17,YES,YES,NO,PIPELINE_LOST
JELD,0001674335-26-000003,8-K,2026-01-05,YES,YES,NO,PIPELINE_LOST
JELD,0001674335-25-000167,8-K,2025-11-03,YES,YES,NO,PIPELINE_LOST
JELD,0001674335-24-000161,8-K,2024-08-08,YES,YES,NO,PIPELINE_LOST
JELD,0001674335-24-000158,8-K,2024-08-08,YES,YES,NO,PIPELINE_LOST
JELD,0001674335-24-000151,8-K,2024-08-05,YES,YES,NO,PIPELINE_LOST
JELD,0001674335-26-000043,10-K,2026-02-23,YES,YES,NO,PIPELINE_LOST
JELD,0001674335-25-000174,10-Q,2025-11-06,YES,YES,NO,PIPELINE_LOST
JELD,0001674335-24-000154,10-Q,2024-08-06,YES,YES,NO,PIPELINE_LOST
JKHY,0000779152-26-000013,8-K,2026-03-26,YES,YES,NO,PIPELINE_LOST
JKHY,0000779152-26-000007,8-K,2026-02-03,YES,YES,NO,PIPELINE_LOST
JKHY,0000779152-26-000004,8-K,2026-01-27,YES,YES,NO,PIPELINE_LOST
JKHY,0000779152-25-000090,8-K,2025-11-04,YES,YES,NO,PIPELINE_LOST
JKHY,0000779152-24-000130,8-K,2024-11-14,YES,YES,NO,PIPELINE_LOST
JKHY,0000779152-26-000009,10-Q,2026-02-06,YES,YES,NO,PIPELINE_LOST
JKHY,0000779152-25-000092,10-Q,2025-11-07,YES,YES,NO,PIPELINE_LOST
KBH,0000795266-26-000037,8-K,2026-03-24,YES,YES,NO,PIPELINE_LOST
KBH,0000795266-26-000033,8-K/A,2026-02-26,YES,YES,NO,PIPELINE_LOST
KBH,0000795266-26-000019,8-K,2026-01-23,YES,YES,NO,PIPELINE_LOST
KBH,0000795266-26-000009,8-K,2026-01-07,YES,YES,NO,PIPELINE_LOST
KBH,0000795266-26-000017,10-K,2026-01-23,YES,YES,NO,PIPELINE_LOST
KBH,0000795266-26-000033,8-K/A,2026-02-26,YES,YES,NO,PIPELINE_LOST
KBR,0001357615-26-000049,8-K,2026-02-25,YES,YES,NO,PIPELINE_LOST
KBR,0001357615-26-000051,10-K,2026-02-26,YES,YES,NO,PIPELINE_LOST
KEYS,0001601046-26-000015,8-K,2026-03-24,YES,YES,NO,PIPELINE_LOST
KEYS,0001601046-26-000011,8-K,2026-03-13,YES,YES,NO,PIPELINE_LOST
KEYS,0001601046-26-000003,8-K,2026-02-23,YES,YES,NO,PIPELINE_LOST
KEYS,0001601046-26-000008,10-Q,2026-03-05,YES,YES,NO,PIPELINE_LOST
KHC,0001637459-26-000013,8-K,2026-02-18,YES,YES,NO,PIPELINE_LOST
KHC,0001637459-26-000006,8-K,2026-02-11,YES,YES,NO,PIPELINE_LOST
KHC,0001637459-24-000150,8-K,2024-11-15,YES,YES,NO,PIPELINE_LOST
KHC,0001637459-24-000131,8-K,2024-08-05,YES,YES,NO,PIPELINE_LOST
KHC,0001637459-26-000009,10-K,2026-02-12,YES,YES,NO,PIPELINE_LOST
KIM,0001193125-26-047615,8-K,2026-02-12,YES,YES,NO,PIPELINE_LOST
KIM,0001140361-26-002589,8-K,2026-01-28,YES,YES,NO,PIPELINE_LOST
KIM,0001140361-26-001872,8-K,2026-01-21,YES,YES,NO,PIPELINE_LOST
KIM,0001140361-25-040255,8-K,2025-11-03,YES,YES,NO,PIPELINE_LOST
KIM,0001193125-26-060760,10-K,2026-02-20,YES,YES,NO,PIPELINE_LOST
KKR,0001404912-26-000002,8-K,2026-02-05,YES,YES,NO,PIPELINE_LOST
KKR,0001140361-26-003765,8-K,2026-02-05,YES,YES,NO,PIPELINE_LOST
KKR,0001140361-26-001496,8-K,2026-01-16,YES,YES,NO,PIPELINE_LOST
KKR,0001140361-26-000841,8-K,2026-01-09,YES,YES,NO,PIPELINE_LOST
KKR,0001404912-25-000040,8-K,2025-11-07,YES,YES,NO,PIPELINE_LOST
KKR,0001404912-26-000007,10-K,2026-02-27,YES,YES,NO,PIPELINE_LOST
KKR,0001404912-25-000042,10-Q,2025-11-07,YES,YES,NO,PIPELINE_LOST
KLAC,0001193125-26-102999,8-K,2026-03-12,YES,YES,NO,PIPELINE_LOST
KLAC,0000319201-26-000006,8-K,2026-01-29,YES,YES,NO,PIPELINE_LOST
KLAC,0001193125-25-272448,8-K,2025-11-07,YES,YES,NO,PIPELINE_LOST
KLAC,0001193125-24-259842,8-K,2024-11-15,YES,YES,NO,PIPELINE_LOST
KLAC,0000319201-24-000021,10-K,2024-08-05,YES,YES,NO,PIPELINE_LOST
KMB,0001104659-26-008005,8-K,2026-01-29,YES,YES,NO,PIPELINE_LOST
KMB,0001628280-26-003514,8-K,2026-01-27,YES,YES,NO,PIPELINE_LOST
KMB,0001104659-26-004634,8-K,2026-01-16,YES,YES,NO,PIPELINE_LOST
KMB,0001628280-25-050635,8-K,2025-11-07,YES,YES,NO,PIPELINE_LOST
KMB,0001104659-25-105220,8-K,2025-11-03,YES,YES,NO,PIPELINE_LOST
KMB,0000055785-24-000098,8-K,2024-11-13,YES,YES,NO,PIPELINE_LOST
KMB,0001628280-26-007567,10-K,2026-02-12,YES,YES,NO,PIPELINE_LOST
KMI,0001506307-26-000016,8-K,2026-02-20,YES,YES,NO,PIPELINE_LOST
KMI,0001506307-26-000002,8-K,2026-01-21,YES,YES,NO,PIPELINE_LOST
KMI,0001506307-25-000069,8-K,2025-11-06,YES,YES,NO,PIPELINE_LOST
KMI,0001506307-24-000111,8-K,2024-08-08,YES,YES,NO,PIPELINE_LOST
KMI,0001506307-26-000011,10-K,2026-02-13,YES,YES,NO,PIPELINE_LOST
KMT,0001628280-26-005264,8-K,2026-02-04,YES,YES,NO,PIPELINE_LOST
KMT,0001628280-26-004395,8-K,2026-01-30,YES,YES,NO,PIPELINE_LOST
KMT,0001628280-25-049219,8-K,2025-11-05,YES,YES,NO,PIPELINE_LOST
KMT,0000055242-24-000050,8-K,2024-08-07,YES,YES,NO,PIPELINE_LOST
KMT,0000055242-24-000047,8-K,2024-08-05,YES,YES,NO,PIPELINE_LOST
KMT,0001628280-26-005371,10-Q,2026-02-04,YES,YES,NO,PIPELINE_LOST
KMT,0001628280-25-049444,10-Q,2025-11-05,YES,YES,NO,PIPELINE_LOST
KMX,0001170010-26-000006,8-K,2026-03-02,YES,YES,NO,PIPELINE_LOST
KMX,0001170010-26-000002,8-K,2026-02-12,YES,YES,NO,PIPELINE_LOST
KMX,0001170010-25-000125,8-K,2025-11-06,YES,YES,NO,PIPELINE_LOST
KO,0001628280-26-010052,8-K,2026-02-20,YES,YES,NO,PIPELINE_LOST
KO,0001628280-26-006642,8-K,2026-02-10,YES,YES,NO,PIPELINE_LOST
KO,0001552781-26-000017,8-K,2026-01-14,YES,YES,NO,PIPELINE_LOST
KO,0001552781-24-000325,8-K,2024-05-14,YES,YES,NO,PIPELINE_LOST
KO,0001552781-24-000313,8-K,2024-05-13,YES,YES,NO,PIPELINE_LOST
KO,0001628280-26-010047,10-K,2026-02-20,YES,YES,NO,PIPELINE_LOST
KR,0001104659-26-023800,8-K,2026-03-05,YES,YES,NO,PIPELINE_LOST
KR,0001104659-26-012061,8-K,2026-02-09,YES,YES,NO,PIPELINE_LOST
KR,0001104659-24-117259,8-K,2024-11-13,YES,YES,NO,PIPELINE_LOST
KRC,0001628280-26-012017,8-K,2026-02-26,YES,YES,NO,PIPELINE_LOST
KRC,0001628280-26-006492,8-K,2026-02-09,YES,YES,NO,PIPELINE_LOST
KRC,0001628280-26-007051,10-K,2026-02-10,YES,YES,NO,PIPELINE_LOST
KRYS,0001711279-26-000018,8-K,2026-02-17,YES,YES,NO,PIPELINE_LOST
KRYS,0001711279-26-000008,8-K,2026-01-12,YES,YES,NO,PIPELINE_LOST
KRYS,0001711279-26-000005,8-K,2026-01-08,YES,YES,NO,PIPELINE_LOST
KRYS,0001711279-25-000088,8-K,2025-11-03,YES,YES,NO,PIPELINE_LOST
KRYS,0001711279-24-000038,8-K,2024-08-05,YES,YES,NO,PIPELINE_LOST
KRYS,0001711279-26-000016,10-K,2026-02-17,YES,YES,NO,PIPELINE_LOST
KRYS,0001711279-25-000087,10-Q,2025-11-03,YES,YES,NO,PIPELINE_LOST
KRYS,0001711279-24-000040,10-Q,2024-08-05,YES,YES,NO,PIPELINE_LOST
KSS,0001193125-26-099319,8-K,2026-03-10,YES,YES,NO,PIPELINE_LOST
KSS,0001193125-26-091701,8-K,2026-03-04,YES,YES,NO,PIPELINE_LOST
KSS,0001193125-26-071564,8-K,2026-02-25,YES,YES,NO,PIPELINE_LOST
KSS,0001193125-26-027292,8-K,2026-01-28,YES,YES,NO,PIPELINE_LOST
KSS,0000950170-24-126334,8-K,2024-11-13,YES,YES,NO,PIPELINE_LOST
KSS,0001193125-24-139419,8-K,2024-05-15,YES,YES,NO,PIPELINE_LOST
KSS,0001193125-26-115982,10-K,2026-03-19,YES,YES,NO,PIPELINE_LOST
KURA,0001193125-26-092465,8-K,2026-03-05,YES,YES,NO,PIPELINE_LOST
KURA,0001193125-26-029705,8-K,2026-01-29,YES,YES,NO,PIPELINE_LOST
KURA,0001193125-26-009649,8-K,2026-01-12,YES,YES,NO,PIPELINE_LOST
KURA,0001193125-25-263491,8-K,2025-11-04,YES,YES,NO,PIPELINE_LOST
KURA,0000950170-24-093945,8-K,2024-08-08,YES,YES,NO,PIPELINE_LOST
KURA,0001193125-26-092567,10-K,2026-03-05,YES,YES,NO,PIPELINE_LOST
KURA,0001193125-25-263589,10-Q,2025-11-04,YES,YES,NO,PIPELINE_LOST
KURA,0000950170-24-093997,10-Q,2024-08-08,YES,YES,NO,PIPELINE_LOST
KYMR,0001193125-26-073561,8-K,2026-02-26,YES,YES,NO,PIPELINE_LOST
KYMR,0001193125-26-073386,8-K,2026-02-26,YES,YES,NO,PIPELINE_LOST
KYMR,0001193125-26-011104,8-K,2026-01-13,YES,YES,NO,PIPELINE_LOST
KYMR,0001193125-25-263540,8-K,2025-11-04,YES,YES,NO,PIPELINE_LOST
KYMR,0000950170-24-092272,8-K,2024-08-07,YES,YES,NO,PIPELINE_LOST
KYMR,0001193125-26-073395,10-K,2026-02-26,YES,YES,NO,PIPELINE_LOST
KYMR,0001193125-25-263550,10-Q,2025-11-04,YES,YES,NO,PIPELINE_LOST
KYMR,0000950170-24-092275,10-Q,2024-08-07,YES,YES,NO,PIPELINE_LOST
LAND,0001193125-26-118674,8-K,2026-03-23,YES,YES,NO,PIPELINE_LOST
LAND,0001193125-26-106109,8-K,2026-03-13,YES,YES,NO,PIPELINE_LOST
LAND,0001495240-26-000008,8-K,2026-02-24,YES,YES,NO,PIPELINE_LOST
LAND,0001193125-26-004612,8-K,2026-01-06,YES,YES,NO,PIPELINE_LOST
LAND,0001495240-25-000030,8-K,2025-11-05,YES,YES,NO,PIPELINE_LOST
LAND,0001193125-24-259837,8-K,2024-11-15,YES,YES,NO,PIPELINE_LOST
LAND,0001495240-24-000023,8-K,2024-08-08,YES,YES,NO,PIPELINE_LOST
LAND,0001495240-26-000007,10-K,2026-02-24,YES,YES,NO,PIPELINE_LOST
LAND,0001495240-25-000028,10-Q,2025-11-05,YES,YES,NO,PIPELINE_LOST
LAND,0001495240-24-000020,10-Q,2024-08-08,YES,YES,NO,PIPELINE_LOST
LAZ,0001628280-26-004678,8-K,2026-02-02,YES,YES,NO,PIPELINE_LOST
LAZ,0001628280-26-003958,8-K,2026-01-29,YES,YES,NO,PIPELINE_LOST
LAZ,0001628280-24-022903,8-K,2024-05-13,YES,YES,NO,PIPELINE_LOST
LAZ,0001311370-26-000008,10-K,2026-02-23,YES,YES,NO,PIPELINE_LOST
LBRT,0001694028-26-000013,8-K,2026-03-20,YES,YES,NO,PIPELINE_LOST
LBRT,0001999371-26-002794,8-K,2026-02-06,YES,YES,NO,PIPELINE_LOST
LBRT,0001694028-26-000010,8-K,2026-02-03,YES,YES,NO,PIPELINE_LOST
LBRT,0001694028-26-000003,8-K,2026-01-28,YES,YES,NO,PIPELINE_LOST
LBRT,0001694028-26-000006,10-K,2026-02-02,YES,YES,NO,PIPELINE_LOST
LEA,0000842162-26-000005,8-K,2026-02-04,YES,YES,NO,PIPELINE_LOST
LEA,0000842162-26-000011,10-K,2026-02-13,YES,YES,NO,PIPELINE_LOST
LECO,0000059527-26-000003,8-K,2026-02-12,YES,YES,NO,PIPELINE_LOST
LECO,0000059527-26-000006,10-K,2026-02-25,YES,YES,NO,PIPELINE_LOST
LEN,0001628280-26-017308,8-K,2026-03-12,YES,YES,NO,PIPELINE_LOST
LEN,0001628280-26-003870,10-K,2026-01-28,YES,YES,NO,PIPELINE_LOST
LESL,0001193125-26-126737,8-K,2026-03-26,YES,YES,NO,PIPELINE_LOST
LESL,0001193125-26-054814,8-K,2026-02-17,YES,YES,NO,PIPELINE_LOST
LESL,0001193125-26-030559,8-K,2026-01-30,YES,YES,NO,PIPELINE_LOST
LESL,0001193125-26-007067,8-K,2026-01-08,YES,YES,NO,PIPELINE_LOST
LESL,0000950170-24-092798,8-K,2024-08-07,YES,YES,NO,PIPELINE_LOST
LESL,0000950170-24-060542,8-K,2024-05-15,YES,YES,NO,PIPELINE_LOST
LESL,0001193125-26-056080,10-Q,2026-02-18,YES,YES,NO,PIPELINE_LOST
LESL,0000950170-24-093092,10-Q,2024-08-07,YES,YES,NO,PIPELINE_LOST
LEVI,0001999371-26-002055,8-K,2026-01-29,YES,YES,NO,PIPELINE_LOST
LEVI,0000094845-26-000009,8-K,2026-01-28,YES,YES,NO,PIPELINE_LOST
LEVI,0001193125-24-255938,8-K,2024-11-12,YES,YES,NO,PIPELINE_LOST
LEVI,0000094845-26-000008,10-K,2026-01-28,YES,YES,NO,PIPELINE_LOST
LH,0001193125-26-117879,8-K,2026-03-20,YES,YES,NO,PIPELINE_LOST
LH,0000920148-26-000098,8-K,2026-02-17,YES,YES,NO,PIPELINE_LOST
LH,0000920148-26-000019,8-K,2026-02-09,YES,YES,NO,PIPELINE_LOST
LH,0000920148-26-000017,8-K,2026-01-29,YES,YES,NO,PIPELINE_LOST
LH,0000920148-26-000013,8-K,2026-01-15,YES,YES,NO,PIPELINE_LOST
LH,0000920148-26-000009,8-K,2026-01-14,YES,YES,NO,PIPELINE_LOST
LH,0000920148-26-000111,10-K,2026-02-24,YES,YES,NO,PIPELINE_LOST
LII,0001069202-26-000005,8-K,2026-01-28,YES,YES,NO,PIPELINE_LOST
LII,0001069202-26-000028,10-K,2026-02-17,YES,YES,NO,PIPELINE_LOST
LLY,0000059478-26-000008,8-K,2026-02-04,YES,YES,NO,PIPELINE_LOST
LLY,0000059478-24-000185,8-K,2024-08-08,YES,YES,NO,PIPELINE_LOST
LLY,0000059478-26-000013,10-K,2026-02-12,YES,YES,NO,PIPELINE_LOST
LLY,0000059478-24-000187,10-Q,2024-08-08,YES,YES,NO,PIPELINE_LOST
LMND,0001691421-26-000006,8-K,2026-02-18,YES,YES,NO,PIPELINE_LOST
LMND,0001691421-26-000003,8-K,2026-01-27,YES,YES,NO,PIPELINE_LOST
LMND,0001691421-25-000146,8-K,2025-11-04,YES,YES,NO,PIPELINE_LOST
LMND,0001691421-26-000016,10-K,2026-02-25,YES,YES,NO,PIPELINE_LOST
LMND,0001691421-23-000026,NT 10-K,2023-03-02,YES,NO,NO,PIPELINE_LOST
LMND,0001691421-25-000149,10-Q,2025-11-05,YES,YES,NO,PIPELINE_LOST
LMT,0001628280-26-003970,8-K,2026-01-29,YES,YES,NO,PIPELINE_LOST
LMT,0000936468-24-000112,8-K,2024-11-13,YES,YES,NO,PIPELINE_LOST
LMT,0001628280-26-004195,10-K,2026-01-29,YES,YES,NO,PIPELINE_LOST
LNC,0000059558-26-000007,8-K,2026-02-12,YES,YES,NO,PIPELINE_LOST
LNC,0000059558-24-000027,8-K,2024-05-15,YES,YES,NO,PIPELINE_LOST
LNC,0000059558-26-000016,10-K,2026-02-19,YES,YES,NO,PIPELINE_LOST
LNTH,0001193125-26-073439,8-K,2026-02-26,YES,YES,NO,PIPELINE_LOST
LNTH,0001193125-25-268103,8-K,2025-11-06,YES,YES,NO,PIPELINE_LOST
LNTH,0001193125-24-139440,8-K,2024-05-15,YES,YES,NO,PIPELINE_LOST
LNTH,0001193125-26-073498,10-K,2026-02-26,YES,YES,NO,PIPELINE_LOST
LNTH,0001193125-25-268113,10-Q,2025-11-06,YES,YES,NO,PIPELINE_LOST
LOW,0000060667-26-000020,8-K,2026-02-25,YES,YES,NO,PIPELINE_LOST
LOW,0000060667-26-000029,10-K,2026-03-23,YES,YES,NO,PIPELINE_LOST
LPLA,0001628280-26-004112,8-K,2026-01-29,YES,YES,NO,PIPELINE_LOST
LPLA,0001193125-26-007083,8-K,2026-01-08,YES,YES,NO,PIPELINE_LOST
LPLA,0001193125-24-138351,8-K,2024-05-14,YES,YES,NO,PIPELINE_LOST
LPLA,0001628280-26-010705,10-K,2026-02-23,YES,YES,NO,PIPELINE_LOST
LPLA,0001628280-25-047934,10-Q,2025-11-03,YES,YES,NO,PIPELINE_LOST
LPX,0000060519-26-000010,8-K,2026-02-17,YES,YES,NO,PIPELINE_LOST
LPX,0000060519-26-000008,8-K/A,2026-02-13,YES,YES,NO,PIPELINE_LOST
LPX,0000060519-26-000004,8-K,2026-02-13,YES,YES,NO,PIPELINE_LOST
LPX,0000060519-26-000002,8-K,2026-01-28,YES,YES,NO,PIPELINE_LOST
LPX,0000060519-25-000033,8-K,2025-11-04,YES,YES,NO,PIPELINE_LOST
LPX,0000060519-25-000030,8-K,2025-11-03,YES,YES,NO,PIPELINE_LOST
LPX,0001628280-24-035274,8-K,2024-08-06,YES,YES,NO,PIPELINE_LOST
LPX,0001628280-24-023203,8-K,2024-05-14,YES,YES,NO,PIPELINE_LOST
LPX,0001628280-23-025991,8-K,2023-07-28,YES,YES,NO,PIPELINE_LOST
LPX,0000060519-26-000012,10-K,2026-02-17,YES,YES,NO,PIPELINE_LOST
LPX,0000060519-25-000035,10-Q,2025-11-05,YES,YES,NO,PIPELINE_LOST
LPX,0001628280-24-035537,10-Q,2024-08-07,YES,YES,NO,PIPELINE_LOST
LPX,0000060519-26-000008,8-K/A,2026-02-13,YES,YES,NO,PIPELINE_LOST
LRCX,0000707549-26-000014,8-K/A,2026-02-03,YES,YES,NO,PIPELINE_LOST
LRCX,0000707549-26-000012,8-K,2026-02-03,YES,YES,NO,PIPELINE_LOST
LRCX,0000707549-26-000006,8-K,2026-01-28,YES,YES,NO,PIPELINE_LOST
LRCX,0000707549-25-000094,8-K,2025-11-06,YES,YES,NO,PIPELINE_LOST
LRCX,0000707549-26-000009,10-Q,2026-01-29,YES,YES,NO,PIPELINE_LOST
LRCX,0000707549-26-000014,8-K/A,2026-02-03,YES,YES,NO,PIPELINE_LOST
LSCC,0001437749-26-007783,8-K,2026-03-11,YES,YES,NO,PIPELINE_LOST
LSCC,0001437749-26-003634,8-K,2026-02-10,YES,YES,NO,PIPELINE_LOST
LSCC,0001437749-25-032839,8-K/A,2025-11-03,YES,YES,NO,PIPELINE_LOST
LSCC,0001437749-25-032775,8-K,2025-11-03,YES,YES,NO,PIPELINE_LOST
LSCC,0001437749-26-004100,10-K,2026-02-13,YES,YES,NO,PIPELINE_LOST
LSCC,0001437749-23-003778,10-K,2023-02-17,YES,YES,NO,PIPELINE_LOST
LSCC,0001437749-25-032777,10-Q,2025-11-03,YES,YES,NO,PIPELINE_LOST
LSCC,0001437749-25-032839,8-K/A,2025-11-03,YES,YES,NO,PIPELINE_LOST
LSTR,0001193125-26-027265,8-K,2026-01-28,YES,YES,NO,PIPELINE_LOST
LSTR,0001193125-24-259871,8-K,2024-11-15,YES,YES,NO,PIPELINE_LOST
LSTR,0001193125-26-064756,10-K,2026-02-23,YES,YES,NO,PIPELINE_LOST
LSTR,0001193125-25-095321,NT 10-Q,2025-04-25,YES,NO,NO,PIPELINE_LOST
LULU,0001397187-26-000019,8-K,2026-03-17,YES,YES,NO,PIPELINE_LOST
LULU,0001397187-26-000017,8-K,2026-03-17,YES,YES,NO,PIPELINE_LOST
LULU,0001397187-26-000005,8-K,2026-01-12,YES,YES,NO,PIPELINE_LOST
LULU,0001397187-26-000020,10-K,2026-03-17,YES,YES,NO,PIPELINE_LOST
LUV,0001193125-26-102966,8-K,2026-03-12,YES,YES,NO,PIPELINE_LOST
LUV,0001193125-26-044746,8-K,2026-02-10,YES,YES,NO,PIPELINE_LOST
LUV,0000092380-26-000002,8-K,2026-01-28,YES,YES,NO,PIPELINE_LOST
LUV,0001193125-25-262544,8-K,2025-11-03,YES,YES,NO,PIPELINE_LOST
LUV,0000092380-26-000006,10-K/A,2026-02-06,YES,YES,NO,PIPELINE_LOST
LUV,0000092380-26-000004,10-K,2026-02-05,YES,YES,NO,PIPELINE_LOST
LUV,0000092380-26-000006,10-K/A,2026-02-06,YES,YES,NO,PIPELINE_LOST
LW,0001679273-26-000006,8-K/A,2026-02-20,YES,YES,NO,PIPELINE_LOST
LW,0001104659-26-010076,8-K,2026-02-04,YES,YES,NO,PIPELINE_LOST
LW,0001679273-26-000002,8-K,2026-01-08,YES,YES,NO,PIPELINE_LOST
LW,0001679273-26-000006,8-K/A,2026-02-20,YES,YES,NO,PIPELINE_LOST
LYB,0001489393-26-000003,8-K,2026-01-30,YES,YES,NO,PIPELINE_LOST
