ticker,accession,formType,filedAt,in_neo4j,in_edgar
DNB,0000950170-25-044692,SCHEDULE 13D/A,2025-03-25,YES,NO
DNB,0001140361-25-010305,SCHEDULE 13D/A,2025-03-25,YES,NO
DNUT,0001104659-26-023660,SCHEDULE 13D/A,2026-03-04,YES,NO
DNUT,0001104659-25-059704,SCHEDULE 13D/A,2025-06-16,YES,NO
DNUT,0001104659-25-039509,SCHEDULE 13D/A,2025-04-25,YES,NO
DNUT,0001104659-26-023660,SCHEDULE 13D/A,2026-03-04,YES,NO
DNUT,0001104659-25-059704,SCHEDULE 13D/A,2025-06-16,YES,NO
DNUT,0001104659-25-039509,SCHEDULE 13D/A,2025-04-25,YES,NO
DOCN,0000950170-25-083029,SCHEDULE 13D/A,2025-06-06,YES,NO
DOCN,0000950170-25-083029,SCHEDULE 13D/A,2025-06-06,YES,NO
DOMO,0000921895-26-000642,SCHEDULE 13D,2026-03-09,YES,NO
DT,0001361570-26-000001,SCHEDULE 13D,2026-01-16,YES,NO
DVN,0001193125-26-140070,425,2026-04-02,YES,NO
DVN,0001193125-26-102376,425,2026-03-11,YES,NO
DVN,0001193125-26-059715,425,2026-02-19,YES,NO
DVN,0001193125-26-059706,425,2026-02-19,YES,NO
DVN,0001193125-26-041333,425,2026-02-06,YES,NO
DVN,0001193125-26-034099,425,2026-02-02,YES,NO
DVN,0001193125-26-032769,425,2026-02-02,YES,NO
DVN,0001104659-26-008982,425,2026-02-02,YES,NO
EEFT,0001554855-25-000884,425,2025-08-01,YES,NO
EEFT,0001554855-25-000882,425,2025-08-01,YES,NO
EFX,0001193125-23-206216,425,2023-08-08,YES,NO
EFX,0001193125-23-206191,425,2023-08-08,YES,NO
EFX,0001193125-23-205153,425,2023-08-07,YES,NO
EFX,0001193125-23-181188,425,2023-07-03,YES,NO
EFX,0001193125-23-180520,425,2023-06-30,YES,NO
EFX,0001193125-23-180506,425,2023-06-30,YES,NO
EFX,0001193125-23-178752,425,2023-06-29,YES,NO
EFX,0001193125-23-160665,425,2023-06-05,YES,NO
EFX,0001193125-23-062976,425,2023-03-07,YES,NO
EFX,0001193125-23-038945,425,2023-02-14,YES,NO
EFX,0001193125-23-032669,425,2023-02-10,YES,NO
EFX,0001193125-23-030688,425,2023-02-09,YES,NO
EFX,0001193125-23-030350,425,2023-02-09,YES,NO
EIX,0001193125-25-327218,SC TO-I/A,2025-12-19,NO,NO
EIX,0001193125-25-308150,SC TO-I/A,2025-12-04,NO,NO
EIX,0001193125-25-288915,SC TO-I,2025-11-20,YES,NO
EIX,0001193125-23-278820,SC TO-I/A,2023-11-16,NO,NO
EIX,0001193125-23-272984,SC TO-I/A,2023-11-08,NO,NO
EIX,0001193125-23-268224,SC TO-I/A,2023-11-01,NO,NO
EIX,0001193125-23-263028,SC TO-I/A,2023-10-25,NO,NO
EIX,0001193125-23-253818,SC TO-I,2023-10-11,YES,NO
EL,0001140361-25-042382,SCHEDULE 13D/A,2025-11-14,YES,NO
EL,0001140361-25-040863,SCHEDULE 13D,2025-11-06,YES,NO
EL,0001140361-25-040626,SCHEDULE 13D/A,2025-11-05,YES,NO
EL,0001140361-25-042382,SCHEDULE 13D/A,2025-11-14,YES,NO
EL,0001140361-25-040626,SCHEDULE 13D/A,2025-11-05,YES,NO
EMR,0001140361-25-008253,SCHEDULE 13D/A,2025-03-12,YES,NO
EMR,0001140361-25-007218,SCHEDULE 13D/A,2025-03-05,YES,NO
EMR,0000950103-25-000886,SCHEDULE 13D/A,2025-01-27,YES,NO
EMR,0001140361-25-008253,SCHEDULE 13D/A,2025-03-12,YES,NO
EMR,0001140361-25-007218,SCHEDULE 13D/A,2025-03-05,YES,NO
EMR,0000950103-25-000886,SCHEDULE 13D/A,2025-01-27,YES,NO
ENTA,0000950170-25-021421,SCHEDULE 13D/A,2025-02-14,YES,NO
ENTA,0000950170-25-021421,SCHEDULE 13D/A,2025-02-14,YES,NO
EPD,0000950170-25-048747,SCHEDULE 13D/A,2025-04-01,YES,NO
EPD,0000950170-25-048747,SCHEDULE 13D/A,2025-04-01,YES,NO
EQH,0000950170-25-095472,SCHEDULE 13D/A,2025-07-14,YES,NO
EQH,0000950170-25-095470,SCHEDULE 13D/A,2025-07-14,YES,NO
EQH,0000950170-25-050806,SCHEDULE 13D/A,2025-04-03,YES,NO
EQH,0000950170-25-025231,SCHEDULE 13D/A,2025-02-24,YES,NO
EQH,0000950170-24-139133,SCHEDULE 13D,2024-12-20,YES,NO
EQH,0000950170-24-139129,SCHEDULE 13D/A,2024-12-20,YES,NO
EQH,0000950170-25-095472,SCHEDULE 13D/A,2025-07-14,YES,NO
EQH,0000950170-25-095470,SCHEDULE 13D/A,2025-07-14,YES,NO
EQH,0000950170-25-050806,SCHEDULE 13D/A,2025-04-03,YES,NO
EQH,0000950170-25-025231,SCHEDULE 13D/A,2025-02-24,YES,NO
EQH,0000950170-24-139129,SCHEDULE 13D/A,2024-12-20,YES,NO
EQH,0000950142-26-000886,425,2026-03-26,YES,NO
EQH,0000950142-26-000885,425,2026-03-26,YES,NO
EQH,0000950142-26-000884,425,2026-03-26,YES,NO
EQH,0000950142-26-000883,425,2026-03-26,YES,NO
EQH,0000950142-26-000872,425,2026-03-26,YES,NO
EQH,0001193125-25-077426,SC TO-I/A,2025-04-10,NO,NO
EQH,0001193125-25-064133,SC TO-I/A,2025-03-26,NO,NO
EQH,0001193125-25-053051,SC TO-I/A,2025-03-12,NO,NO
EQH,0001193125-25-052569,SC TO-I,2025-03-12,YES,NO
EQT,0001013762-24-000235,425,2024-07-11,YES,NO
EQT,0001104659-24-074764,425,2024-06-25,YES,NO
EQT,0001213900-24-055258,425,2024-06-24,YES,NO
EQT,0001213900-24-052465,425,2024-06-13,YES,NO
EQT,0001104659-24-064504,425,2024-05-23,YES,NO
EQT,0001213900-24-035837,425,2024-04-24,YES,NO
EQT,0001213900-24-035409,425,2024-04-23,YES,NO
EQT,0000033213-24-000019,425,2024-04-23,YES,NO
EQT,0001213900-24-031335,425,2024-04-09,YES,NO
EQT,0001213900-24-026190,425,2024-03-27,YES,NO
EQT,0001213900-24-024922,425,2024-03-22,YES,NO
EQT,0001213900-24-024063,425,2024-03-19,YES,NO
EQT,0001213900-24-023098,425,2024-03-15,YES,NO
EQT,0001213900-24-022644,425,2024-03-14,YES,NO
EQT,0001213900-24-022207,425,2024-03-13,YES,NO
EQT,0001213900-24-021579,425,2024-03-12,YES,NO
EQT,0001104659-24-033084,425,2024-03-11,YES,NO
EQT,0001213900-24-021434,425,2024-03-11,YES,NO
EQT,0001104659-24-032676,425,2024-03-11,YES,NO
ESTC,0001361570-26-000008,SCHEDULE 13D/A,2026-03-03,YES,NO
ESTC,0001361570-26-000003,SCHEDULE 13D,2026-01-26,YES,NO
ESTC,0001361570-26-000008,SCHEDULE 13D/A,2026-03-03,YES,NO
EVER,0001193125-25-180044,SCHEDULE 13D/A,2025-08-13,YES,NO
EVER,0000950170-25-044657,SCHEDULE 13D/A,2025-03-25,YES,NO
EVER,0001193125-25-180044,SCHEDULE 13D/A,2025-08-13,YES,NO
EVER,0000950170-25-044657,SCHEDULE 13D/A,2025-03-25,YES,NO
EXEL,0000908834-26-000006,SCHEDULE 13D/A,2026-01-05,YES,NO
EXEL,0000908834-25-000192,SCHEDULE 13D/A,2025-05-20,YES,NO
EXEL,0000908834-25-000094,SCHEDULE 13D/A,2025-03-05,YES,NO
EXEL,0000908834-26-000006,SCHEDULE 13D/A,2026-01-05,YES,NO
EXEL,0000908834-25-000192,SCHEDULE 13D/A,2025-05-20,YES,NO
EXEL,0000908834-25-000094,SCHEDULE 13D/A,2025-03-05,YES,NO
EXR,0001193125-23-185351,425,2023-07-11,YES,NO
EXR,0001193125-23-181361,425,2023-07-03,YES,NO
EXR,0001193125-23-164954,425,2023-06-12,YES,NO
EXR,0001193125-23-162677,425,2023-06-07,YES,NO
EXR,0001193125-23-161715,425,2023-06-06,YES,NO
EXR,0001193125-23-155472,425,2023-05-26,YES,NO
EXR,0001193125-23-149330,425,2023-05-19,YES,NO
EXR,0001193125-23-089811,425,2023-04-03,YES,NO
EXR,0001193125-23-089809,425,2023-04-03,YES,NO
EXR,0001193125-23-089803,425,2023-04-03,YES,NO
EXR,0001193125-23-089802,425,2023-04-03,YES,NO
EXR,0001193125-23-089800,425,2023-04-03,YES,NO
EXR,0001193125-23-089798,425,2023-04-03,YES,NO
FANG,0001104659-26-033343,SCHEDULE 13D/A,2026-03-23,YES,NO
FANG,0001140361-26-009627,SCHEDULE 13D/A,2026-03-16,YES,NO
FANG,0001104659-26-023507,SCHEDULE 13D/A,2026-03-04,YES,NO
FANG,0001140361-26-003883,SCHEDULE 13D/A,2026-02-05,YES,NO
FANG,0001140361-25-044026,SCHEDULE 13D/A,2025-12-02,YES,NO
FANG,0000950170-25-111487,SCHEDULE 13D,2025-08-26,YES,NO
FANG,0000950170-25-110103,SCHEDULE 13D/A,2025-08-19,YES,NO
FANG,0001140361-25-031593,SCHEDULE 13D/A,2025-08-15,YES,NO
FANG,0000950170-25-081928,SCHEDULE 13D/A,2025-06-04,YES,NO
FANG,0000950170-25-063670,SCHEDULE 13D/A,2025-05-05,YES,NO
FANG,0001315863-25-000122,SCHEDULE 13D/A,2025-02-03,YES,NO
FANG,0000950170-25-011836,SCHEDULE 13D/A,2025-01-31,YES,NO
FANG,0000950170-24-139230,SCHEDULE 13D/A,2024-12-20,YES,NO
FANG,0001104659-26-033343,SCHEDULE 13D/A,2026-03-23,YES,NO
FANG,0001140361-26-009627,SCHEDULE 13D/A,2026-03-16,YES,NO
FANG,0001104659-26-023507,SCHEDULE 13D/A,2026-03-04,YES,NO
FANG,0001140361-26-003883,SCHEDULE 13D/A,2026-02-05,YES,NO
FANG,0001140361-25-044026,SCHEDULE 13D/A,2025-12-02,YES,NO
FANG,0000950170-25-110103,SCHEDULE 13D/A,2025-08-19,YES,NO
FANG,0001140361-25-031593,SCHEDULE 13D/A,2025-08-15,YES,NO
FANG,0000950170-25-081928,SCHEDULE 13D/A,2025-06-04,YES,NO
FANG,0000950170-25-063670,SCHEDULE 13D/A,2025-05-05,YES,NO
FANG,0001315863-25-000122,SCHEDULE 13D/A,2025-02-03,YES,NO
FANG,0000950170-25-011836,SCHEDULE 13D/A,2025-01-31,YES,NO
FANG,0000950170-24-139230,SCHEDULE 13D/A,2024-12-20,YES,NO
FE,0001193125-25-186554,SCHEDULE 13D/A,2025-08-22,YES,NO
FE,0001193125-25-186554,SCHEDULE 13D/A,2025-08-22,YES,NO
FIGS,0000950103-26-003173,SCHEDULE 13D/A,2026-03-03,YES,NO
FIGS,0001820448-25-000008,SCHEDULE 13D/A,2025-08-14,YES,NO
FIGS,0001843821-25-000006,SCHEDULE 13D/A,2025-08-14,YES,NO
FIGS,0000950103-25-002861,SCHEDULE 13D/A,2025-03-03,YES,NO
FIGS,0000950103-25-002620,SCHEDULE 13D/A,2025-02-27,YES,NO
FIGS,0000950170-25-024958,SCHEDULE 13D/A,2025-02-21,YES,NO
FIGS,0000950103-25-002269,SCHEDULE 13D/A,2025-02-21,YES,NO
FIGS,0001628280-25-001915,SCHEDULE 13D/A,2025-01-17,YES,NO
FIGS,0001628280-25-001914,SCHEDULE 13D/A,2025-01-17,YES,NO
FIGS,0000950170-25-005498,SCHEDULE 13D/A,2025-01-14,YES,NO
FIGS,0000950103-25-000447,SCHEDULE 13D/A,2025-01-14,YES,NO
FIGS,0000950170-25-004459,SCHEDULE 13D/A,2025-01-10,YES,NO
FIGS,0000950103-25-000265,SCHEDULE 13D/A,2025-01-07,YES,NO
FIGS,0000950103-24-018560,SCHEDULE 13D,2024-12-31,YES,NO
FIGS,0000950103-26-003173,SCHEDULE 13D/A,2026-03-03,YES,NO
FIGS,0001820448-25-000008,SCHEDULE 13D/A,2025-08-14,YES,NO
FIGS,0001843821-25-000006,SCHEDULE 13D/A,2025-08-14,YES,NO
FIGS,0000950103-25-002861,SCHEDULE 13D/A,2025-03-03,YES,NO
FIGS,0000950103-25-002620,SCHEDULE 13D/A,2025-02-27,YES,NO
FIGS,0000950170-25-024958,SCHEDULE 13D/A,2025-02-21,YES,NO
FIGS,0000950103-25-002269,SCHEDULE 13D/A,2025-02-21,YES,NO
FIGS,0001628280-25-001915,SCHEDULE 13D/A,2025-01-17,YES,NO
FIGS,0001628280-25-001914,SCHEDULE 13D/A,2025-01-17,YES,NO
FIGS,0000950170-25-005498,SCHEDULE 13D/A,2025-01-14,YES,NO
FIGS,0000950103-25-000447,SCHEDULE 13D/A,2025-01-14,YES,NO
FIGS,0000950170-25-004459,SCHEDULE 13D/A,2025-01-10,YES,NO
FIGS,0000950103-25-000265,SCHEDULE 13D/A,2025-01-07,YES,NO
FIVN,0001361570-26-000007,SCHEDULE 13D/A,2026-02-27,YES,NO
FIVN,0001361570-26-000006,SCHEDULE 13D/A,2026-02-17,YES,NO
FIVN,0001361570-26-000005,SCHEDULE 13D/A,2026-02-17,YES,NO
FIVN,0001361570-25-000013,SCHEDULE 13D/A,2025-08-11,YES,NO
FIVN,0001361570-25-000012,SCHEDULE 13D/A,2025-08-07,YES,NO
FIVN,0001361570-25-000010,SCHEDULE 13D/A,2025-04-15,YES,NO
FIVN,0001361570-25-000007,SCHEDULE 13D,2025-04-15,YES,NO
FIVN,0001361570-26-000007,SCHEDULE 13D/A,2026-02-27,YES,NO
FIVN,0001361570-26-000006,SCHEDULE 13D/A,2026-02-17,YES,NO
FIVN,0001361570-26-000005,SCHEDULE 13D/A,2026-02-17,YES,NO
FIVN,0001361570-25-000013,SCHEDULE 13D/A,2025-08-11,YES,NO
FIVN,0001361570-25-000012,SCHEDULE 13D/A,2025-08-07,YES,NO
FIVN,0001361570-25-000010,SCHEDULE 13D/A,2025-04-15,YES,NO
FLR,0001124198-26-000015,SCHEDULE 13D/A,2026-02-17,YES,NO
FLR,0001124198-25-000094,SCHEDULE 13D/A,2025-11-10,YES,NO
FLR,0001124198-25-000063,SCHEDULE 13D/A,2025-10-09,YES,NO
FLR,0001124198-25-000056,SCHEDULE 13D/A,2025-10-01,YES,NO
FLR,0001124198-25-000045,SCHEDULE 13D/A,2025-09-23,YES,NO
FLR,0001104659-25-073243,SCHEDULE 13D/A,2025-08-01,YES,NO
FLR,0001124198-26-000015,SCHEDULE 13D/A,2026-02-17,YES,NO
FLR,0001124198-25-000094,SCHEDULE 13D/A,2025-11-10,YES,NO
FLR,0001124198-25-000063,SCHEDULE 13D/A,2025-10-09,YES,NO
FLR,0001124198-25-000056,SCHEDULE 13D/A,2025-10-01,YES,NO
FLR,0001124198-25-000045,SCHEDULE 13D/A,2025-09-23,YES,NO
FLR,0001104659-25-073243,SCHEDULE 13D/A,2025-08-01,YES,NO
FLS,0001193125-25-137158,425,2025-06-06,YES,NO
FLS,0001193125-25-135274,425,2025-06-05,YES,NO
FLS,0001193125-25-135158,425,2025-06-04,YES,NO
FLS,0001193125-25-135031,425,2025-06-04,YES,NO
FLS,0001193125-25-135030,425,2025-06-04,YES,NO
FLS,0001193125-25-135026,425,2025-06-04,YES,NO
FLS,0001193125-25-135025,425,2025-06-04,YES,NO
FLS,0001193125-25-135023,425,2025-06-04,YES,NO
FLS,0001193125-25-135017,425,2025-06-04,YES,NO
FLS,0001193125-25-134453,425,2025-06-04,YES,NO
FNKO,0001193805-26-000276,SCHEDULE 13D/A,2026-03-16,YES,NO
FNKO,0000921895-26-000513,SCHEDULE 13D,2026-02-19,YES,NO
FNKO,0001193805-26-000276,SCHEDULE 13D/A,2026-03-16,YES,NO
FRSH,0000950170-25-098368,SCHEDULE 13D/A,2025-07-24,YES,NO
FRSH,0001104659-25-016381,SCHEDULE 13D/A,2025-02-24,YES,NO
FRSH,0001104659-25-007336,SCHEDULE 13D,2025-01-29,YES,NO
FRSH,0000950170-25-098368,SCHEDULE 13D/A,2025-07-24,YES,NO
FRSH,0001104659-25-016381,SCHEDULE 13D/A,2025-02-24,YES,NO
FSLR,0000950170-25-044664,SCHEDULE 13D/A,2025-03-25,YES,NO
FSLR,0000950170-25-044664,SCHEDULE 13D/A,2025-03-25,YES,NO
FUN,0000950170-25-053485,SCHEDULE 13D/A,2025-04-14,YES,NO
FUN,0000950170-25-053485,SCHEDULE 13D/A,2025-04-14,YES,NO
FUN,0001193125-24-168500,425,2024-06-26,YES,NO
FUN,0001193125-24-168483,425,2024-06-26,NO,NO
FUN,0001193125-24-163055,425,2024-06-18,YES,NO
FUN,0001193125-24-163044,425,2024-06-18,NO,NO
FUN,0001193125-24-135087,425,2024-05-09,NO,NO
FUN,0001193125-24-097873,425,2024-04-16,YES,NO
FUN,0001193125-24-065980,425,2024-03-12,YES,NO
FUN,0001193125-24-058043,425,2024-03-04,YES,NO
FUN,0001193125-24-037536,425,2024-02-15,NO,NO
FUN,0001193125-24-032092,425,2024-02-12,NO,NO
FUN,0001193125-24-021027,425,2024-01-31,NO,NO
FUN,0001193125-24-012390,425,2024-01-22,NO,NO
FUN,0001193125-23-291819,425,2023-12-08,NO,NO
FUN,0001193125-23-276191,425,2023-11-13,YES,NO
FUN,0001193125-23-276057,425,2023-11-13,NO,NO
FUN,0001193125-23-270507,425,2023-11-03,YES,NO
FUN,0001193125-23-270484,425,2023-11-03,NO,NO
FUN,0001193125-23-270479,425,2023-11-03,YES,NO
FUN,0001193125-23-270470,425,2023-11-03,YES,NO
FUN,0001193125-23-269519,425,2023-11-03,YES,NO
FUN,0001193125-23-269522,425,2023-11-03,YES,NO
FUN,0001193125-23-269527,425,2023-11-03,YES,NO
FUN,0001193125-23-269528,425,2023-11-03,YES,NO
FUN,0001193125-23-269885,425,2023-11-03,NO,NO
FUN,0001193125-23-269452,425,2023-11-02,NO,NO
FUN,0001193125-23-268911,425,2023-11-02,NO,NO
FUN,0001193125-23-268877,425,2023-11-02,NO,NO
FUN,0001193125-23-268772,425,2023-11-02,NO,NO
GDRX,0001193125-25-241442,SCHEDULE 13D/A,2025-10-16,YES,NO
GDRX,0000950170-25-113561,SCHEDULE 13D/A,2025-09-08,YES,NO
GDRX,0000950170-25-094107,SCHEDULE 13D/A,2025-07-03,YES,NO
GDRX,0000950170-25-083844,SCHEDULE 13D/A,2025-06-09,YES,NO
GDRX,0000950170-25-043177,SCHEDULE 13D/A,2025-03-21,YES,NO
GDRX,0000950170-25-041253,SCHEDULE 13D/A,2025-03-18,YES,NO
GDRX,0000950170-25-041236,SCHEDULE 13D/A,2025-03-18,YES,NO
GDRX,0000950170-25-041231,SCHEDULE 13D/A,2025-03-18,YES,NO
GDRX,0001809519-24-000233,SCHEDULE 13D/A,2024-12-18,YES,NO
GDRX,0001809519-24-000232,SCHEDULE 13D/A,2024-12-18,YES,NO
GDRX,0001193125-25-241442,SCHEDULE 13D/A,2025-10-16,YES,NO
GDRX,0000950170-25-113561,SCHEDULE 13D/A,2025-09-08,YES,NO
GDRX,0000950170-25-094107,SCHEDULE 13D/A,2025-07-03,YES,NO
GDRX,0000950170-25-083844,SCHEDULE 13D/A,2025-06-09,YES,NO
GDRX,0000950170-25-043177,SCHEDULE 13D/A,2025-03-21,YES,NO
GDRX,0000950170-25-041253,SCHEDULE 13D/A,2025-03-18,YES,NO
GDRX,0000950170-25-041236,SCHEDULE 13D/A,2025-03-18,YES,NO
GDRX,0000950170-25-041231,SCHEDULE 13D/A,2025-03-18,YES,NO
GDRX,0001809519-24-000233,SCHEDULE 13D/A,2024-12-18,YES,NO
GDRX,0001809519-24-000232,SCHEDULE 13D/A,2024-12-18,YES,NO
GE,0001193125-25-274279,SCHEDULE 13D,2025-11-10,YES,NO
GILD,0000904454-26-000123,SCHEDULE 13D,2026-02-23,YES,NO
GILD,0001123292-25-000613,SCHEDULE 13D/A,2025-11-05,YES,NO
GILD,0001123292-25-000353,SCHEDULE 13D/A,2025-08-12,YES,NO
GILD,0001123292-25-000309,SCHEDULE 13D/A,2025-07-15,YES,NO
GILD,0001123292-25-000115,SCHEDULE 13D/A,2025-03-05,YES,NO
GILD,0001123292-25-000105,SCHEDULE 13D/A,2025-02-20,YES,NO
GILD,0001104659-25-002505,SCHEDULE 13D/A,2025-01-10,YES,NO
GILD,0000904454-24-000667,SCHEDULE 13D/A,2024-12-23,YES,NO
GILD,0001123292-25-000613,SCHEDULE 13D/A,2025-11-05,YES,NO
GILD,0001123292-25-000353,SCHEDULE 13D/A,2025-08-12,YES,NO
GILD,0001123292-25-000309,SCHEDULE 13D/A,2025-07-15,YES,NO
GILD,0001123292-25-000115,SCHEDULE 13D/A,2025-03-05,YES,NO
GILD,0001123292-25-000105,SCHEDULE 13D/A,2025-02-20,YES,NO
GILD,0001104659-25-002505,SCHEDULE 13D/A,2025-01-10,YES,NO
GILD,0000904454-24-000667,SCHEDULE 13D/A,2024-12-23,YES,NO
GME,0000921895-26-000120,SCHEDULE 13D/A,2026-01-21,YES,NO
GME,0000921895-26-000106,SCHEDULE 13D/A,2026-01-20,YES,NO
GME,0000921895-26-000062,SCHEDULE 13D/A,2026-01-08,YES,NO
GME,0000921895-25-000971,SCHEDULE 13D/A,2025-04-03,YES,NO
GME,0000921895-25-000190,SCHEDULE 13D/A,2025-01-29,YES,NO
GME,0000921895-26-000120,SCHEDULE 13D/A,2026-01-21,YES,NO
GME,0000921895-26-000106,SCHEDULE 13D/A,2026-01-20,YES,NO
GME,0000921895-26-000062,SCHEDULE 13D/A,2026-01-08,YES,NO
GME,0000921895-25-000971,SCHEDULE 13D/A,2025-04-03,YES,NO
GME,0000921895-25-000190,SCHEDULE 13D/A,2025-01-29,YES,NO
GMED,0001193125-23-123365,425,2023-04-27,YES,NO
GMED,0001193125-23-103817,425,2023-04-17,YES,NO
GMED,0001193125-23-089761,425,2023-04-03,YES,NO
GMED,0001193125-23-044962,425,2023-02-22,YES,NO
GMED,0001193125-23-030389,425,2023-02-09,YES,NO
GMED,0001193125-23-030382,425,2023-02-09,YES,NO
GMED,0001193125-23-029214,425,2023-02-09,YES,NO
GMS,0001104659-25-087283,SC 14D9/A,2025-09-04,NO,NO
GMS,0001104659-25-085205,SC 14D9/A,2025-08-29,NO,NO
GMS,0001104659-25-082161,SC 14D9/A,2025-08-25,NO,NO
GMS,0001104659-25-081207,SC 14D9/A,2025-08-21,NO,NO
GMS,0001104659-25-075237,SC 14D9/A,2025-08-07,NO,NO
GMS,0001104659-25-067594,SC 14D9,2025-07-14,YES,NO
GRPN,0000921895-25-000275,SCHEDULE 13D/A,2025-02-06,YES,NO
GRPN,0000921895-25-000275,SCHEDULE 13D/A,2025-02-06,YES,NO
GS,0001140361-26-003282,SCHEDULE 13D/A,2026-02-02,YES,NO
GS,0001140361-26-001537,SCHEDULE 13D/A,2026-01-16,YES,NO
GS,0001140361-25-031988,SCHEDULE 13D/A,2025-08-19,YES,NO
GS,0000950170-25-052103,SCHEDULE 13D/A,2025-04-08,YES,NO
GS,0001140361-26-003282,SCHEDULE 13D/A,2026-02-02,YES,NO
GS,0001140361-26-001537,SCHEDULE 13D/A,2026-01-16,YES,NO
GS,0001140361-25-031988,SCHEDULE 13D/A,2025-08-19,YES,NO
GS,0000950170-25-052103,SCHEDULE 13D/A,2025-04-08,YES,NO
GSHD,0001726978-26-000013,SCHEDULE 13D/A,2026-02-25,YES,NO
GSHD,0001726978-25-000116,SCHEDULE 13D/A,2025-08-15,YES,NO
GSHD,0001736768-25-000002,SCHEDULE 13D/A,2025-03-26,YES,NO
GSHD,0001726978-26-000013,SCHEDULE 13D/A,2026-02-25,YES,NO
GSHD,0001726978-25-000116,SCHEDULE 13D/A,2025-08-15,YES,NO
GSHD,0001736768-25-000002,SCHEDULE 13D/A,2025-03-26,YES,NO
H,0001493152-26-000215,SCHEDULE 13D/A,2026-01-02,YES,NO
H,0000950170-25-092720,SCHEDULE 13D/A,2025-07-02,YES,NO
H,0001641172-25-015857,SCHEDULE 13D/A,2025-06-20,YES,NO
H,0001641172-25-015083,SCHEDULE 13D/A,2025-06-13,YES,NO
H,0001641172-25-013312,SCHEDULE 13D/A,2025-06-02,YES,NO
H,0001493152-25-005740,SCHEDULE 13D/A,2025-02-10,YES,NO
H,0001493152-25-004565,SCHEDULE 13D/A,2025-02-03,YES,NO
H,0001493152-24-051182,SCHEDULE 13D/A,2024-12-23,YES,NO
H,0001493152-26-000215,SCHEDULE 13D/A,2026-01-02,YES,NO
H,0000950170-25-092720,SCHEDULE 13D/A,2025-07-02,YES,NO
H,0001641172-25-015857,SCHEDULE 13D/A,2025-06-20,YES,NO
H,0001641172-25-015083,SCHEDULE 13D/A,2025-06-13,YES,NO
H,0001641172-25-013312,SCHEDULE 13D/A,2025-06-02,YES,NO
H,0001493152-25-005740,SCHEDULE 13D/A,2025-02-10,YES,NO
H,0001493152-25-004565,SCHEDULE 13D/A,2025-02-03,YES,NO
H,0001493152-24-051182,SCHEDULE 13D/A,2024-12-23,YES,NO
HCA,0001140361-26-004673,SCHEDULE 13D,2026-02-10,YES,NO
HCAT,0000929638-26-001019,SCHEDULE 13D/A,2026-03-13,YES,NO
HCAT,0001193125-26-056586,SCHEDULE 13D/A,2026-02-18,YES,NO
HCAT,0001193125-26-017290,SCHEDULE 13D,2026-01-21,YES,NO
HCAT,0000929638-25-004499,SCHEDULE 13D,2025-12-03,YES,NO
HCAT,0000929638-26-001019,SCHEDULE 13D/A,2026-03-13,YES,NO
HCAT,0001193125-26-056586,SCHEDULE 13D/A,2026-02-18,YES,NO
HL,0001193125-26-083682,SCHEDULE 13D/A,2026-02-27,YES,NO
HL,0001193125-26-047346,SCHEDULE 13D/A,2026-02-11,YES,NO
HL,0001193125-26-038161,SCHEDULE 13D/A,2026-02-04,YES,NO
HL,0000719413-25-000005,SCHEDULE 13D,2025-05-30,YES,NO
HL,0001193125-26-083682,SCHEDULE 13D/A,2026-02-27,YES,NO
HL,0001193125-26-047346,SCHEDULE 13D/A,2026-02-11,YES,NO
HL,0001193125-26-038161,SCHEDULE 13D/A,2026-02-04,YES,NO
HLNE,0001273303-25-000009,SCHEDULE 13D/A,2025-04-02,YES,NO
HLNE,0001273303-25-000005,SCHEDULE 13D/A,2025-02-14,YES,NO
HLNE,0001273303-25-000009,SCHEDULE 13D/A,2025-04-02,YES,NO
HLNE,0001273303-25-000005,SCHEDULE 13D/A,2025-02-14,YES,NO
HTZ,0000905148-26-001093,SCHEDULE 13D/A,2026-03-02,YES,NO
HTZ,0000905148-25-001011,SCHEDULE 13D/A,2025-03-26,YES,NO
HTZ,0000905148-26-001093,SCHEDULE 13D/A,2026-03-02,YES,NO
HTZ,0000905148-25-001011,SCHEDULE 13D/A,2025-03-26,YES,NO
HUN,0000912282-26-000366,SCHEDULE 13D,2026-02-20,YES,NO
IAC,0001104659-26-040422,SCHEDULE 13D/A,2026-04-07,YES,NO
IAC,0001104659-26-034732,SCHEDULE 13D/A,2026-03-25,YES,NO
IAC,0001104659-25-119705,SCHEDULE 13D/A,2025-12-09,YES,NO
IAC,0001104659-25-030689,SCHEDULE 13D/A,2025-04-01,YES,NO
IAC,0001104659-25-022175,SCHEDULE 13D/A,2025-03-10,YES,NO
IAC,0001104659-25-004233,SCHEDULE 13D/A,2025-01-16,YES,NO
IAC,0001104659-25-003823,SCHEDULE 13D/A,2025-01-15,YES,NO
IAC,0001104659-25-003821,SCHEDULE 13D/A,2025-01-15,YES,NO
IAC,0001104659-26-040422,SCHEDULE 13D/A,2026-04-07,YES,NO
IAC,0001104659-26-034732,SCHEDULE 13D/A,2026-03-25,YES,NO
IAC,0001104659-25-119705,SCHEDULE 13D/A,2025-12-09,YES,NO
IAC,0001104659-25-030689,SCHEDULE 13D/A,2025-04-01,YES,NO
IAC,0001104659-25-022175,SCHEDULE 13D/A,2025-03-10,YES,NO
