phase	historical_path	candidate_path	bytes	sha256
a3-identity	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00283.attempt1.complete.raw.json	foundation/a3/bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/answers/00283.attempt1.complete.raw.json	1257	3ea140f8e44f48c4090b23821474ec7bce5806855365df07c706c623dc408feb
a3-identity	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00284.attempt1.complete.raw.json	foundation/a3/bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/answers/00284.attempt1.complete.raw.json	436	75e7b0b07f17578a400868dfcf5ea0dadf32023168ed0be91f51697cb63360f6
a3-identity	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00285.attempt1.complete.raw.json	foundation/a3/bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/answers/00285.attempt1.complete.raw.json	436	123574f6787f6948b9272acb5a708299a1c45c3f83e17117bdb9c86a1f98eaca
a3-identity	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00286.attempt1.complete.raw.json	foundation/a3/bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/answers/00286.attempt1.complete.raw.json	503	347c81916ee6fd2d942117e48dfceb3e64c4174c818e3a2b8579e02ca5ca3b9f
a3-identity	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00287.attempt1.complete.raw.json	foundation/a3/bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/answers/00287.attempt1.complete.raw.json	543	8b7fb8cc240a8427138fabc734f0de38876f8f44beb9dc1c7c092103ca254688
a3-identity	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00288.attempt1.complete.raw.json	foundation/a3/bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/answers/00288.attempt1.complete.raw.json	527	99bb154aa145af166421302e55ea965814819abe2c8dcf1d0f563bfcd25ffd2f
a3-identity	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00289.attempt1.complete.raw.json	foundation/a3/bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/answers/00289.attempt1.complete.raw.json	518	9686b305d327471ce50cee9e3fb9a316f04eeb0f687faecfe85a6cad7231395a
a3-identity	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00290.attempt1.complete.raw.json	foundation/a3/bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/answers/00290.attempt1.complete.raw.json	848	a0550a473e9dbcbb7c74ab037cd6f560d45a45d3ef7304ee135337a50b34714b
a3-identity	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00291.attempt1.complete.raw.json	foundation/a3/bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/answers/00291.attempt1.complete.raw.json	848	ca0e7d8fd6e89909a8048a699d51b17412fa2009819a3f4b14e1ad0d4d67fdc0
a3-identity	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00292.attempt1.complete.raw.json	foundation/a3/bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/answers/00292.attempt1.complete.raw.json	742	72689c5ad2084daf9aab6c51229c45ba023ac435eb6755070649f3b00ae215ac
a3-identity	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00293.attempt1.complete.raw.json	foundation/a3/bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/answers/00293.attempt1.complete.raw.json	788	4afb223aa9f9cfc00063842273b746f93d9751e7354c881f9f67a47bc4c0af6a
a3-identity	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00294.attempt1.complete.raw.json	foundation/a3/bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/answers/00294.attempt1.complete.raw.json	784	ae6dfdc9b5dabd93886a433705c6361d90541a244a227191b3fb70c2242d935d
a3-identity	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00295.attempt1.complete.raw.json	foundation/a3/bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/answers/00295.attempt1.complete.raw.json	784	ae6dfdc9b5dabd93886a433705c6361d90541a244a227191b3fb70c2242d935d
a3-identity	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00296.attempt1.complete.raw.json	foundation/a3/bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/answers/00296.attempt1.complete.raw.json	406	3bd67bbf88e5d40605e7d5b09008d7ea169134a70c28e0c08d76ed4bbc0c7ec5
a3-identity	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00297.attempt1.complete.raw.json	foundation/a3/bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/answers/00297.attempt1.complete.raw.json	406	d3efb398bf91cb74469c2a221e54336d50417964eefd74868c952264f707915f
a3-identity	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00298.attempt1.complete.raw.json	foundation/a3/bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/answers/00298.attempt1.complete.raw.json	604	1802eef88ec2cc84cced8aa76323d429472ca0fa3f8919a807296fe897216c27
a3-identity	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00299.attempt1.complete.raw.json	foundation/a3/bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/answers/00299.attempt1.complete.raw.json	655	0a3fd08b2a16bd4919f42e6c861e23af5de0850d6cbcec6b2d8818f3f8987525
a3-identity	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00300.attempt1.complete.raw.json	foundation/a3/bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/answers/00300.attempt1.complete.raw.json	282	658e4a26faed88a93a05a54eb768afde53e9dd049350cb5d0c14dd7fabdb2960
a3-identity	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00301.attempt1.complete.raw.json	foundation/a3/bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/answers/00301.attempt1.complete.raw.json	282	658e4a26faed88a93a05a54eb768afde53e9dd049350cb5d0c14dd7fabdb2960
a3-identity	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00302.attempt1.complete.raw.json	foundation/a3/bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/answers/00302.attempt1.complete.raw.json	617	bef7953a1a2136b5028f971a10c8ce4452979264b52cd6c62bd841e2b403f4c8
a3-identity	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00303.attempt1.complete.raw.json	foundation/a3/bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/answers/00303.attempt1.complete.raw.json	617	52b29e5b79b45d9d45cba7a3f87d88270d480df36c179b2b2a7809ffc33a9c4d
a3-identity	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00304.attempt1.complete.raw.json	foundation/a3/bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/answers/00304.attempt1.complete.raw.json	641	6473bb354ac155fce60bd488f4450d23318c2cd30b06e934f6d9672c6f3c9226
a3-identity	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00305.attempt1.complete.raw.json	foundation/a3/bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/answers/00305.attempt1.complete.raw.json	630	eca3f9277b647152b4028219ce6811c8c9ed89eb4a1c9cc4fdb6d5d7b1691be3
a3-identity	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00306.attempt1.complete.raw.json	foundation/a3/bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/answers/00306.attempt1.complete.raw.json	631	dd9a87e0f868324402faf41950c68b26da492b2f37e4c065cc77f929f3c5dfee
a3-identity	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00307.attempt1.complete.raw.json	foundation/a3/bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/answers/00307.attempt1.complete.raw.json	631	dd9a87e0f868324402faf41950c68b26da492b2f37e4c065cc77f929f3c5dfee
a3-identity	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00308.attempt1.complete.raw.json	foundation/a3/bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/answers/00308.attempt1.complete.raw.json	555	4910aebb89ad8145300f2f6e98d7e67d2ee9500956849caefc9c47343efc3c98
a3-identity	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00309.attempt1.complete.raw.json	foundation/a3/bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/answers/00309.attempt1.complete.raw.json	612	2fb7c978c40ab67bfae07d4fcf40c9e56af1d74ee1dc2556d37af8fd1b0151c7
a3-identity	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00310.attempt1.complete.raw.json	foundation/a3/bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/answers/00310.attempt1.complete.raw.json	842	0d2420a83c91056534588627b79c2644d6667f7d07498c96e036ada7d40b431e
a3-identity	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00311.attempt1.complete.raw.json	foundation/a3/bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/answers/00311.attempt1.complete.raw.json	842	a402c8d4254c33245428bb1fde04515f8e43d7e48dc581ad9d097bf684b19939
a3-identity	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00312.attempt1.complete.raw.json	foundation/a3/bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/answers/00312.attempt1.complete.raw.json	593	0ebd18a6233475f3a2229fe4bf42b95b4ef471db0c857d592820e60e8d403e39
a3-identity	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00313.attempt1.complete.raw.json	foundation/a3/bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/answers/00313.attempt1.complete.raw.json	569	880e05cd6da32f5d228dc5d58cbe890cba7e6c4c659ccb72305f211daf85a3de
a3-identity	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00314.attempt1.complete.raw.json	foundation/a3/bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/answers/00314.attempt1.complete.raw.json	709	a21108880184217ac0416999de9fab6f47852229bfc54dc6335ef5a3820d92ca
a3-identity	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00315.attempt1.complete.raw.json	foundation/a3/bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/answers/00315.attempt1.complete.raw.json	709	7e60e950304f57ca8a014de6dc80649897698faae109fc8b673784b4a3cbf4f6
a3-identity	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00316.attempt1.complete.raw.json	foundation/a3/bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/answers/00316.attempt1.complete.raw.json	797	5c8a935fa014f9c2e62e9e777457d08675a27eeea1632695a4b8bd1ae6a14be7
a3-identity	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00317.attempt1.complete.raw.json	foundation/a3/bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/answers/00317.attempt1.complete.raw.json	798	ed9d60f4c5e9b77e4627d953e305a929a0127a07aa89eb21ef3dd416003c7560
a3-identity	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00318.attempt1.complete.raw.json	foundation/a3/bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/answers/00318.attempt1.complete.raw.json	541	5562ea5877a0cbddae7da842cf2d1d84f77f24c319666ea0c9bf9fc94f078a06
a3-identity	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00319.attempt1.complete.raw.json	foundation/a3/bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/answers/00319.attempt1.complete.raw.json	625	59e750bf07457857a971f1606a608e448f0be6b3f6c4f2ab201a073afcd08f52
a3-identity	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00320.attempt1.complete.raw.json	foundation/a3/bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/answers/00320.attempt1.complete.raw.json	776	074a0cd98802348b299d2b9990bfebff2a2b0340965f070490572d2c8113f521
a3-identity	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00321.attempt1.complete.raw.json	foundation/a3/bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/answers/00321.attempt1.complete.raw.json	814	e96efbf495f283f77887ec44511fc170e5e5eadbc710395324f8636a671158dd
a3-identity	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00322.attempt1.complete.raw.json	foundation/a3/bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/answers/00322.attempt1.complete.raw.json	604	348abe1af22323d371d169b3592825344c28c184dbd47a261ab14f09640191a0
a3-identity	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00323.attempt1.complete.raw.json	foundation/a3/bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/answers/00323.attempt1.complete.raw.json	607	0c51e1e1b90ab1fb5b5cbdcdc2beaff40771743b3a6a0ddfad4ab9aefc7f6dee
a3-identity	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00324.attempt1.complete.raw.json	foundation/a3/bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/answers/00324.attempt1.complete.raw.json	539	24533ce56be2ad2e3e2d3e7fa81366da2b4b1e9fc90137a7e3de8b833282d7ae
a3-identity	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00325.attempt1.complete.raw.json	foundation/a3/bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/answers/00325.attempt1.complete.raw.json	579	9718faf836b0c074c9af298cea1c850bfff04f44c5d4224718dff6af84e55424
a3-identity	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00326.attempt1.complete.raw.json	foundation/a3/bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/answers/00326.attempt1.complete.raw.json	883	ae0989ce0324b073e2f6c9bf230e912c3542d72aec2c917ae470068c75a464ac
a3-identity	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00327.attempt1.complete.raw.json	foundation/a3/bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/answers/00327.attempt1.complete.raw.json	878	5490eac58497fdf06f38cca3b5d031d90d34e2da780489e947e04bbdb9c8ff55
a3-identity	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00328.attempt1.complete.raw.json	foundation/a3/bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/answers/00328.attempt1.complete.raw.json	736	192dc6d751bc3cd88313574e2f0570fde456384688c4b08c680a01dc0c147500
a3-identity	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00329.attempt1.complete.raw.json	foundation/a3/bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/answers/00329.attempt1.complete.raw.json	737	ffa829fe219820d5d1eee0c054aa5b6a3662ec5522e045f42835760c82dd74d6
a3-identity	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00330.attempt1.complete.raw.json	foundation/a3/bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/answers/00330.attempt1.complete.raw.json	669	67dffc6648d3f9bf39e124dbb5fb9da97e172405c20624f1f8b03ffe9ffc046a
a3-identity	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00331.attempt1.complete.raw.json	foundation/a3/bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/answers/00331.attempt1.complete.raw.json	669	67dffc6648d3f9bf39e124dbb5fb9da97e172405c20624f1f8b03ffe9ffc046a
a3-identity	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00332.attempt1.complete.raw.json	foundation/a3/bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/answers/00332.attempt1.complete.raw.json	622	15f6ff56bb6a525cf88fd27f486af61b30ffe693095cc0ce1e7ec6dbffc68453
a3-identity	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00333.attempt1.complete.raw.json	foundation/a3/bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/answers/00333.attempt1.complete.raw.json	616	5934c46850c9f873fff136e4cfae2946ac9cb7da021048677153fafdc6893305
a3-identity	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00334.attempt1.complete.raw.json	foundation/a3/bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/answers/00334.attempt1.complete.raw.json	625	d1e92a3e988f6d8797c9c77267cfe9336823c0f5872b85a35d656e263ed76012
a3-identity	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00335.attempt1.complete.raw.json	foundation/a3/bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/answers/00335.attempt1.complete.raw.json	625	09931bf67ceeacc82fb848ea79c1b7c5f57858c70d9482a9d035e2cb1b3dc078
a3-identity	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00336.attempt1.complete.raw.json	foundation/a3/bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/answers/00336.attempt1.complete.raw.json	592	447f5437005881449ce9ad7d712dfa7ffc502d911f6856961283eb7e79a49b74
a3-identity	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00337.attempt1.complete.raw.json	foundation/a3/bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/answers/00337.attempt1.complete.raw.json	602	d9a9ef64b28fa94a5263edb6ceae94b6fdb5ef660524ef6be476f35551aa661c
a3-identity	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00338.attempt1.complete.raw.json	foundation/a3/bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/answers/00338.attempt1.complete.raw.json	1222	3dc2ddd3a179383e5b7f8b6643fc2d23071f56c886e9e215a6f50416dce8e674
a3-identity	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00339.attempt1.complete.raw.json	foundation/a3/bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/answers/00339.attempt1.complete.raw.json	1746	7c59808746ce964003e30a2494def9d1e10164f5e2034a8ef42e4aaf0285fb2e
a3-identity	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00340.attempt1.complete.raw.json	foundation/a3/bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/answers/00340.attempt1.complete.raw.json	581	b17974a55c9033b9a7c52dcbe290a4467d4d2abd817a7e6d8e1f4c8258dd4dcf
