commit	rel	bytes	sha256
cd961e51d55bf13aa9311b79c5d7eca20e9b11cc	.claude/plans/Drivers/experiments/keys/K-fields/draft_inputs/0000006201-26-000031.json	49000	43c5fdedfbb3822d7b5d800c0ad18437bcb37e379d4e3cb2e11ad9594ac79af5
cd961e51d55bf13aa9311b79c5d7eca20e9b11cc	.claude/plans/Drivers/experiments/keys/K-fields/draft_inputs/0000006201-26-000032.json	58881	d3419e9d12c51d4fd1409fb90a00482e711a1392ffe393e87a77d907b00e1031
cd961e51d55bf13aa9311b79c5d7eca20e9b11cc	.claude/plans/Drivers/experiments/keys/K-fields/draft_inputs/0000027904-26-000013.json	197247	03e28d879ba51a59b2be2bf1f750e52db10377b43e7393cb8178c7937944708d
cd961e51d55bf13aa9311b79c5d7eca20e9b11cc	.claude/plans/Drivers/experiments/keys/K-fields/draft_inputs/0000027904-26-000020.json	61307	bf821a3a0180d4ee2b42fef5200da85fc325c55c349cd71d900af33baf2079e4
cd961e51d55bf13aa9311b79c5d7eca20e9b11cc	.claude/plans/Drivers/experiments/keys/K-fields/draft_inputs/0000027904-26-000022.json	50831	b00c4251483fa1b0fd89130022b123980249c5c798091bfbbd6f7a0e7afb29e7
cd961e51d55bf13aa9311b79c5d7eca20e9b11cc	.claude/plans/Drivers/experiments/keys/K-fields/draft_inputs/0000063908-26-000032.json	26401	cd2d7660e31042c45a7a6f2ea90d75ff546a224331cb1a9ef8423ae869eab6f6
cd961e51d55bf13aa9311b79c5d7eca20e9b11cc	.claude/plans/Drivers/experiments/keys/K-fields/draft_inputs/0000092380-26-000044.json	56221	97085fd9139810967c3bf155d921c166ccc47190a35313a558b744e68a15bff3
cd961e51d55bf13aa9311b79c5d7eca20e9b11cc	.claude/plans/Drivers/experiments/keys/K-fields/draft_inputs/0000764478-25-000057.json	54763	63c16c3603f98a2b9f095d4fb6e18ab8e3c0691a208dde749f1c236a49d8525f
cd961e51d55bf13aa9311b79c5d7eca20e9b11cc	.claude/plans/Drivers/experiments/keys/K-fields/draft_inputs/0000764478-26-000005.json	10400	4c11045b3124146f30ee9cf50876a864628e1c958b91076a5da5a7410e5b5a19
cd961e51d55bf13aa9311b79c5d7eca20e9b11cc	.claude/plans/Drivers/experiments/keys/K-fields/draft_inputs/0000898173-26-000006.json	41553	2bfa6415283eb67a43d72661bcffe50414e82ac1d284ff544073f87ec6e53bd7
cd961e51d55bf13aa9311b79c5d7eca20e9b11cc	.claude/plans/Drivers/experiments/keys/K-fields/draft_inputs/0000940944-25-000038.json	187650	3adc88b55af128ffec2e68ae08752923a1b9fe95f4b1b7179f26e8b742d9e4ad
cd961e51d55bf13aa9311b79c5d7eca20e9b11cc	.claude/plans/Drivers/experiments/keys/K-fields/draft_inputs/0000940944-26-000005.json	33376	c023ae44c895a602d8bc7e1218b7eb2e54d253154a4793116d38cd343786d3e7
cd961e51d55bf13aa9311b79c5d7eca20e9b11cc	.claude/plans/Drivers/experiments/keys/K-fields/draft_inputs/0000940944-26-000009.json	56899	2ec8c45061ef2ce17e0d903d3ec9a8043e602cf10be2133f65fd387ebf0e8cc6
cd961e51d55bf13aa9311b79c5d7eca20e9b11cc	.claude/plans/Drivers/experiments/keys/K-fields/draft_inputs/0001041061-25-000109.json	72193	fd73532e42f82a2787f86ec11f9777d2ac57c835fa04cc85571b0bc89db91f8b
cd961e51d55bf13aa9311b79c5d7eca20e9b11cc	.claude/plans/Drivers/experiments/keys/K-fields/draft_inputs/0001041061-26-000003.json	74929	e798a6fe730da70551a96f364066f589628e8b2534aa2222de6de2ae676c3000
cd961e51d55bf13aa9311b79c5d7eca20e9b11cc	.claude/plans/Drivers/experiments/keys/K-fields/draft_inputs/0001041061-26-000084.json	217877	10bd696ff8a19c7b3fa83d0e474dccb44bd6326b4c3a2ce1b1383c3678f42f40
cd961e51d55bf13aa9311b79c5d7eca20e9b11cc	.claude/plans/Drivers/experiments/keys/K-fields/draft_inputs/0001058090-26-000007.json	43147	e30f1e059c2e96bea1a5a517dac9aead35d1d335e1c184caab24ed4f3ee249db
cd961e51d55bf13aa9311b79c5d7eca20e9b11cc	.claude/plans/Drivers/experiments/keys/K-fields/draft_inputs/0001104659-25-102611.json	159952	2e5e141b4c0a53a939cdb057676f70990071ee299784bba9e548b7de39fd6aab
cd961e51d55bf13aa9311b79c5d7eca20e9b11cc	.claude/plans/Drivers/experiments/keys/K-fields/draft_inputs/0001104659-25-105631.json	61997	cc12af33fd346dcbfd56f3167bf79ca642057ac2d8c340181bce591666675482
cd961e51d55bf13aa9311b79c5d7eca20e9b11cc	.claude/plans/Drivers/experiments/keys/K-fields/draft_inputs/0001104659-25-118458.json	51213	04b098a12812a829ffbcd5c5a278b5c9c222ee9cf81b1a4ffa9cb553624c110b
cd961e51d55bf13aa9311b79c5d7eca20e9b11cc	.claude/plans/Drivers/experiments/keys/K-fields/draft_inputs/0001104659-26-017090.json	31706	40d2babcdafd8b3b58b767656bad9a706d34250f07138ca5203e6355fac45e79
cd961e51d55bf13aa9311b79c5d7eca20e9b11cc	.claude/plans/Drivers/experiments/keys/K-fields/draft_inputs/0001104659-26-027061.json	36399	9621a03f10e98e72c47d9b24553df47cacf13d943e771afbf386c231dc9fd628
cd961e51d55bf13aa9311b79c5d7eca20e9b11cc	.claude/plans/Drivers/experiments/keys/K-fields/draft_inputs/0001104659-26-032757.json	54924	8c62714b71800cabf77158d30b30f174f142e9b508b08052388a648f47d33f87
cd961e51d55bf13aa9311b79c5d7eca20e9b11cc	.claude/plans/Drivers/experiments/keys/K-fields/draft_inputs/0001171843-26-001288.json	28670	6954ee19dff1bb0bbc26425539c32bccd0a8bfc61bdce530607e4c62fe69aca8
cd961e51d55bf13aa9311b79c5d7eca20e9b11cc	.claude/plans/Drivers/experiments/keys/K-fields/draft_inputs/AAL_2026-04-23T08.30.json	67805	3e071a611d043c8b9588736d3bb9d16884d2b51e6db17bc54f0c1854757bb7d8
cd961e51d55bf13aa9311b79c5d7eca20e9b11cc	.claude/plans/Drivers/experiments/keys/K-fields/draft_inputs/BBY_2026-03-03T08.00.json	69576	02470e26765aa9a3a68358d87af6fa4bf2f8bcc6cd9d0795029be1d202ee439d
cd961e51d55bf13aa9311b79c5d7eca20e9b11cc	.claude/plans/Drivers/experiments/keys/K-fields/draft_inputs/CMG_2026-02-03T16.30.json	72073	6079fe9cfc7cabea4ef5fc36d471f55022d7b25f21a7f6878cf58f4b5e33b705
cd961e51d55bf13aa9311b79c5d7eca20e9b11cc	.claude/plans/Drivers/experiments/keys/K-fields/draft_inputs/DAL_2026-04-08T10.00.json	72484	6d71edec78ef0271817646b47b93193ef2c86fc41908c4b155362ae472864fb5
cd961e51d55bf13aa9311b79c5d7eca20e9b11cc	.claude/plans/Drivers/experiments/keys/K-fields/draft_inputs/DRI_2026-03-19T08.30.json	92412	d564b2f08e71196a7d90041d9cb351b3c0bfa82cac91d99fd413a0c98b874d17
cd961e51d55bf13aa9311b79c5d7eca20e9b11cc	.claude/plans/Drivers/experiments/keys/K-fields/draft_inputs/MCD_2026-02-11T16.30.json	69515	db101e6221d3b43d9e1cb33a27bc5924d039632666fcacded309823b92e10fcf
cd961e51d55bf13aa9311b79c5d7eca20e9b11cc	.claude/plans/Drivers/experiments/keys/K-fields/draft_inputs/ULTA_2026-03-12T16.30.json	66960	f3f13f61b444dde44de238b36110d2681941df80207eccce65116faf3e92825a
cd961e51d55bf13aa9311b79c5d7eca20e9b11cc	.claude/plans/Drivers/experiments/keys/K-fields/draft_inputs/YUM_2026-02-04T08.15.json	68970	60e70e7e667c480511d8c5f3eed748af27fcd628486b3f38fc30e058dda5e7e7
cd961e51d55bf13aa9311b79c5d7eca20e9b11cc	.claude/plans/Drivers/experiments/keys/K-fields/draft_inputs/bzNews_42014391.json	9883	f51c6b723d933a960deb1f2f52fe7ba6cda82c967bb06d5a392a4dc69fdd92d3
cd961e51d55bf13aa9311b79c5d7eca20e9b11cc	.claude/plans/Drivers/experiments/keys/K-fields/draft_inputs/bzNews_49256211.json	9348	55540c168d53e871c6895fd4ead4de8bb213889dd9764319ed747542cfd8eafc
cd961e51d55bf13aa9311b79c5d7eca20e9b11cc	.claude/plans/Drivers/experiments/keys/K-fields/draft_inputs/bzNews_50877032.json	12379	c4d99d2547d10814459fd7612773622554fea9f61868f47d55323433b5712ca9
cd961e51d55bf13aa9311b79c5d7eca20e9b11cc	.claude/plans/Drivers/experiments/keys/K-fields/draft_inputs/bzNews_51962983.json	11717	3d3f7642fd7d8d84f9246ff0c36f9d3e529b713554fbf5f39101b356097aafca
cd961e51d55bf13aa9311b79c5d7eca20e9b11cc	.claude/plans/Drivers/experiments/keys/K-fields/drafting_wrapper.md	3372	b50b7ab887ec71b372585c2dd8537769c1c296f8ea29e6704d339bd2511187cf
cd961e51d55bf13aa9311b79c5d7eca20e9b11cc	.claude/plans/Drivers/experiments/keys/K-fields/protocol.md	6850	00a9e65271c7707d6de02b77d74020487263a5148fa187feca02b645a1b250ef
cd961e51d55bf13aa9311b79c5d7eca20e9b11cc	.claude/plans/Drivers/experiments/runs/kf-discovery-20260818T213000Z/0000006201-26-000031.attempt1.row00.raw.json	12054	6b2ace0f5ef090b5865b14f08396fc77832a45adbe1067aff8668879c37215f8
cd961e51d55bf13aa9311b79c5d7eca20e9b11cc	.claude/plans/Drivers/experiments/runs/kf-discovery-20260818T213000Z/0000006201-26-000031.attempt1.row01.raw.json	20768	847b054a26fead7d1918edee18d588021da7dbf52ee1fd68781ad48ce6e20a5b
cd961e51d55bf13aa9311b79c5d7eca20e9b11cc	.claude/plans/Drivers/experiments/runs/kf-discovery-20260818T213000Z/0000006201-26-000032.attempt1.row00.raw.json	38239	c83293419277587822ec1230acefbbff6f467ca61a0567a8db03a2d54d33be9a
cd961e51d55bf13aa9311b79c5d7eca20e9b11cc	.claude/plans/Drivers/experiments/runs/kf-discovery-20260818T213000Z/0000006201-26-000032.attempt1.row01.raw.json	40123	07088c1d3920be242ae563ce7cb4f617c7b9335657e6960f3029986084944301
cd961e51d55bf13aa9311b79c5d7eca20e9b11cc	.claude/plans/Drivers/experiments/runs/kf-discovery-20260818T213000Z/0000027904-26-000013.attempt1.row00.raw.json	44146	a0960c017d6202576e94c0bbebdf8ffb7a8c6789a2613ac9add13ac9d62b97c7
cd961e51d55bf13aa9311b79c5d7eca20e9b11cc	.claude/plans/Drivers/experiments/runs/kf-discovery-20260818T213000Z/0000027904-26-000013.attempt1.row01.raw.json	46404	893ccfd6d8b84bda6dad86b9452c97bd371c3d8251f62bc78be206e8696dd8fb
cd961e51d55bf13aa9311b79c5d7eca20e9b11cc	.claude/plans/Drivers/experiments/runs/kf-discovery-20260818T213000Z/0000027904-26-000020.attempt1.row00.raw.json	26462	899cde04ba0f57a0ca4ea41c4fbc2a53c0900493c2fb2780e0c94336b80b9618
cd961e51d55bf13aa9311b79c5d7eca20e9b11cc	.claude/plans/Drivers/experiments/runs/kf-discovery-20260818T213000Z/0000027904-26-000020.attempt1.row01.raw.json	21607	250450b3bcd3a47272b64668f606d1d2cc2fae99aaf97786b973b6d80e4c2d9c
cd961e51d55bf13aa9311b79c5d7eca20e9b11cc	.claude/plans/Drivers/experiments/runs/kf-discovery-20260818T213000Z/0000027904-26-000022.attempt1.row00.raw.json	29888	38844d92e66432676c158dd64cbd6452db2b5851eb206f6674350dd4cb72a2ee
cd961e51d55bf13aa9311b79c5d7eca20e9b11cc	.claude/plans/Drivers/experiments/runs/kf-discovery-20260818T213000Z/0000027904-26-000022.attempt1.row01.raw.json	22312	95d2be444242894744bedea8973e67e3b6a161bf78a0a3b80e57d57c145da137
cd961e51d55bf13aa9311b79c5d7eca20e9b11cc	.claude/plans/Drivers/experiments/runs/kf-discovery-20260818T213000Z/0000063908-26-000032.attempt1.row00.raw.json	16396	68abbe4b9ce5d5dec9722c176ee0d92f49fe7b992d5bf1c2fb413e644039f03e
cd961e51d55bf13aa9311b79c5d7eca20e9b11cc	.claude/plans/Drivers/experiments/runs/kf-discovery-20260818T213000Z/0000063908-26-000032.attempt1.row01.raw.json	17901	19e62a99f8a07e9a5cae96dcf558bc91bec1d0dd850e3d335d74f6891f443258
cd961e51d55bf13aa9311b79c5d7eca20e9b11cc	.claude/plans/Drivers/experiments/runs/kf-discovery-20260818T213000Z/0000092380-26-000044.attempt1.row00.raw.json	12702	b0bfdab5c52b222f023d60841c9756bb9855453e3093213d2b2f426f3951cd25
cd961e51d55bf13aa9311b79c5d7eca20e9b11cc	.claude/plans/Drivers/experiments/runs/kf-discovery-20260818T213000Z/0000092380-26-000044.attempt1.row01.raw.json	19283	deb6f71110fc61b9334052d74e65218c69fc36674ab9a09bb1a09d9a5ed64f74
cd961e51d55bf13aa9311b79c5d7eca20e9b11cc	.claude/plans/Drivers/experiments/runs/kf-discovery-20260818T213000Z/0000764478-25-000057.attempt1.row00.raw.json	38889	b16906c62c02e5af094ef22a1c7b30d74bc79d73c0b721df9fdbeb281d7bfe44
cd961e51d55bf13aa9311b79c5d7eca20e9b11cc	.claude/plans/Drivers/experiments/runs/kf-discovery-20260818T213000Z/0000764478-25-000057.attempt1.row01.raw.json	41940	47aef741f75a4f7a36ccb8a81688d418de067d4e3632a53c5b5a4d43318a63c5
cd961e51d55bf13aa9311b79c5d7eca20e9b11cc	.claude/plans/Drivers/experiments/runs/kf-discovery-20260818T213000Z/0000764478-26-000005.attempt1.row00.raw.json	50	78c9505b12e6f2bfaa62f10eb55608423efef62233b0c849dff4e55a9bc7d467
cd961e51d55bf13aa9311b79c5d7eca20e9b11cc	.claude/plans/Drivers/experiments/runs/kf-discovery-20260818T213000Z/0000898173-26-000006.attempt1.row00.raw.json	17625	f22a599dafc3bbd6f45625500af2cb0b385f50503d04ce57c08bb0c715fb047e
cd961e51d55bf13aa9311b79c5d7eca20e9b11cc	.claude/plans/Drivers/experiments/runs/kf-discovery-20260818T213000Z/0000898173-26-000006.attempt1.row01.raw.json	11421	5f6a1540c204573ce9ea6dad2c552c0e426ad1fd3f476dee7059604aa37c974f
cd961e51d55bf13aa9311b79c5d7eca20e9b11cc	.claude/plans/Drivers/experiments/runs/kf-discovery-20260818T213000Z/0000940944-25-000038.attempt1.row00.raw.json	53523	413e26dc3af4d0b71804e1d7f4da0b61888809111973bad0e827069b25a03cfe
cd961e51d55bf13aa9311b79c5d7eca20e9b11cc	.claude/plans/Drivers/experiments/runs/kf-discovery-20260818T213000Z/0000940944-25-000038.attempt1.row01.raw.json	44067	68986ca436fbad234db3c6e29f8fc0ad99cbb548f48a081ee02b19d11977f4a2
cd961e51d55bf13aa9311b79c5d7eca20e9b11cc	.claude/plans/Drivers/experiments/runs/kf-discovery-20260818T213000Z/0000940944-26-000005.attempt1.row00.raw.json	18293	efb6c66326f773787c433d93194388766f25ffe517ab8c18de53cfe77ed6cc4a
cd961e51d55bf13aa9311b79c5d7eca20e9b11cc	.claude/plans/Drivers/experiments/runs/kf-discovery-20260818T213000Z/0000940944-26-000005.attempt1.row01.raw.json	8400	a22e2f2d0c84222df99cf4b79b80145e5d44d5f8326a6a2a96ac2cf6320e7dee
cd961e51d55bf13aa9311b79c5d7eca20e9b11cc	.claude/plans/Drivers/experiments/runs/kf-discovery-20260818T213000Z/0000940944-26-000009.attempt1.row00.raw.json	42296	9e2ad3ca028c1428e5ea8b351dbacb711d2fc4523875610a7aa8376c6947ce2f
cd961e51d55bf13aa9311b79c5d7eca20e9b11cc	.claude/plans/Drivers/experiments/runs/kf-discovery-20260818T213000Z/0000940944-26-000009.attempt1.row01.raw.json	41207	ce932480bf7886a4056282e07380dbfb4b8aa981cc96f51ed1209894c626e21a
cd961e51d55bf13aa9311b79c5d7eca20e9b11cc	.claude/plans/Drivers/experiments/runs/kf-discovery-20260818T213000Z/0001041061-25-000109.attempt1.row00.raw.json	23926	63731123c433bc45f936e2e0cc81b97e0815d780d001e46939fef35b7f856857
cd961e51d55bf13aa9311b79c5d7eca20e9b11cc	.claude/plans/Drivers/experiments/runs/kf-discovery-20260818T213000Z/0001041061-25-000109.attempt1.row01.raw.json	31663	b9d0df4a6612e859a698979342cc87d238e42dbc05f94ebb67799a542330dbfa
cd961e51d55bf13aa9311b79c5d7eca20e9b11cc	.claude/plans/Drivers/experiments/runs/kf-discovery-20260818T213000Z/0001041061-26-000003.attempt1.row00.raw.json	30282	d7eddffe210fb5020110ff1129c8ee51f1536786d3ea1e9a2339cee6973c150e
cd961e51d55bf13aa9311b79c5d7eca20e9b11cc	.claude/plans/Drivers/experiments/runs/kf-discovery-20260818T213000Z/0001041061-26-000003.attempt1.row01.raw.json	32166	f7e78879619d8a6328483217debfd238ac7c0ce0d9a00effd000aca0e2c0ad50
cd961e51d55bf13aa9311b79c5d7eca20e9b11cc	.claude/plans/Drivers/experiments/runs/kf-discovery-20260818T213000Z/0001041061-26-000084.attempt1.row00.raw.json	65305	7adf179a7e3860de935d91f95cbf09c4431150eb658906afc9c30a4969cede27
cd961e51d55bf13aa9311b79c5d7eca20e9b11cc	.claude/plans/Drivers/experiments/runs/kf-discovery-20260818T213000Z/0001041061-26-000084.attempt1.row01.raw.json	64472	9381b090f6ed42d946addb6d7ef49f697175e309d87685e13257f34587661833
cd961e51d55bf13aa9311b79c5d7eca20e9b11cc	.claude/plans/Drivers/experiments/runs/kf-discovery-20260818T213000Z/0001058090-26-000007.attempt1.row00.raw.json	14321	a0683fdc81d46381a8f207e1b53d65076ff5b297ad2578f63a1b43aff994a273
cd961e51d55bf13aa9311b79c5d7eca20e9b11cc	.claude/plans/Drivers/experiments/runs/kf-discovery-20260818T213000Z/0001058090-26-000007.attempt1.row01.raw.json	21335	978dfefefaed2c698f754abdf473b54230a4efd903c9e72805033f50659f80c8
cd961e51d55bf13aa9311b79c5d7eca20e9b11cc	.claude/plans/Drivers/experiments/runs/kf-discovery-20260818T213000Z/0001104659-25-102611.attempt1.row00.raw.json	36105	a236df2b279cebd40804f3eeaf75039e2cb83963c92dac490d2950f77d65df28
cd961e51d55bf13aa9311b79c5d7eca20e9b11cc	.claude/plans/Drivers/experiments/runs/kf-discovery-20260818T213000Z/0001104659-25-102611.attempt1.row01.raw.json	33686	93260a08989bdde539ea0186e33e68f173e3a4a33ba70fdadf95ba8564f88d6e
cd961e51d55bf13aa9311b79c5d7eca20e9b11cc	.claude/plans/Drivers/experiments/runs/kf-discovery-20260818T213000Z/0001104659-25-105631.attempt1.row00.raw.json	38292	f56b702eff1e1077adac106b1ecb2b7de2856276301f015082923de9a1450825
cd961e51d55bf13aa9311b79c5d7eca20e9b11cc	.claude/plans/Drivers/experiments/runs/kf-discovery-20260818T213000Z/0001104659-25-105631.attempt1.row01.raw.json	34238	3d16964ea1c7065278b4cb6295f80af59726683f759ebfabcade25d71830c5c4
cd961e51d55bf13aa9311b79c5d7eca20e9b11cc	.claude/plans/Drivers/experiments/runs/kf-discovery-20260818T213000Z/0001104659-25-118458.attempt1.row00.raw.json	13953	a58f2ab7efd772fab4b2528781b0ba907348ee6fa09d450df7a302f0019e8219
cd961e51d55bf13aa9311b79c5d7eca20e9b11cc	.claude/plans/Drivers/experiments/runs/kf-discovery-20260818T213000Z/0001104659-25-118458.attempt1.row01.raw.json	14733	e5fca6f5b44f1cb6fd998178a06913d1fadc1a04cf84a7ce43c1783a1a21d5e3
cd961e51d55bf13aa9311b79c5d7eca20e9b11cc	.claude/plans/Drivers/experiments/runs/kf-discovery-20260818T213000Z/0001104659-26-017090.attempt1.row00.raw.json	16897	a63b25f7ad0ede958d9cb44189c4efd10e1759319d49e8738e25cd5313fba78c
cd961e51d55bf13aa9311b79c5d7eca20e9b11cc	.claude/plans/Drivers/experiments/runs/kf-discovery-20260818T213000Z/0001104659-26-017090.attempt1.row01.raw.json	13548	c4006d97d2bfb63da410d0475cf2422e39493c8ff85e51d1370a8fd2a38ba748
cd961e51d55bf13aa9311b79c5d7eca20e9b11cc	.claude/plans/Drivers/experiments/runs/kf-discovery-20260818T213000Z/0001104659-26-027061.attempt1.row00.raw.json	9083	dbbb592447f6dc9401660f3c6538cef4ec4648b7989d9cea745527cbc6493ccd
cd961e51d55bf13aa9311b79c5d7eca20e9b11cc	.claude/plans/Drivers/experiments/runs/kf-discovery-20260818T213000Z/0001104659-26-027061.attempt1.row01.raw.json	14491	8c925b6fb05f11bf97133f600beb676e32d740de380fbf0942d3955fc049f38e
cd961e51d55bf13aa9311b79c5d7eca20e9b11cc	.claude/plans/Drivers/experiments/runs/kf-discovery-20260818T213000Z/0001104659-26-032757.attempt1.row00.raw.json	22620	4941d27c7fbd214928c6502e5c78124d329c2359c8c7255797293c8c9a2268ce
cd961e51d55bf13aa9311b79c5d7eca20e9b11cc	.claude/plans/Drivers/experiments/runs/kf-discovery-20260818T213000Z/0001104659-26-032757.attempt1.row01.raw.json	23171	0e522d572c4841d8a9db4af78dcbbc53a9841c35916593bfea401624c08dda11
cd961e51d55bf13aa9311b79c5d7eca20e9b11cc	.claude/plans/Drivers/experiments/runs/kf-discovery-20260818T213000Z/0001171843-26-001288.attempt1.row00.raw.json	16799	25e09dc9adad64580216418d06b9b64b76a50b78e86f7d5da8a6fe54a6adda0d
cd961e51d55bf13aa9311b79c5d7eca20e9b11cc	.claude/plans/Drivers/experiments/runs/kf-discovery-20260818T213000Z/0001171843-26-001288.attempt1.row01.raw.json	17292	54d19a54aea91825542d2acbcf76c455f6d85593a494acc5d384b91c71c7ce9d
cd961e51d55bf13aa9311b79c5d7eca20e9b11cc	.claude/plans/Drivers/experiments/runs/kf-discovery-20260818T213000Z/AAL_2026-04-23T08.30.attempt1.row00.raw.json	16729	2f5096e23b107b966bbcd688be495d61ce552454800944bbbf1ec77066013b02
cd961e51d55bf13aa9311b79c5d7eca20e9b11cc	.claude/plans/Drivers/experiments/runs/kf-discovery-20260818T213000Z/AAL_2026-04-23T08.30.attempt1.row01.raw.json	14841	b8bcc1deb2c49ab17f095a208b142c68f8110246ae28800374d2cbed2b47f76e
cd961e51d55bf13aa9311b79c5d7eca20e9b11cc	.claude/plans/Drivers/experiments/runs/kf-discovery-20260818T213000Z/BBY_2026-03-03T08.00.attempt1.row00.raw.json	41992	50692df055c0c12fe937c65eb4357e973240a7cb4588fadcc8eef8528a064229
cd961e51d55bf13aa9311b79c5d7eca20e9b11cc	.claude/plans/Drivers/experiments/runs/kf-discovery-20260818T213000Z/BBY_2026-03-03T08.00.attempt1.row01.raw.json	30564	99fbdf6f7202f3687e1fadf11e388e62ac6aaca455791ba0131afc5bfdb65ce1
cd961e51d55bf13aa9311b79c5d7eca20e9b11cc	.claude/plans/Drivers/experiments/runs/kf-discovery-20260818T213000Z/CMG_2026-02-03T16.30.attempt1.row00.raw.json	24226	9e8d1d592ec0c63d3986656e2be519457eedc85a825de257f8a8215ca127fa51
cd961e51d55bf13aa9311b79c5d7eca20e9b11cc	.claude/plans/Drivers/experiments/runs/kf-discovery-20260818T213000Z/CMG_2026-02-03T16.30.attempt1.row01.raw.json	25486	4e9fde47d788cd1f98b06827b9de3282d1740ee67877411a6411fcb1ee6d3d20
cd961e51d55bf13aa9311b79c5d7eca20e9b11cc	.claude/plans/Drivers/experiments/runs/kf-discovery-20260818T213000Z/DAL_2026-04-08T10.00.attempt1.row00.raw.json	15846	9bbcce4d9eaf16126b914de1e4d33f9a8d7caca889892616f9ce371200e52f82
cd961e51d55bf13aa9311b79c5d7eca20e9b11cc	.claude/plans/Drivers/experiments/runs/kf-discovery-20260818T213000Z/DAL_2026-04-08T10.00.attempt1.row01.raw.json	20874	99342ee596f6fe3c8eebf7df973827d1c8b718e0a624e8a3aaae26fb4747780b
cd961e51d55bf13aa9311b79c5d7eca20e9b11cc	.claude/plans/Drivers/experiments/runs/kf-discovery-20260818T213000Z/DRI_2026-03-19T08.30.attempt1.row00.raw.json	32138	6994ddaac4433c91bbd7f4e6b02b38d208368f6edbab267038bacfa20c9f021e
cd961e51d55bf13aa9311b79c5d7eca20e9b11cc	.claude/plans/Drivers/experiments/runs/kf-discovery-20260818T213000Z/DRI_2026-03-19T08.30.attempt1.row01.raw.json	29289	7a82ae5bb0a8e76ab6c0233c684b8cef2f5460afaefc56def18a3578bc4f280d
cd961e51d55bf13aa9311b79c5d7eca20e9b11cc	.claude/plans/Drivers/experiments/runs/kf-discovery-20260818T213000Z/MCD_2026-02-11T16.30.attempt1.row00.raw.json	18441	98dda2e0704d658cfcbaff81ada7e8cc9ab39e3695e76231a08922b5e21fcc06
cd961e51d55bf13aa9311b79c5d7eca20e9b11cc	.claude/plans/Drivers/experiments/runs/kf-discovery-20260818T213000Z/MCD_2026-02-11T16.30.attempt1.row01.raw.json	22066	64d750fb1edc8a284580fa013655cdfcb60fa7cd23ea68becfcd8b2204c6255d
cd961e51d55bf13aa9311b79c5d7eca20e9b11cc	.claude/plans/Drivers/experiments/runs/kf-discovery-20260818T213000Z/ULTA_2026-03-12T16.30.attempt1.row00.raw.json	18496	3b7273897119e701dfe83b6cfac7a5917c61640217ffb86b8aec40d3cdf3ddfc
cd961e51d55bf13aa9311b79c5d7eca20e9b11cc	.claude/plans/Drivers/experiments/runs/kf-discovery-20260818T213000Z/ULTA_2026-03-12T16.30.attempt1.row01.raw.json	32042	c233ef94f42963745ca4d883ba47e5c5de21a3548324cd82341da3fd1c56fc89
cd961e51d55bf13aa9311b79c5d7eca20e9b11cc	.claude/plans/Drivers/experiments/runs/kf-discovery-20260818T213000Z/YUM_2026-02-04T08.15.attempt1.row00.raw.json	29243	0626fc86858ee443ce9f86429e146cd7ab7edda41ccad0b6861deef9e8eda049
cd961e51d55bf13aa9311b79c5d7eca20e9b11cc	.claude/plans/Drivers/experiments/runs/kf-discovery-20260818T213000Z/YUM_2026-02-04T08.15.attempt1.row01.raw.json	22522	6b97c6f8dfdbc2a2221f6b2e2b0825192e2cbb4ad2e7744aa92b531288056707
cd961e51d55bf13aa9311b79c5d7eca20e9b11cc	.claude/plans/Drivers/experiments/runs/kf-discovery-20260818T213000Z/bzNews_42014391.attempt1.row00.raw.json	713	87a4b9f8b195ab700a0dcd0a936f1f0cbcd86b31c00937e1cc923ca71eaeb255
cd961e51d55bf13aa9311b79c5d7eca20e9b11cc	.claude/plans/Drivers/experiments/runs/kf-discovery-20260818T213000Z/bzNews_42014391.attempt1.row01.raw.json	688	f9e41841b10e70169d59e64b3def4f94dcd0b40b058cd0849d4f49c70de66147
cd961e51d55bf13aa9311b79c5d7eca20e9b11cc	.claude/plans/Drivers/experiments/runs/kf-discovery-20260818T213000Z/bzNews_49256211.attempt1.row00.raw.json	228	6e4fa6030fd4d605b8c7eb8a3bcaa9a17b1a1aac0e7e4352a590116079b75ff5
cd961e51d55bf13aa9311b79c5d7eca20e9b11cc	.claude/plans/Drivers/experiments/runs/kf-discovery-20260818T213000Z/bzNews_49256211.attempt1.row01.raw.json	228	6e4fa6030fd4d605b8c7eb8a3bcaa9a17b1a1aac0e7e4352a590116079b75ff5
cd961e51d55bf13aa9311b79c5d7eca20e9b11cc	.claude/plans/Drivers/experiments/runs/kf-discovery-20260818T213000Z/bzNews_50877032.attempt1.row00.raw.json	1775	6647e842db410a7e12487bf62514b42c3254df33e5b90e6fdb1b7e1b007a3553
cd961e51d55bf13aa9311b79c5d7eca20e9b11cc	.claude/plans/Drivers/experiments/runs/kf-discovery-20260818T213000Z/bzNews_50877032.attempt1.row01.raw.json	3184	8518292a837ada49e2c01b513e3be01066f7d2bf86f61e78f7b9034651fc0e77
cd961e51d55bf13aa9311b79c5d7eca20e9b11cc	.claude/plans/Drivers/experiments/runs/kf-discovery-20260818T213000Z/bzNews_51962983.attempt1.row00.raw.json	206	881b16615a39836386af8935aba503277d8768d1e4b028638e1ff1d148860703
