phase	historical_path	package_path	bytes	sha256
identity	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00064.attempt1.complete.raw.json	bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/answers/00064.attempt1.complete.raw.json	871	de9638102bbc8337cc32d1ebb611f3dfa8ad6c1b769fc4aabf55fe0db31a9b8a
identity	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00065.attempt1.complete.raw.json	bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/answers/00065.attempt1.complete.raw.json	854	925af2a3e140715ea4ec21c01236d9fd077f69c73c7ab86bfbca49b0efa0a4da
identity	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00066.attempt1.complete.raw.json	bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/answers/00066.attempt1.complete.raw.json	552	dac211e74a82a53e1b5d517023762a73cd7c2e3c4eca99223ad8e8af6c560f86
identity	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00067.attempt1.complete.raw.json	bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/answers/00067.attempt1.complete.raw.json	604	f7050392233b68375e9918a3c296e0f775c503c5570f350fe817f372fc880c75
identity	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00068.attempt1.complete.raw.json	bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/answers/00068.attempt1.complete.raw.json	1256	b3b206e8574e6d6ae059096945dfc6d49a200182d361eb3a8fb595c6658fd765
identity	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00069.attempt1.complete.raw.json	bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/answers/00069.attempt1.complete.raw.json	1328	c19da28aff8a1173fd54e0c4eeed08930fc79b14544be8be71e9be9ee8308dcd
identity	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00070.attempt1.complete.raw.json	bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/answers/00070.attempt1.complete.raw.json	853	3674dcccd3f21254d8541450c9225a18588c3e9643e18926b42f6c09d827a3d0
identity	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00071.attempt1.complete.raw.json	bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/answers/00071.attempt1.complete.raw.json	692	f46ec8ae84d2c8ce9ae5ae7f1197d79609db348c5449b26e3bb819a0e5b04e05
identity	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00072.attempt1.complete.raw.json	bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/answers/00072.attempt1.complete.raw.json	674	6a20288f087e1d7b6e7fb21ee606fa6ceb76c0d269babbeee486382a0be18f44
identity	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00073.attempt1.complete.raw.json	bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/answers/00073.attempt1.complete.raw.json	817	265bdd27785fe7e53d5a57cab573ab63350ea9d202643266b6770712e2e11f05
identity	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00074.attempt1.complete.raw.json	bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/answers/00074.attempt1.complete.raw.json	677	9f0eea9e8a4602a408d54977b91d19c268134fd826adbce0bb56d7612861d1b3
identity	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00075.attempt1.complete.raw.json	bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/answers/00075.attempt1.complete.raw.json	677	c35d80273eba74fa9b8c3b367e40f8f392001cdfc26e5a98e91207cfa31190d2
identity	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00076.attempt1.complete.raw.json	bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/answers/00076.attempt1.complete.raw.json	685	886c11a1df7876257e484a317f56740478e2bd72484f2f14c2f6e0ea345160cf
identity	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00077.attempt1.complete.raw.json	bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/answers/00077.attempt1.complete.raw.json	724	ce1cf3d40cc43553a007585d2640c295cd68c4d044a07229a78101797f0cb9d6
identity	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00078.attempt1.complete.raw.json	bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/answers/00078.attempt1.complete.raw.json	680	e0c8d3f6d30931b975b0b1beef5b67c761f7d5a08ac669ccc213e92c5f5c7077
identity	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00079.attempt1.complete.raw.json	bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/answers/00079.attempt1.complete.raw.json	680	a06458bf8123cf0e161dc1eca157b37c0f361dff45b01c49ffbc022056be02b7
identity	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00080.attempt1.complete.raw.json	bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/answers/00080.attempt1.complete.raw.json	620	dfd8f80ae04b8f36f06172f1daecd352838a3b230c97ecfcfd327240d9f6ecd1
identity	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00081.attempt1.complete.raw.json	bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/answers/00081.attempt1.complete.raw.json	620	e4bea184a3f18f71d4fbafba33106a22f01d255bf940b9b3de59f0671e5d7f47
identity	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00082.attempt1.complete.raw.json	bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/answers/00082.attempt1.complete.raw.json	889	72d0cb84e06b9826b8ff0ee4cd3ce090614e18b38ffdae2926a47e5187b7bf4f
identity	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00083.attempt1.complete.raw.json	bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/answers/00083.attempt1.complete.raw.json	810	64ab743b5a74258e958ddcd47b9067315ca68469098b8fb2215315a5e1f64e66
identity	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00084.attempt1.complete.raw.json	bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/answers/00084.attempt1.complete.raw.json	1444	3064a92f8104baaa941d96fa336a07378b393bef6cc298e200f8e6c748aef9d5
identity	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00085.attempt1.complete.raw.json	bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/answers/00085.attempt1.complete.raw.json	599	0340449c0e88e18168f3adb0a48368b2b0d851f63eec590f2392d83a37f1d8c0
identity	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00086.attempt1.complete.raw.json	bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/answers/00086.attempt1.complete.raw.json	608	3435c6f13c9b4f1d2c903af4b61b0c332c49a346eefee56682a63e04342366c7
identity	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00087.attempt1.complete.raw.json	bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/answers/00087.attempt1.complete.raw.json	660	eecd837fc222a470aa4cf362d2ae31fb3e2742be647f3bf3de38c71866ff3fbf
identity	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00088.attempt1.complete.raw.json	bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/answers/00088.attempt1.complete.raw.json	1869	0c5cf9b1132e945b2bd971fdc0f63c67dc21332dd24449196b2ed056b87a44cf
identity	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00089.attempt1.complete.raw.json	bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/answers/00089.attempt1.complete.raw.json	1867	4f2d438df4fb77257b71c3925b919f9122c8da5a00094c2bb3a2172b310e4199
identity	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00090.attempt1.complete.raw.json	bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/answers/00090.attempt1.complete.raw.json	425	51f42ad4c6e823b7f337cf097461f20e401c0da1a65c100725f5eab63d073df7
identity	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00091.attempt1.complete.raw.json	bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/answers/00091.attempt1.complete.raw.json	466	2e63ba060d7c1c314ea67ebd946d419b8991591bcfdbbeacfe5f6d53baac5573
identity	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00092.attempt1.complete.raw.json	bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/answers/00092.attempt1.complete.raw.json	579	3d60d2e6c59d71f92373198d06aef512932482a7a94157d7eea032131d5724b6
identity	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00093.attempt1.complete.raw.json	bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/answers/00093.attempt1.complete.raw.json	522	e68540cfb7735b45670377ee80c20983dadf70e361e0a2c4df0b6ef282fcbc6d
identity	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00094.attempt1.complete.raw.json	bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/answers/00094.attempt1.complete.raw.json	1191	d58606706515fc672186a2f77cf3b0e54d60187f9137b31531420dd01dac660d
identity	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00095.attempt1.complete.raw.json	bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/answers/00095.attempt1.complete.raw.json	1187	acf2489c6994ad1ce34bf14ca823b9b28f009f5a693301da6beea55134dbc87a
identity	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00096.attempt1.complete.raw.json	bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/answers/00096.attempt1.complete.raw.json	365	a239fe06ff7dcc1f0d5654060a6bcf7d82189e721b273f57d2574b1be41a87e8
identity	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00097.attempt1.complete.raw.json	bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/answers/00097.attempt1.complete.raw.json	432	99ef5d99c16cf8724724b3df70da3ea5d2cfc56cf1a0fad7de2b75a6c5e00dc9
identity	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00098.attempt1.complete.raw.json	bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/answers/00098.attempt1.complete.raw.json	263	bf16446cf661d35b97de490b8d4aaa8e90f6cede36b6930e5b16a24ec094072c
identity	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00099.attempt1.complete.raw.json	bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/answers/00099.attempt1.complete.raw.json	304	24b525676760c9490d078d8fcfbe52c03e066a871f01566a2951061a1003d428
identity	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00100.attempt1.complete.raw.json	bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/answers/00100.attempt1.complete.raw.json	1577	3239474fc94d10bdcfa1e764e97bee572b4265b57122e2e8687082b41154caa6
identity	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00101.attempt1.complete.raw.json	bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/answers/00101.attempt1.complete.raw.json	1409	7c28055b9f63da2b5f7dab21eeab1aee46dbf51d844c22a6d172cfafa59bd403
identity	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00102.attempt1.complete.raw.json	bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/answers/00102.attempt1.complete.raw.json	896	45b40a49a8dc2139dea821e2d6d986cdd8a37b0fa9af5a1067ca11aba289b33a
identity	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00103.attempt1.complete.raw.json	bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/answers/00103.attempt1.complete.raw.json	855	6bf314d57e0ed9b7071ce924e8e634381741dfcd9892fdec1f1721f2d590ab51
identity	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00104.attempt1.complete.raw.json	bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/answers/00104.attempt1.complete.raw.json	944	337524d73dffee9660ee162d7fdf2819dbbef0245017869c05f2165f80f16f39
identity	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00105.attempt1.complete.raw.json	bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/answers/00105.attempt1.complete.raw.json	903	41f6d97c18a63b7370bec7442f10eade69de13d2437b661a6d031647218d4e12
identity	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00106.attempt1.complete.raw.json	bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/answers/00106.attempt1.complete.raw.json	605	70ca1856ebd83bbb72025272b48ed20a88889d41e311ca9c99ffe810d4c1f3c1
identity	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00107.attempt1.complete.raw.json	bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/answers/00107.attempt1.complete.raw.json	609	a6e9a95e775dfca18cefeab0b0ce997ad28b03facf46a39560ab9e74c8061b56
identity	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00108.attempt1.complete.raw.json	bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/answers/00108.attempt1.complete.raw.json	616	5e63a9e5fb4947ffe80505a0ba00865ca3c9434e1b24d970e7c48452e50b072d
identity	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00109.attempt1.complete.raw.json	bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/answers/00109.attempt1.complete.raw.json	616	5e63a9e5fb4947ffe80505a0ba00865ca3c9434e1b24d970e7c48452e50b072d
identity	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00110.attempt1.complete.raw.json	bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/answers/00110.attempt1.complete.raw.json	735	890715db2d5b45178322ca131398135226295846ab239d5f3647672c9ab28e33
identity	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00111.attempt1.complete.raw.json	bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/answers/00111.attempt1.complete.raw.json	876	e87408f41667fbd023c5cd0d44ed2f07318117f114ef77e06f54adfd1377aaf3
identity	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00112.attempt1.complete.raw.json	bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/answers/00112.attempt1.complete.raw.json	955	1b3a6c5dc2381a70eb23a279b64d5acf349a632d62fc5650de54d037bd6f9ac6
identity	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00113.attempt1.complete.raw.json	bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/answers/00113.attempt1.complete.raw.json	955	22502afb0bb6aafa0e3029c4aa0a9927bcebc0b21b9dec101813cb202f0c31dd
identity	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00114.attempt1.complete.raw.json	bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/answers/00114.attempt1.complete.raw.json	423	6956a5b31e388eb549979990a0aabca565b9a9ee1ddc0f299ffa79da7d5afb27
identity	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00115.attempt1.complete.raw.json	bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/answers/00115.attempt1.complete.raw.json	433	cc939085d546b12bad91f07c57060ccb8c3d83857c13e6f9abd92e5227d9a487
identity	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00116.attempt1.complete.raw.json	bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/answers/00116.attempt1.complete.raw.json	1031	4709d84e07528484f81bcbef3f2a5fd9e34aa053825dc42b463cf86ef6d32fdd
identity	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00117.attempt1.complete.raw.json	bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/answers/00117.attempt1.complete.raw.json	908	42900bc8cf6b319cb927d3d7c357c5d5041baf2bf0d54aa8b7f487ba8212ebe2
identity	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00118.attempt1.complete.raw.json	bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/answers/00118.attempt1.complete.raw.json	622	e5edef2a1151e76350b630d76a5bf6fc47056c01dbea482b5a538c1d9bd393d9
identity	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00119.attempt1.complete.raw.json	bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/answers/00119.attempt1.complete.raw.json	461	ce376a9afb6ed630782e7153f6ec99b587ab9ac1c29daefa474ebf00995b7055
identity	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00120.attempt1.complete.raw.json	bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/answers/00120.attempt1.complete.raw.json	658	ef1651a09559bba117d617c5f4775d45532f44c503b12c4ed5aa366044a5607a
identity	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00121.attempt1.complete.raw.json	bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/answers/00121.attempt1.complete.raw.json	651	e2573ecc8a62db8080dbc6483e49a8835f458569e5d73a229d395c17a5a2a7ad
identity	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00122.attempt1.complete.raw.json	bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/answers/00122.attempt1.complete.raw.json	341	c0d82e3d81f2d1e09140c6eafe06feb0ffff268d16ca054caa2007a56f9c0416
identity	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00123.attempt1.complete.raw.json	bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/answers/00123.attempt1.complete.raw.json	395	ee96893b5c118eb49500fc87f4647268d5aa7fdb250a49838daa7060cb2b7355
identity	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00124.attempt1.complete.raw.json	bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/answers/00124.attempt1.complete.raw.json	299	b4ddbf977338942215db990415ffe7fdd00a6b461569104131a0e4ee411a00f0
