id,accessionNo,cik,ticker,companyName,companyNameLong,formType,description,filedAt,linkToTxt,linkToHtml,linkToXbrl,linkToFilingDetails,periodOfReport,effectivenessDate,entity_companyName,entity_cik,entity_irsNo,entity_stateOfIncorporation,entity_fiscalYearEnd,entity_type,entity_act,entity_fileNo,entity_filmNo,entity_sic,doc_sequence,doc_description,doc_documentUrl,doc_type,doc_size,data_sequence,data_description,data_documentUrl,data_type,data_size,series_id,series_name,classContract,classContract_name,classContract_ticker
1df01ed6343b1290feca25eebc9938ff,0001701756-25-000019,1701756,SDOT,Sadot Group Inc.,Sadot Group Inc. (Filer),8-K,Form 8-K - Current report - Item 5.02 Item 9.01,2025-02-13T08:15:16-05:00,https://www.sec.gov/Archives/edgar/data/1701756/000170175625000019/0001701756-25-000019.txt,https://www.sec.gov/Archives/edgar/data/1701756/000170175625000019/0001701756-25-000019-index.htm,,https://www.sec.gov/Archives/edgar/data/1701756/000170175625000019/sdot-20250209.htm,2025-02-09,,,,,,,,,,,,,,,,,39,EXTRACTED XBRL INSTANCE DOCUMENT,https://www.sec.gov/Archives/edgar/data/1701756/000170175625000019/sdot-20250209_htm.xml,XML,2904,,,,,
8ad665b9c83e8d1e41da988955c48c08,0000937098-25-000016,937098,TNET,"TRINET GROUP, INC.","TRINET GROUP, INC. (Filer)",10-K,"Form 10-K - Annual report [Section 13 and 15(d), not S-K Item 405]",2025-02-13T08:15:08-05:00,https://www.sec.gov/Archives/edgar/data/937098/000093709825000016/0000937098-25-000016.txt,https://www.sec.gov/Archives/edgar/data/937098/000093709825000016/0000937098-25-000016-index.htm,,https://www.sec.gov/Archives/edgar/data/937098/000093709825000016/tnet-20241231.htm,2024-12-31,,"TRINET GROUP, INC. (Filer)",937098,953359658,DE,1231,10-K,34,001-36373,25617306,"7389 Services-Business Services, NEC",,,,,,,,,,,,,,,
8ad665b9c83e8d1e41da988955c48c08,0000937098-25-000016,937098,TNET,"TRINET GROUP, INC.","TRINET GROUP, INC. (Filer)",10-K,"Form 10-K - Annual report [Section 13 and 15(d), not S-K Item 405]",2025-02-13T08:15:08-05:00,https://www.sec.gov/Archives/edgar/data/937098/000093709825000016/0000937098-25-000016.txt,https://www.sec.gov/Archives/edgar/data/937098/000093709825000016/0000937098-25-000016-index.htm,,https://www.sec.gov/Archives/edgar/data/937098/000093709825000016/tnet-20241231.htm,2024-12-31,,,,,,,,,,,,1,10-K,https://www.sec.gov/ix?doc=/Archives/edgar/data/937098/000093709825000016/tnet-20241231.htm,10-K,2485735,,,,,,,,,,
8ad665b9c83e8d1e41da988955c48c08,0000937098-25-000016,937098,TNET,"TRINET GROUP, INC.","TRINET GROUP, INC. (Filer)",10-K,"Form 10-K - Annual report [Section 13 and 15(d), not S-K Item 405]",2025-02-13T08:15:08-05:00,https://www.sec.gov/Archives/edgar/data/937098/000093709825000016/0000937098-25-000016.txt,https://www.sec.gov/Archives/edgar/data/937098/000093709825000016/0000937098-25-000016-index.htm,,https://www.sec.gov/Archives/edgar/data/937098/000093709825000016/tnet-20241231.htm,2024-12-31,,,,,,,,,,,,2,EX-10.28,https://www.sec.gov/Archives/edgar/data/937098/000093709825000016/tnet-123124ex1028warren.htm,EX-10.28,116208,,,,,,,,,,
8ad665b9c83e8d1e41da988955c48c08,0000937098-25-000016,937098,TNET,"TRINET GROUP, INC.","TRINET GROUP, INC. (Filer)",10-K,"Form 10-K - Annual report [Section 13 and 15(d), not S-K Item 405]",2025-02-13T08:15:08-05:00,https://www.sec.gov/Archives/edgar/data/937098/000093709825000016/0000937098-25-000016.txt,https://www.sec.gov/Archives/edgar/data/937098/000093709825000016/0000937098-25-000016-index.htm,,https://www.sec.gov/Archives/edgar/data/937098/000093709825000016/tnet-20241231.htm,2024-12-31,,,,,,,,,,,,3,EX-10.29,https://www.sec.gov/Archives/edgar/data/937098/000093709825000016/tnet-123124ex1029nimmer.htm,EX-10.29,120649,,,,,,,,,,
8ad665b9c83e8d1e41da988955c48c08,0000937098-25-000016,937098,TNET,"TRINET GROUP, INC.","TRINET GROUP, INC. (Filer)",10-K,"Form 10-K - Annual report [Section 13 and 15(d), not S-K Item 405]",2025-02-13T08:15:08-05:00,https://www.sec.gov/Archives/edgar/data/937098/000093709825000016/0000937098-25-000016.txt,https://www.sec.gov/Archives/edgar/data/937098/000093709825000016/0000937098-25-000016-index.htm,,https://www.sec.gov/Archives/edgar/data/937098/000093709825000016/tnet-20241231.htm,2024-12-31,,,,,,,,,,,,4,EX-19.1,https://www.sec.gov/Archives/edgar/data/937098/000093709825000016/tnet-123124ex191insidertra.htm,EX-19.1,103085,,,,,,,,,,
8ad665b9c83e8d1e41da988955c48c08,0000937098-25-000016,937098,TNET,"TRINET GROUP, INC.","TRINET GROUP, INC. (Filer)",10-K,"Form 10-K - Annual report [Section 13 and 15(d), not S-K Item 405]",2025-02-13T08:15:08-05:00,https://www.sec.gov/Archives/edgar/data/937098/000093709825000016/0000937098-25-000016.txt,https://www.sec.gov/Archives/edgar/data/937098/000093709825000016/0000937098-25-000016-index.htm,,https://www.sec.gov/Archives/edgar/data/937098/000093709825000016/tnet-20241231.htm,2024-12-31,,,,,,,,,,,,5,EX-21.1,https://www.sec.gov/Archives/edgar/data/937098/000093709825000016/tnet-123124exhibit211.htm,EX-21.1,20665,,,,,,,,,,
8ad665b9c83e8d1e41da988955c48c08,0000937098-25-000016,937098,TNET,"TRINET GROUP, INC.","TRINET GROUP, INC. (Filer)",10-K,"Form 10-K - Annual report [Section 13 and 15(d), not S-K Item 405]",2025-02-13T08:15:08-05:00,https://www.sec.gov/Archives/edgar/data/937098/000093709825000016/0000937098-25-000016.txt,https://www.sec.gov/Archives/edgar/data/937098/000093709825000016/0000937098-25-000016-index.htm,,https://www.sec.gov/Archives/edgar/data/937098/000093709825000016/tnet-20241231.htm,2024-12-31,,,,,,,,,,,,6,EX-31.1,https://www.sec.gov/Archives/edgar/data/937098/000093709825000016/tnet-123124exhibit311.htm,EX-31.1,8827,,,,,,,,,,
8ad665b9c83e8d1e41da988955c48c08,0000937098-25-000016,937098,TNET,"TRINET GROUP, INC.","TRINET GROUP, INC. (Filer)",10-K,"Form 10-K - Annual report [Section 13 and 15(d), not S-K Item 405]",2025-02-13T08:15:08-05:00,https://www.sec.gov/Archives/edgar/data/937098/000093709825000016/0000937098-25-000016.txt,https://www.sec.gov/Archives/edgar/data/937098/000093709825000016/0000937098-25-000016-index.htm,,https://www.sec.gov/Archives/edgar/data/937098/000093709825000016/tnet-20241231.htm,2024-12-31,,,,,,,,,,,,7,EX-31.2,https://www.sec.gov/Archives/edgar/data/937098/000093709825000016/tnet-123124exhibit312.htm,EX-31.2,8912,,,,,,,,,,
8ad665b9c83e8d1e41da988955c48c08,0000937098-25-000016,937098,TNET,"TRINET GROUP, INC.","TRINET GROUP, INC. (Filer)",10-K,"Form 10-K - Annual report [Section 13 and 15(d), not S-K Item 405]",2025-02-13T08:15:08-05:00,https://www.sec.gov/Archives/edgar/data/937098/000093709825000016/0000937098-25-000016.txt,https://www.sec.gov/Archives/edgar/data/937098/000093709825000016/0000937098-25-000016-index.htm,,https://www.sec.gov/Archives/edgar/data/937098/000093709825000016/tnet-20241231.htm,2024-12-31,,,,,,,,,,,,8,EX-32.1,https://www.sec.gov/Archives/edgar/data/937098/000093709825000016/tnet-123124exhibit321.htm,EX-32.1,7826,,,,,,,,,,
8ad665b9c83e8d1e41da988955c48c08,0000937098-25-000016,937098,TNET,"TRINET GROUP, INC.","TRINET GROUP, INC. (Filer)",10-K,"Form 10-K - Annual report [Section 13 and 15(d), not S-K Item 405]",2025-02-13T08:15:08-05:00,https://www.sec.gov/Archives/edgar/data/937098/000093709825000016/0000937098-25-000016.txt,https://www.sec.gov/Archives/edgar/data/937098/000093709825000016/0000937098-25-000016-index.htm,,https://www.sec.gov/Archives/edgar/data/937098/000093709825000016/tnet-20241231.htm,2024-12-31,,,,,,,,,,,,14,,https://www.sec.gov/Archives/edgar/data/937098/000093709825000016/image.jpg,GRAPHIC,5274,,,,,,,,,,
8ad665b9c83e8d1e41da988955c48c08,0000937098-25-000016,937098,TNET,"TRINET GROUP, INC.","TRINET GROUP, INC. (Filer)",10-K,"Form 10-K - Annual report [Section 13 and 15(d), not S-K Item 405]",2025-02-13T08:15:08-05:00,https://www.sec.gov/Archives/edgar/data/937098/000093709825000016/0000937098-25-000016.txt,https://www.sec.gov/Archives/edgar/data/937098/000093709825000016/0000937098-25-000016-index.htm,,https://www.sec.gov/Archives/edgar/data/937098/000093709825000016/tnet-20241231.htm,2024-12-31,,,,,,,,,,,,15,,https://www.sec.gov/Archives/edgar/data/937098/000093709825000016/image_0.jpg,GRAPHIC,134094,,,,,,,,,,
8ad665b9c83e8d1e41da988955c48c08,0000937098-25-000016,937098,TNET,"TRINET GROUP, INC.","TRINET GROUP, INC. (Filer)",10-K,"Form 10-K - Annual report [Section 13 and 15(d), not S-K Item 405]",2025-02-13T08:15:08-05:00,https://www.sec.gov/Archives/edgar/data/937098/000093709825000016/0000937098-25-000016.txt,https://www.sec.gov/Archives/edgar/data/937098/000093709825000016/0000937098-25-000016-index.htm,,https://www.sec.gov/Archives/edgar/data/937098/000093709825000016/tnet-20241231.htm,2024-12-31,,,,,,,,,,,,16,,https://www.sec.gov/Archives/edgar/data/937098/000093709825000016/image_1.jpg,GRAPHIC,131376,,,,,,,,,,
8ad665b9c83e8d1e41da988955c48c08,0000937098-25-000016,937098,TNET,"TRINET GROUP, INC.","TRINET GROUP, INC. (Filer)",10-K,"Form 10-K - Annual report [Section 13 and 15(d), not S-K Item 405]",2025-02-13T08:15:08-05:00,https://www.sec.gov/Archives/edgar/data/937098/000093709825000016/0000937098-25-000016.txt,https://www.sec.gov/Archives/edgar/data/937098/000093709825000016/0000937098-25-000016-index.htm,,https://www.sec.gov/Archives/edgar/data/937098/000093709825000016/tnet-20241231.htm,2024-12-31,,,,,,,,,,,,17,,https://www.sec.gov/Archives/edgar/data/937098/000093709825000016/image_10.jpg,GRAPHIC,76990,,,,,,,,,,
8ad665b9c83e8d1e41da988955c48c08,0000937098-25-000016,937098,TNET,"TRINET GROUP, INC.","TRINET GROUP, INC. (Filer)",10-K,"Form 10-K - Annual report [Section 13 and 15(d), not S-K Item 405]",2025-02-13T08:15:08-05:00,https://www.sec.gov/Archives/edgar/data/937098/000093709825000016/0000937098-25-000016.txt,https://www.sec.gov/Archives/edgar/data/937098/000093709825000016/0000937098-25-000016-index.htm,,https://www.sec.gov/Archives/edgar/data/937098/000093709825000016/tnet-20241231.htm,2024-12-31,,,,,,,,,,,,18,,https://www.sec.gov/Archives/edgar/data/937098/000093709825000016/image_2.jpg,GRAPHIC,138456,,,,,,,,,,
8ad665b9c83e8d1e41da988955c48c08,0000937098-25-000016,937098,TNET,"TRINET GROUP, INC.","TRINET GROUP, INC. (Filer)",10-K,"Form 10-K - Annual report [Section 13 and 15(d), not S-K Item 405]",2025-02-13T08:15:08-05:00,https://www.sec.gov/Archives/edgar/data/937098/000093709825000016/0000937098-25-000016.txt,https://www.sec.gov/Archives/edgar/data/937098/000093709825000016/0000937098-25-000016-index.htm,,https://www.sec.gov/Archives/edgar/data/937098/000093709825000016/tnet-20241231.htm,2024-12-31,,,,,,,,,,,,19,,https://www.sec.gov/Archives/edgar/data/937098/000093709825000016/image_3.jpg,GRAPHIC,5767743,,,,,,,,,,
8ad665b9c83e8d1e41da988955c48c08,0000937098-25-000016,937098,TNET,"TRINET GROUP, INC.","TRINET GROUP, INC. (Filer)",10-K,"Form 10-K - Annual report [Section 13 and 15(d), not S-K Item 405]",2025-02-13T08:15:08-05:00,https://www.sec.gov/Archives/edgar/data/937098/000093709825000016/0000937098-25-000016.txt,https://www.sec.gov/Archives/edgar/data/937098/000093709825000016/0000937098-25-000016-index.htm,,https://www.sec.gov/Archives/edgar/data/937098/000093709825000016/tnet-20241231.htm,2024-12-31,,,,,,,,,,,,20,,https://www.sec.gov/Archives/edgar/data/937098/000093709825000016/image_4.jpg,GRAPHIC,132193,,,,,,,,,,
8ad665b9c83e8d1e41da988955c48c08,0000937098-25-000016,937098,TNET,"TRINET GROUP, INC.","TRINET GROUP, INC. (Filer)",10-K,"Form 10-K - Annual report [Section 13 and 15(d), not S-K Item 405]",2025-02-13T08:15:08-05:00,https://www.sec.gov/Archives/edgar/data/937098/000093709825000016/0000937098-25-000016.txt,https://www.sec.gov/Archives/edgar/data/937098/000093709825000016/0000937098-25-000016-index.htm,,https://www.sec.gov/Archives/edgar/data/937098/000093709825000016/tnet-20241231.htm,2024-12-31,,,,,,,,,,,,21,,https://www.sec.gov/Archives/edgar/data/937098/000093709825000016/image_5.jpg,GRAPHIC,150137,,,,,,,,,,
8ad665b9c83e8d1e41da988955c48c08,0000937098-25-000016,937098,TNET,"TRINET GROUP, INC.","TRINET GROUP, INC. (Filer)",10-K,"Form 10-K - Annual report [Section 13 and 15(d), not S-K Item 405]",2025-02-13T08:15:08-05:00,https://www.sec.gov/Archives/edgar/data/937098/000093709825000016/0000937098-25-000016.txt,https://www.sec.gov/Archives/edgar/data/937098/000093709825000016/0000937098-25-000016-index.htm,,https://www.sec.gov/Archives/edgar/data/937098/000093709825000016/tnet-20241231.htm,2024-12-31,,,,,,,,,,,,22,,https://www.sec.gov/Archives/edgar/data/937098/000093709825000016/image_6.jpg,GRAPHIC,154782,,,,,,,,,,
8ad665b9c83e8d1e41da988955c48c08,0000937098-25-000016,937098,TNET,"TRINET GROUP, INC.","TRINET GROUP, INC. (Filer)",10-K,"Form 10-K - Annual report [Section 13 and 15(d), not S-K Item 405]",2025-02-13T08:15:08-05:00,https://www.sec.gov/Archives/edgar/data/937098/000093709825000016/0000937098-25-000016.txt,https://www.sec.gov/Archives/edgar/data/937098/000093709825000016/0000937098-25-000016-index.htm,,https://www.sec.gov/Archives/edgar/data/937098/000093709825000016/tnet-20241231.htm,2024-12-31,,,,,,,,,,,,23,,https://www.sec.gov/Archives/edgar/data/937098/000093709825000016/image_7.jpg,GRAPHIC,125950,,,,,,,,,,
8ad665b9c83e8d1e41da988955c48c08,0000937098-25-000016,937098,TNET,"TRINET GROUP, INC.","TRINET GROUP, INC. (Filer)",10-K,"Form 10-K - Annual report [Section 13 and 15(d), not S-K Item 405]",2025-02-13T08:15:08-05:00,https://www.sec.gov/Archives/edgar/data/937098/000093709825000016/0000937098-25-000016.txt,https://www.sec.gov/Archives/edgar/data/937098/000093709825000016/0000937098-25-000016-index.htm,,https://www.sec.gov/Archives/edgar/data/937098/000093709825000016/tnet-20241231.htm,2024-12-31,,,,,,,,,,,,24,,https://www.sec.gov/Archives/edgar/data/937098/000093709825000016/image_8.jpg,GRAPHIC,131668,,,,,,,,,,
8ad665b9c83e8d1e41da988955c48c08,0000937098-25-000016,937098,TNET,"TRINET GROUP, INC.","TRINET GROUP, INC. (Filer)",10-K,"Form 10-K - Annual report [Section 13 and 15(d), not S-K Item 405]",2025-02-13T08:15:08-05:00,https://www.sec.gov/Archives/edgar/data/937098/000093709825000016/0000937098-25-000016.txt,https://www.sec.gov/Archives/edgar/data/937098/000093709825000016/0000937098-25-000016-index.htm,,https://www.sec.gov/Archives/edgar/data/937098/000093709825000016/tnet-20241231.htm,2024-12-31,,,,,,,,,,,,25,,https://www.sec.gov/Archives/edgar/data/937098/000093709825000016/image_9.jpg,GRAPHIC,71529,,,,,,,,,,
8ad665b9c83e8d1e41da988955c48c08,0000937098-25-000016,937098,TNET,"TRINET GROUP, INC.","TRINET GROUP, INC. (Filer)",10-K,"Form 10-K - Annual report [Section 13 and 15(d), not S-K Item 405]",2025-02-13T08:15:08-05:00,https://www.sec.gov/Archives/edgar/data/937098/000093709825000016/0000937098-25-000016.txt,https://www.sec.gov/Archives/edgar/data/937098/000093709825000016/0000937098-25-000016-index.htm,,https://www.sec.gov/Archives/edgar/data/937098/000093709825000016/tnet-20241231.htm,2024-12-31,,,,,,,,,,,,26,,https://www.sec.gov/Archives/edgar/data/937098/000093709825000016/tnet-20241231_g1.jpg,GRAPHIC,10530,,,,,,,,,,
8ad665b9c83e8d1e41da988955c48c08,0000937098-25-000016,937098,TNET,"TRINET GROUP, INC.","TRINET GROUP, INC. (Filer)",10-K,"Form 10-K - Annual report [Section 13 and 15(d), not S-K Item 405]",2025-02-13T08:15:08-05:00,https://www.sec.gov/Archives/edgar/data/937098/000093709825000016/0000937098-25-000016.txt,https://www.sec.gov/Archives/edgar/data/937098/000093709825000016/0000937098-25-000016-index.htm,,https://www.sec.gov/Archives/edgar/data/937098/000093709825000016/tnet-20241231.htm,2024-12-31,,,,,,,,,,,,27,,https://www.sec.gov/Archives/edgar/data/937098/000093709825000016/tnet-20241231_g10.jpg,GRAPHIC,24716,,,,,,,,,,
8ad665b9c83e8d1e41da988955c48c08,0000937098-25-000016,937098,TNET,"TRINET GROUP, INC.","TRINET GROUP, INC. (Filer)",10-K,"Form 10-K - Annual report [Section 13 and 15(d), not S-K Item 405]",2025-02-13T08:15:08-05:00,https://www.sec.gov/Archives/edgar/data/937098/000093709825000016/0000937098-25-000016.txt,https://www.sec.gov/Archives/edgar/data/937098/000093709825000016/0000937098-25-000016-index.htm,,https://www.sec.gov/Archives/edgar/data/937098/000093709825000016/tnet-20241231.htm,2024-12-31,,,,,,,,,,,,28,,https://www.sec.gov/Archives/edgar/data/937098/000093709825000016/tnet-20241231_g11.jpg,GRAPHIC,25110,,,,,,,,,,
8ad665b9c83e8d1e41da988955c48c08,0000937098-25-000016,937098,TNET,"TRINET GROUP, INC.","TRINET GROUP, INC. (Filer)",10-K,"Form 10-K - Annual report [Section 13 and 15(d), not S-K Item 405]",2025-02-13T08:15:08-05:00,https://www.sec.gov/Archives/edgar/data/937098/000093709825000016/0000937098-25-000016.txt,https://www.sec.gov/Archives/edgar/data/937098/000093709825000016/0000937098-25-000016-index.htm,,https://www.sec.gov/Archives/edgar/data/937098/000093709825000016/tnet-20241231.htm,2024-12-31,,,,,,,,,,,,29,,https://www.sec.gov/Archives/edgar/data/937098/000093709825000016/tnet-20241231_g12.jpg,GRAPHIC,32917,,,,,,,,,,
8ad665b9c83e8d1e41da988955c48c08,0000937098-25-000016,937098,TNET,"TRINET GROUP, INC.","TRINET GROUP, INC. (Filer)",10-K,"Form 10-K - Annual report [Section 13 and 15(d), not S-K Item 405]",2025-02-13T08:15:08-05:00,https://www.sec.gov/Archives/edgar/data/937098/000093709825000016/0000937098-25-000016.txt,https://www.sec.gov/Archives/edgar/data/937098/000093709825000016/0000937098-25-000016-index.htm,,https://www.sec.gov/Archives/edgar/data/937098/000093709825000016/tnet-20241231.htm,2024-12-31,,,,,,,,,,,,30,,https://www.sec.gov/Archives/edgar/data/937098/000093709825000016/tnet-20241231_g13.jpg,GRAPHIC,17070,,,,,,,,,,
8ad665b9c83e8d1e41da988955c48c08,0000937098-25-000016,937098,TNET,"TRINET GROUP, INC.","TRINET GROUP, INC. (Filer)",10-K,"Form 10-K - Annual report [Section 13 and 15(d), not S-K Item 405]",2025-02-13T08:15:08-05:00,https://www.sec.gov/Archives/edgar/data/937098/000093709825000016/0000937098-25-000016.txt,https://www.sec.gov/Archives/edgar/data/937098/000093709825000016/0000937098-25-000016-index.htm,,https://www.sec.gov/Archives/edgar/data/937098/000093709825000016/tnet-20241231.htm,2024-12-31,,,,,,,,,,,,31,,https://www.sec.gov/Archives/edgar/data/937098/000093709825000016/tnet-20241231_g14.jpg,GRAPHIC,22277,,,,,,,,,,
8ad665b9c83e8d1e41da988955c48c08,0000937098-25-000016,937098,TNET,"TRINET GROUP, INC.","TRINET GROUP, INC. (Filer)",10-K,"Form 10-K - Annual report [Section 13 and 15(d), not S-K Item 405]",2025-02-13T08:15:08-05:00,https://www.sec.gov/Archives/edgar/data/937098/000093709825000016/0000937098-25-000016.txt,https://www.sec.gov/Archives/edgar/data/937098/000093709825000016/0000937098-25-000016-index.htm,,https://www.sec.gov/Archives/edgar/data/937098/000093709825000016/tnet-20241231.htm,2024-12-31,,,,,,,,,,,,32,,https://www.sec.gov/Archives/edgar/data/937098/000093709825000016/tnet-20241231_g15.jpg,GRAPHIC,28036,,,,,,,,,,
8ad665b9c83e8d1e41da988955c48c08,0000937098-25-000016,937098,TNET,"TRINET GROUP, INC.","TRINET GROUP, INC. (Filer)",10-K,"Form 10-K - Annual report [Section 13 and 15(d), not S-K Item 405]",2025-02-13T08:15:08-05:00,https://www.sec.gov/Archives/edgar/data/937098/000093709825000016/0000937098-25-000016.txt,https://www.sec.gov/Archives/edgar/data/937098/000093709825000016/0000937098-25-000016-index.htm,,https://www.sec.gov/Archives/edgar/data/937098/000093709825000016/tnet-20241231.htm,2024-12-31,,,,,,,,,,,,33,,https://www.sec.gov/Archives/edgar/data/937098/000093709825000016/tnet-20241231_g16.jpg,GRAPHIC,18680,,,,,,,,,,
8ad665b9c83e8d1e41da988955c48c08,0000937098-25-000016,937098,TNET,"TRINET GROUP, INC.","TRINET GROUP, INC. (Filer)",10-K,"Form 10-K - Annual report [Section 13 and 15(d), not S-K Item 405]",2025-02-13T08:15:08-05:00,https://www.sec.gov/Archives/edgar/data/937098/000093709825000016/0000937098-25-000016.txt,https://www.sec.gov/Archives/edgar/data/937098/000093709825000016/0000937098-25-000016-index.htm,,https://www.sec.gov/Archives/edgar/data/937098/000093709825000016/tnet-20241231.htm,2024-12-31,,,,,,,,,,,,34,,https://www.sec.gov/Archives/edgar/data/937098/000093709825000016/tnet-20241231_g17.jpg,GRAPHIC,23002,,,,,,,,,,
8ad665b9c83e8d1e41da988955c48c08,0000937098-25-000016,937098,TNET,"TRINET GROUP, INC.","TRINET GROUP, INC. (Filer)",10-K,"Form 10-K - Annual report [Section 13 and 15(d), not S-K Item 405]",2025-02-13T08:15:08-05:00,https://www.sec.gov/Archives/edgar/data/937098/000093709825000016/0000937098-25-000016.txt,https://www.sec.gov/Archives/edgar/data/937098/000093709825000016/0000937098-25-000016-index.htm,,https://www.sec.gov/Archives/edgar/data/937098/000093709825000016/tnet-20241231.htm,2024-12-31,,,,,,,,,,,,35,,https://www.sec.gov/Archives/edgar/data/937098/000093709825000016/tnet-20241231_g18.jpg,GRAPHIC,26187,,,,,,,,,,
8ad665b9c83e8d1e41da988955c48c08,0000937098-25-000016,937098,TNET,"TRINET GROUP, INC.","TRINET GROUP, INC. (Filer)",10-K,"Form 10-K - Annual report [Section 13 and 15(d), not S-K Item 405]",2025-02-13T08:15:08-05:00,https://www.sec.gov/Archives/edgar/data/937098/000093709825000016/0000937098-25-000016.txt,https://www.sec.gov/Archives/edgar/data/937098/000093709825000016/0000937098-25-000016-index.htm,,https://www.sec.gov/Archives/edgar/data/937098/000093709825000016/tnet-20241231.htm,2024-12-31,,,,,,,,,,,,36,,https://www.sec.gov/Archives/edgar/data/937098/000093709825000016/tnet-20241231_g19.jpg,GRAPHIC,19648,,,,,,,,,,
8ad665b9c83e8d1e41da988955c48c08,0000937098-25-000016,937098,TNET,"TRINET GROUP, INC.","TRINET GROUP, INC. (Filer)",10-K,"Form 10-K - Annual report [Section 13 and 15(d), not S-K Item 405]",2025-02-13T08:15:08-05:00,https://www.sec.gov/Archives/edgar/data/937098/000093709825000016/0000937098-25-000016.txt,https://www.sec.gov/Archives/edgar/data/937098/000093709825000016/0000937098-25-000016-index.htm,,https://www.sec.gov/Archives/edgar/data/937098/000093709825000016/tnet-20241231.htm,2024-12-31,,,,,,,,,,,,37,,https://www.sec.gov/Archives/edgar/data/937098/000093709825000016/tnet-20241231_g2.jpg,GRAPHIC,3007,,,,,,,,,,
8ad665b9c83e8d1e41da988955c48c08,0000937098-25-000016,937098,TNET,"TRINET GROUP, INC.","TRINET GROUP, INC. (Filer)",10-K,"Form 10-K - Annual report [Section 13 and 15(d), not S-K Item 405]",2025-02-13T08:15:08-05:00,https://www.sec.gov/Archives/edgar/data/937098/000093709825000016/0000937098-25-000016.txt,https://www.sec.gov/Archives/edgar/data/937098/000093709825000016/0000937098-25-000016-index.htm,,https://www.sec.gov/Archives/edgar/data/937098/000093709825000016/tnet-20241231.htm,2024-12-31,,,,,,,,,,,,38,,https://www.sec.gov/Archives/edgar/data/937098/000093709825000016/tnet-20241231_g20.jpg,GRAPHIC,20665,,,,,,,,,,
8ad665b9c83e8d1e41da988955c48c08,0000937098-25-000016,937098,TNET,"TRINET GROUP, INC.","TRINET GROUP, INC. (Filer)",10-K,"Form 10-K - Annual report [Section 13 and 15(d), not S-K Item 405]",2025-02-13T08:15:08-05:00,https://www.sec.gov/Archives/edgar/data/937098/000093709825000016/0000937098-25-000016.txt,https://www.sec.gov/Archives/edgar/data/937098/000093709825000016/0000937098-25-000016-index.htm,,https://www.sec.gov/Archives/edgar/data/937098/000093709825000016/tnet-20241231.htm,2024-12-31,,,,,,,,,,,,39,,https://www.sec.gov/Archives/edgar/data/937098/000093709825000016/tnet-20241231_g21.jpg,GRAPHIC,24796,,,,,,,,,,
8ad665b9c83e8d1e41da988955c48c08,0000937098-25-000016,937098,TNET,"TRINET GROUP, INC.","TRINET GROUP, INC. (Filer)",10-K,"Form 10-K - Annual report [Section 13 and 15(d), not S-K Item 405]",2025-02-13T08:15:08-05:00,https://www.sec.gov/Archives/edgar/data/937098/000093709825000016/0000937098-25-000016.txt,https://www.sec.gov/Archives/edgar/data/937098/000093709825000016/0000937098-25-000016-index.htm,,https://www.sec.gov/Archives/edgar/data/937098/000093709825000016/tnet-20241231.htm,2024-12-31,,,,,,,,,,,,40,,https://www.sec.gov/Archives/edgar/data/937098/000093709825000016/tnet-20241231_g22.jpg,GRAPHIC,27345,,,,,,,,,,
8ad665b9c83e8d1e41da988955c48c08,0000937098-25-000016,937098,TNET,"TRINET GROUP, INC.","TRINET GROUP, INC. (Filer)",10-K,"Form 10-K - Annual report [Section 13 and 15(d), not S-K Item 405]",2025-02-13T08:15:08-05:00,https://www.sec.gov/Archives/edgar/data/937098/000093709825000016/0000937098-25-000016.txt,https://www.sec.gov/Archives/edgar/data/937098/000093709825000016/0000937098-25-000016-index.htm,,https://www.sec.gov/Archives/edgar/data/937098/000093709825000016/tnet-20241231.htm,2024-12-31,,,,,,,,,,,,41,,https://www.sec.gov/Archives/edgar/data/937098/000093709825000016/tnet-20241231_g23.jpg,GRAPHIC,34774,,,,,,,,,,
8ad665b9c83e8d1e41da988955c48c08,0000937098-25-000016,937098,TNET,"TRINET GROUP, INC.","TRINET GROUP, INC. (Filer)",10-K,"Form 10-K - Annual report [Section 13 and 15(d), not S-K Item 405]",2025-02-13T08:15:08-05:00,https://www.sec.gov/Archives/edgar/data/937098/000093709825000016/0000937098-25-000016.txt,https://www.sec.gov/Archives/edgar/data/937098/000093709825000016/0000937098-25-000016-index.htm,,https://www.sec.gov/Archives/edgar/data/937098/000093709825000016/tnet-20241231.htm,2024-12-31,,,,,,,,,,,,42,,https://www.sec.gov/Archives/edgar/data/937098/000093709825000016/tnet-20241231_g24.jpg,GRAPHIC,35307,,,,,,,,,,
8ad665b9c83e8d1e41da988955c48c08,0000937098-25-000016,937098,TNET,"TRINET GROUP, INC.","TRINET GROUP, INC. (Filer)",10-K,"Form 10-K - Annual report [Section 13 and 15(d), not S-K Item 405]",2025-02-13T08:15:08-05:00,https://www.sec.gov/Archives/edgar/data/937098/000093709825000016/0000937098-25-000016.txt,https://www.sec.gov/Archives/edgar/data/937098/000093709825000016/0000937098-25-000016-index.htm,,https://www.sec.gov/Archives/edgar/data/937098/000093709825000016/tnet-20241231.htm,2024-12-31,,,,,,,,,,,,43,,https://www.sec.gov/Archives/edgar/data/937098/000093709825000016/tnet-20241231_g25.jpg,GRAPHIC,22592,,,,,,,,,,
