class	path	phase	candidate_path	kind
projected	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00081.attempt1.complete.raw.json	a3-identity	foundation/a3/bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/answers/00081.attempt1.complete.raw.json	read
projected	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00082.attempt1.complete.raw.json	a3-identity	foundation/a3/bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/answers/00082.attempt1.complete.raw.json	read
projected	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00083.attempt1.complete.raw.json	a3-identity	foundation/a3/bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/answers/00083.attempt1.complete.raw.json	read
projected	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00084.attempt1.complete.raw.json	a3-identity	foundation/a3/bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/answers/00084.attempt1.complete.raw.json	read
projected	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00085.attempt1.complete.raw.json	a3-identity	foundation/a3/bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/answers/00085.attempt1.complete.raw.json	read
projected	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00086.attempt1.complete.raw.json	a3-identity	foundation/a3/bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/answers/00086.attempt1.complete.raw.json	read
projected	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00087.attempt1.complete.raw.json	a3-identity	foundation/a3/bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/answers/00087.attempt1.complete.raw.json	read
projected	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00088.attempt1.complete.raw.json	a3-identity	foundation/a3/bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/answers/00088.attempt1.complete.raw.json	read
projected	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00089.attempt1.complete.raw.json	a3-identity	foundation/a3/bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/answers/00089.attempt1.complete.raw.json	read
projected	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00090.attempt1.complete.raw.json	a3-identity	foundation/a3/bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/answers/00090.attempt1.complete.raw.json	read
projected	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00091.attempt1.complete.raw.json	a3-identity	foundation/a3/bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/answers/00091.attempt1.complete.raw.json	read
projected	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00092.attempt1.complete.raw.json	a3-identity	foundation/a3/bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/answers/00092.attempt1.complete.raw.json	read
projected	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00093.attempt1.complete.raw.json	a3-identity	foundation/a3/bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/answers/00093.attempt1.complete.raw.json	read
projected	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00094.attempt1.complete.raw.json	a3-identity	foundation/a3/bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/answers/00094.attempt1.complete.raw.json	read
projected	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00095.attempt1.complete.raw.json	a3-identity	foundation/a3/bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/answers/00095.attempt1.complete.raw.json	read
projected	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00096.attempt1.complete.raw.json	a3-identity	foundation/a3/bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/answers/00096.attempt1.complete.raw.json	read
projected	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00097.attempt1.complete.raw.json	a3-identity	foundation/a3/bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/answers/00097.attempt1.complete.raw.json	read
projected	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00098.attempt1.complete.raw.json	a3-identity	foundation/a3/bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/answers/00098.attempt1.complete.raw.json	read
projected	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00099.attempt1.complete.raw.json	a3-identity	foundation/a3/bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/answers/00099.attempt1.complete.raw.json	read
projected	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00100.attempt1.complete.raw.json	a3-identity	foundation/a3/bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/answers/00100.attempt1.complete.raw.json	read
projected	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00101.attempt1.complete.raw.json	a3-identity	foundation/a3/bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/answers/00101.attempt1.complete.raw.json	read
projected	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00102.attempt1.complete.raw.json	a3-identity	foundation/a3/bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/answers/00102.attempt1.complete.raw.json	read
projected	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00103.attempt1.complete.raw.json	a3-identity	foundation/a3/bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/answers/00103.attempt1.complete.raw.json	read
projected	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00104.attempt1.complete.raw.json	a3-identity	foundation/a3/bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/answers/00104.attempt1.complete.raw.json	read
projected	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00105.attempt1.complete.raw.json	a3-identity	foundation/a3/bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/answers/00105.attempt1.complete.raw.json	read
projected	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00106.attempt1.complete.raw.json	a3-identity	foundation/a3/bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/answers/00106.attempt1.complete.raw.json	read
projected	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00107.attempt1.complete.raw.json	a3-identity	foundation/a3/bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/answers/00107.attempt1.complete.raw.json	read
projected	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00108.attempt1.complete.raw.json	a3-identity	foundation/a3/bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/answers/00108.attempt1.complete.raw.json	read
projected	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00109.attempt1.complete.raw.json	a3-identity	foundation/a3/bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/answers/00109.attempt1.complete.raw.json	read
projected	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00110.attempt1.complete.raw.json	a3-identity	foundation/a3/bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/answers/00110.attempt1.complete.raw.json	read
projected	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00111.attempt1.complete.raw.json	a3-identity	foundation/a3/bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/answers/00111.attempt1.complete.raw.json	read
projected	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00112.attempt1.complete.raw.json	a3-identity	foundation/a3/bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/answers/00112.attempt1.complete.raw.json	read
projected	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00113.attempt1.complete.raw.json	a3-identity	foundation/a3/bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/answers/00113.attempt1.complete.raw.json	read
projected	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00114.attempt1.complete.raw.json	a3-identity	foundation/a3/bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/answers/00114.attempt1.complete.raw.json	read
projected	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00115.attempt1.complete.raw.json	a3-identity	foundation/a3/bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/answers/00115.attempt1.complete.raw.json	read
projected	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00116.attempt1.complete.raw.json	a3-identity	foundation/a3/bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/answers/00116.attempt1.complete.raw.json	read
projected	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00117.attempt1.complete.raw.json	a3-identity	foundation/a3/bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/answers/00117.attempt1.complete.raw.json	read
projected	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00118.attempt1.complete.raw.json	a3-identity	foundation/a3/bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/answers/00118.attempt1.complete.raw.json	read
projected	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00119.attempt1.complete.raw.json	a3-identity	foundation/a3/bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/answers/00119.attempt1.complete.raw.json	read
projected	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00120.attempt1.complete.raw.json	a3-identity	foundation/a3/bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/answers/00120.attempt1.complete.raw.json	read
projected	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00121.attempt1.complete.raw.json	a3-identity	foundation/a3/bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/answers/00121.attempt1.complete.raw.json	read
projected	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00122.attempt1.complete.raw.json	a3-identity	foundation/a3/bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/answers/00122.attempt1.complete.raw.json	read
projected	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00123.attempt1.complete.raw.json	a3-identity	foundation/a3/bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/answers/00123.attempt1.complete.raw.json	read
projected	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00124.attempt1.complete.raw.json	a3-identity	foundation/a3/bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/answers/00124.attempt1.complete.raw.json	read
projected	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00125.attempt1.complete.raw.json	a3-identity	foundation/a3/bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/answers/00125.attempt1.complete.raw.json	read
projected	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00126.attempt1.complete.raw.json	a3-identity	foundation/a3/bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/answers/00126.attempt1.complete.raw.json	read
projected	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00127.attempt1.complete.raw.json	a3-identity	foundation/a3/bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/answers/00127.attempt1.complete.raw.json	read
projected	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00128.attempt1.complete.raw.json	a3-identity	foundation/a3/bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/answers/00128.attempt1.complete.raw.json	read
projected	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00129.attempt1.complete.raw.json	a3-identity	foundation/a3/bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/answers/00129.attempt1.complete.raw.json	read
projected	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00130.attempt1.complete.raw.json	a3-identity	foundation/a3/bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/answers/00130.attempt1.complete.raw.json	read
projected	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00131.attempt1.complete.raw.json	a3-identity	foundation/a3/bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/answers/00131.attempt1.complete.raw.json	read
projected	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00132.attempt1.complete.raw.json	a3-identity	foundation/a3/bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/answers/00132.attempt1.complete.raw.json	read
projected	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00133.attempt1.complete.raw.json	a3-identity	foundation/a3/bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/answers/00133.attempt1.complete.raw.json	read
projected	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00134.attempt1.complete.raw.json	a3-identity	foundation/a3/bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/answers/00134.attempt1.complete.raw.json	read
projected	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00135.attempt1.complete.raw.json	a3-identity	foundation/a3/bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/answers/00135.attempt1.complete.raw.json	read
projected	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00136.attempt1.complete.raw.json	a3-identity	foundation/a3/bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/answers/00136.attempt1.complete.raw.json	read
projected	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00137.attempt1.complete.raw.json	a3-identity	foundation/a3/bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/answers/00137.attempt1.complete.raw.json	read
projected	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00138.attempt1.complete.raw.json	a3-identity	foundation/a3/bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/answers/00138.attempt1.complete.raw.json	read
projected	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00139.attempt1.complete.raw.json	a3-identity	foundation/a3/bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/answers/00139.attempt1.complete.raw.json	read
projected	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00140.attempt1.complete.raw.json	a3-identity	foundation/a3/bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/answers/00140.attempt1.complete.raw.json	read
projected	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00141.attempt1.complete.raw.json	a3-identity	foundation/a3/bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/answers/00141.attempt1.complete.raw.json	read
projected	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00142.attempt1.complete.raw.json	a3-identity	foundation/a3/bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/answers/00142.attempt1.complete.raw.json	read
projected	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00143.attempt1.complete.raw.json	a3-identity	foundation/a3/bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/answers/00143.attempt1.complete.raw.json	read
projected	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00144.attempt1.complete.raw.json	a3-identity	foundation/a3/bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/answers/00144.attempt1.complete.raw.json	read
projected	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00145.attempt1.complete.raw.json	a3-identity	foundation/a3/bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/answers/00145.attempt1.complete.raw.json	read
projected	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00146.attempt1.complete.raw.json	a3-identity	foundation/a3/bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/answers/00146.attempt1.complete.raw.json	read
projected	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00147.attempt1.complete.raw.json	a3-identity	foundation/a3/bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/answers/00147.attempt1.complete.raw.json	read
projected	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00148.attempt1.complete.raw.json	a3-identity	foundation/a3/bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/answers/00148.attempt1.complete.raw.json	read
projected	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00149.attempt1.complete.raw.json	a3-identity	foundation/a3/bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/answers/00149.attempt1.complete.raw.json	read
projected	/tmp/claude-1000/-home-faisal-EventMarketDB/5ae9b86b-f0f6-4449-beee-9cac7cfa7200/scratchpad/bench_1306/.claude/plans/Drivers/experiments/runs/kf-a3-one-item-196x2-serial-20260821T055948Z/answers/00150.attempt1.complete.raw.json	a3-identity	foundation/a3/bench/.claude/plans/Drivers/experiments/runs/a3_serial_run/answers/00150.attempt1.complete.raw.json	read
